,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.1469496566128,0,0.0855954267399349,0,0,0,0,0,0,0,0.358141117640725,0.0867106214700752,0,0,0,-0.124579013051304,0,0,0,0,0,0,0,0,0,0,0,0.119478850383969,0,0,0,0,0,0,0.239052408686527,-0.0101588157032495,0,0,0,0,0,0,0.0476751747196122,0,0,0.0544075221746222,0,0,0,0,0.0655200746750056
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.131755672445387,0,0,0,0.0265370796326408,-0.155987431075541,0.0981304107683253,0,0.0754444665899601,0,0,0,0,0,-0.0417827653284762,0,0,0,0,0,0,0,0,0,0,0.179332597239966,-0.0281784234977581,0,0,0,0,-0.219907394200957,0,0.368527830021038,0.181087083673045,0.117660085894299,0,0,0,0,0.195914385190231,0,0,0
X601939.CH.EQUITY,0.250545857104874,0,0,0.232733180315298,0,0.137699412939315,0,-0.0333197170532148,0,0,0,0,0,0,0.0343761450624377,0,0,0,0,0,-0.00631024768306219,0,0.0664886109299697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47611420986975,-0.102209182413558,0,0.023595577726714,0,0,-0.0427828843945346,0,0,0.0262708271565975,-0.0158875798636349,0,0
X601288.CH.EQUITY,0.561869037509023,0,0.16805410832315,0,0,0.0262452704811327,0,0,0.0127376540558118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242947972648246,0,0,0,0,0,0,0.10792138293784,0,0,0,0.0574915982845513,0.0961617231870901,0,0,0.0435214531015385,0,0,0,0,0,0,0.127511484583829,0,0
X5.HK.EQUITY,0,-0.112806255275372,0.0378843632943112,0.273809044921335,0,0,0,-0.2414148321925,0,0,0,0,0.147736705554953,0,0,0,0,0,0,0.627633620585554,0,0,0,0,0.302388088531379,0,0,-0.0241924040691861,0,0,0,0,0.0207509408630455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183095401527219,0,0,-0.0714732628085889,0,0
X601988.CH.EQUITY,0.19647187206841,0,0.0848806086558029,0.0214188316602876,0,0,0,0,0.0311567922693397,0,0.0770071734246744,0,0,-0.328863848392241,0,0,0,0,0,0,0,0.50906949637216,0,0.068987552324034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1156989171705,0,0,0,0,0,0,0,0,0.0300721832379275
X600036.CH.EQUITY,0,0.00768703602365234,0,0,0,0,0,0.11200694780982,0,0,0,0,0,0,0.274950032259446,0,0.176200298421532,0.00419328559144491,0,0.088072025511892,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.115652302330762,-0.00266516165365339,0,0,0,0,0,0,0,0,0.0942854697847646,0,0,0,0.129072410383367,0,0,0.0191303302867608,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0306931277685022,0.0391593406805005,0,0,0,0.189294644323606,0,0,0,-0.180977982749162,0,0,0,0.349272979338548,0.28328522687909,0,0,0,0.0356975759933154,0,0,0,0.0838314969842806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617025605286535,0,0,0,0,0
X601628.CH.EQUITY,0.253117167064215,0.277870848114708,0,0.0265887209937216,0,0,0,0,0,0,0.00245665525094787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592690478346173,0,0,0,0,0,0,0.0796180657459271,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0246919942951314,0,-0.186899718235604,0,0,0.231599091396311
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.0164199700645965,0,-0.00576640263674466,0,0,-0.00453285339539979,0,0.0108784868475419,0,0,0,0,0,0,0,0.00846007926598982,0,0,0,0,-8.79876565884477e-05,0,0,0,0,0,0.00522581424599954,0,0,0,0,0.00068434564561966,0.0237673863476624,0,0,0,0,0,-0.014848977152946,0,-0.0259916481471296,0.0126252042847186,0,0
X601166.CH.EQUITY,0.0335471072871879,0,0,0,0,0,0.510679247020655,0,0,0,0,0,0,0,0,0,0.141636524106518,0,0,0,0.098541443188394,0,0,0,0,0,0,0,0.0462796247332992,0,0,0,0,0,0,0,0,0,0.00726602910602006,0,0,0,0,0,0.175166459861349,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0292506357221634,-1.73472347597681e-18,0,0.0665229361585263,0,0,0,0,0,0,0.284319442789568,0,0,0,0,0,0,0,0,0.125204097122542,0.150016069486391,-0.124008799636635,0.181591459642099,0.0167575815959264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202076510634329,0.156250973571909,0,0,0,0,0,0,0,0.0322561754694608,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.179653582803831,0,0,0,0,0.333302910083453,0,0,0.113745437300645,0,-0.0817926299973704,0,0,0,0,0.05137210106923,0,0,0,0,0,0,0.115985913248943,0.0290885475352415,-0.0399406739922536,0,0,0,0,0,0,0,0,0,0,0,0.0990355893763792,0,0,0,0,0.0332430269712898,0.197326689873612,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.11557927571045,0,0,0,0,0,0,0,0,0,0,0.0264622406714015,0,0.315963601134877,0,0.0651732161416077,0,0,0,0,0.00565017849507623,0.028136777126592,0,0,0.381542700362912,0,0,0,0,0.173371568896924,0,0,0,0,0,0,0.00850654788707043,0,0,0,0.112544312497435,0,0,0.067721934589794,0,0,0
X000001.CH.EQUITY,0,0,0,-0.0508885649554934,0,0,0.205037113279652,0,0,0,0.085949750201844,0,0,0,0,0,0.128839507708358,0,0,0.220068098427063,0,0,0,0,0,0,0.118133084296718,0,0,0,0,0,0,0.0469821949790686,0,-0.257363175148962,0,0,0,0.0595424217809751,-0.0554792628373973,0,-1.38777878078145e-17,0,0.0872385609889147,0,0,0.213654799726961,0,0,-0.0287201766401041,0
X16.HK.EQUITY,0,0,0,0.425633022704509,0,0,0,0.167020539419845,0,0,0,0,0,0,0,0,0,0,0.0870443946100219,0,0,0,0,0,0.125266453153513,0,0,0.0260679393981545,0,0.0244921512453684,0,0.324107544761037,0,-0.147673857677311,-0.00462009730646483,0.177300842068817,0,0,0,0,0,0,0,0.0360598465769044,0,0,0,0,0.0421182760436331,0,0,0
