,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.171127773708433,0,0.187758306068289,0,0,0,0,0.22014039498959,0.0141481520035048,0,0,0,0,0,0,0,-0.0229099893843631,0.300072078949313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061631606145207,0,0,0,0,0
X601939.CH.EQUITY,0.485089551265885,0,0,0,0,0,-0.048943650604357,0,0,0.0162571992030784,0.192045594748279,0,0.229670451564017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149750431386357,0,0
X601318.CH.EQUITY,0,0,0,0.0321213818926957,0,0,0,0,0,0,0,0.200559640592704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129679713648815,0,0.129161941660656,0,0.126923969560266,0.207894405275204,0,0,0,0,0
X601288.CH.EQUITY,0.385359247086022,0.108962301061664,0.0844836126134328,0,0.130263661237634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554191484770337,0.0290207189369615,0,0,0,0,0,0,0,0,0.0912533282022036,0,0.0219551515463754,0.00617536440064558,0,0,0,0,0,0,0,0.0493932302441983,0.00194718342573344,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.307369868082686,0,0,0,0,0,0,0.295772977700373,0.239087469928999,0,0.0481829167595615,0.0668012663290008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208236309732965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281418622251532,0
X600036.CH.EQUITY,0,0,0.0211413813980339,0,0,0,3.46944695195361e-18,0,0,0,0,0.409110836577631,0,0,0,0,0,0,0,0,0,0,0.0525329051901814,0.121981815693567,0,0,0,0,0,0,0,0,0,0,0,0.0842579929057074,0,0,0,0.0583539278655333,0,0,0,0,0,0,0,0,0,0.261039941330605,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0877600594556086,0,0,0,0,0,0,0,0,0,0,0,0.162497098862323,0,0,0,0,0.108839215231967,0,0,0,0,0,0.108000164957437,0,0,0.0772373275500631,0,0,0.221767790917182,0,0,0,0,0,0,0,0,0.00909374701867537,0,0,0,0.17600856883933,0,0,0,0
X5.HK.EQUITY,0,-0.153686925778753,0,-0.15048493589645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24089865460063,3.46944695195361e-18,-0.785153891604781,0,0.471682267694016,-0.0415604660207081,0,0,0,0,0,0,0,0,0,0,0,0,0.424446162577072,0,0,0,0,0,0,0,0,0,0.109238126703701,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0853149289526916,0,0,0,0,0,0,0,-3.46944695195361e-18,0.250385918608451,6.93889390390723e-18,0,0,0,0.348015287026387,0,0,0.0649049708316603,0,0,0,0,0,0,0,0.00769500825442026,0,0,0,0,0,0,0.0144692020444848,0,0,0,0,0,0,0.0723418985741991,0
X601658.CH.Equity,0,0,-0.151307248324508,0.304624985343387,0,0,0,0.102917933654558,0,0,0,0,0,0,-0.222779466286157,0,0,0,0,0,0,0,0,0.0141662809535211,0,0,0,0,0.776949460082707,0,0,0,-0.128933726540898,0,0,0,0,0,0,0,-0.134997868969957,0,0,0,0,0.720408134486825,0,0,0,-0.125106623504291,0,-0.0386702042957409
X601328.CH.EQUITY,0,0,0,0.247648493995221,0,0,0,0,0,-0.107660532013542,0,0,0.288057677525501,0,0,0,0,0,0,0,0,0.1769277482831,0,0,0,0,0,0,0,0.0300631303218419,0.180702069613871,0.0316624354115521,0,0.123837319492744,0,0,0.0129308064514262,0,0,0,0,0,0,0,0,0,0,0,0,0.00923085921322257,0,-0.0235505204044476
X601166.CH.EQUITY,0,0.114980585095992,0,0,0,0.212274371409503,0,0,0.0208518180500982,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0923592921658841,0,0,0,0,0,0,0,0.0429900805981157,0.205638457302205,0,0,0,0,0,0,0.0118769160661591,0,0.0204862249893092,0,0.0420766453234564,0.0709843075957262,0,0,0.0416972990765669,0.0952906319460633,0,0,0.0650994059376381,0.0108267838028046,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.144647102536214,0,0,0,0,0,0,0,0,0,0,0.416160520977073,0,0,0,0.195986361832249,0,0,0,0,0,0,0.0379229245532223,0.0821978661893153,0,0,0,0,0,0,0,0,0,0,0.0548774653767855,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049748453422752,0,0.452169085350367,0,0.184414353336522,0,0,0.137035941713316,0.0956602120491154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.196564159787533,0,0,0.00425256073019802,0.446617637001559,0,0,0,0,0,0,0,0,0,0,0,0.0359577607516791,0,0,0,0,0.0319731331988148,0,0,0,0,0,0,0,0,0,0,0,0.00931035722968966,0,0,0,0,0,0,0,0.0290719364476248,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880965270292428,0,0,0,0,0,0,0.0202658388324264,0,0.238485915660945,0.245539840437459,0,0,0,0,0,0,0,0,0,0.0020153806119078,0.297352721794491,0,0,0,0.127742573113778,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168300300399889,0,0,0,0,0,0,0.207235333824883,0,0,0,0,0.146626651270703,0,0,-0.0120344552515176,0,0,0,0,0.203998251235321,-0.100602768123034,0,0.310458302542331,0,0,0,0,0,0,0,0,0,0,0,0.104675798949145,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.204261935034398,0,0,0.0537855768716944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158124675381648,0.370486193818949,0,0,0,0,0,0,0,0,0,0,0,-0.0525436659110456,0,0,0,0,0,0.147804470691433,0,0,0,0,0
X000001.CH.EQUITY,0.168813358263813,0,0.318546810554617,0,0.0691620052933896,0,0,0,0,0.205685587959222,0,0,0,0.00460978242299148,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0352438793893744,0.0365933315579275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147007110850371,0,0,0,0,0,0.137814567800389,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.0895190699741805,0,0.247610291054952,0,0.00351043360800928,0,0,0,0,0,0,0,0.166695108389683,0,0,0,0,0,0.0599344261448639,0,0,0,0,0,0,0.228473133557052,0,0,0.0116929090658831,0,0,0,0.0411220690860024,0.0925162638965837,0.0360414146880086,0,0.00833141655605052,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0703743510242498,0.141851537239502,0,0,0.0777653014895459,0,0,0,0,0,0,0,0,0,0,0,0,0.340314180457823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100147720158665,0,0.0605753311791735,0,0,0,0,0.12018863344068,0,0,0,0
X600016.CH.EQUITY,0,0.122776372203548,0,0.0335572334474441,0.161772319420528,0,0,0,0,0,0.214814060428741,0,0.0677219339081254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349099983029015,0,0,0,0,0,0,0,0,0,0,0.139134498604123,0,0,0,0.229702712706141,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.264144466992241,0.255985805365601,0,0.0618984937808386,0,0,0,-0.210527151411802,0,0,0,-0.0195578232663044,0,0,0,0,0,0,0.611885216056848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426458497751478,0
