,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.144159628083298,0,0.0166064067665449,0,0,0,0,0,0,0.283205658019995,0.244012922769724,0,0,0,-0.0941495587843792,0,0,0,0,0,0,0.0185793133866662,0,0,0,0,0,0,0,0,0.262938768315407,0,0.0249913221311389,0,0,0,0,0.040365073556254,0,0,0.0600189855307605,0,0,0,0.0207648007578055,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0496822370570879,0,0,0.225343012099858,0,0,0.152464506463794,0,0,0,0.0577737790270001,0,0,0,-0.111901593914392,0,0,0.00296487663531029,0,0,0,0,0,0,0,0,0,0,0.174682873081958,0,0,0,0,-0.289392447392531,0,0.30697957661167,0.0345594513961925,0.181056262456848,0,0,0,0,0.0847595458194926,0,0,0
X601939.CH.EQUITY,0.482641290150593,0,0,0,0,0.179165987932737,0,0,0,0,0,0,0,0.0697559219343727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365860604010446,-0.111109744841111,0,0,0.0437200926187636,0,0,-0.0470706140072706,0,0,0,0,0
X601288.CH.EQUITY,0.547275025951188,0,0.101346334568594,0,0.0476378359383231,0.0645993720591235,0,0,0.0601561068731205,0,0,0,0,0,0.0364217734386796,-0.00663578997864745,0,0,0,0,0,0,-0.0188006543758067,0,0,0,0.0498103480051711,0,0,0,0,0,0.113895769388573,0,0,0,0,0.10836868495452,0.120933873003833,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0779803028240671
X5.HK.EQUITY,0,6.93889390390723e-18,0.234444025956729,0.00567551231618339,0,0.135803082265558,0,-0.067240678195207,0,0,0,0.282905115010449,0,0,0,0,0,0.640804376636643,0,0,0,-0.127456731273771,0,0,0,0,-0.205481555477478,0,0,0,0,0,0,0,0.0274495992501356,0,0,0,0,0,0,0,0,0,0,0.134731756875307,0,0,0,0,0
X601988.CH.EQUITY,0.0426773966897628,0,0.171347561991392,0.139964218509942,0,0,0,0,0.0947277687400627,0.153447243946512,0.0501906269618562,0,-0.305090071326225,0,0,0,0,0,-0.0192375814663813,0,0.350545345284216,0,0,0,0,0,0.0865956411570972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205748136911253,0,0,0,0,0,0.0404229144327923
X600036.CH.EQUITY,0,0.227667694453963,0,0,0,0,0,0,0,0,0,0.0827246835778668,0,0.191951413163489,0,0.116981044812014,0,0,0,0,0,0,0,0.137041983065043,0,0,0,0,0,0,0,0,0,0.179978573933461,0.0188713686278095,0,0,0,0,0.0488102261362557,5.2058933423037e-05,0,0,0,0,0,0.0556059502433302,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0614274167856308,0,0,0.0320415259377658,0,0,0,-0.00693677444678336,0,0,0.153951144675153,0.229487029226043,0,0,0,0,0.181399001174665,-3.46944695195361e-18,0,0,0.182362831567488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167795820937413,0,0
X601628.CH.EQUITY,0.243744818380622,0.288882845722483,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00630163212114748,0,0,0,0,0,0,0,0.0562041841898901,0,0,0,0,0,0.0880422273633334,0,0,0,0,0,0,0,0,0,0,0,0,0.0409158042268858,0,-0.17162771881399,0,0,0.203648889249153
X601166.CH.EQUITY,0.176910860964439,0,0,0,0,0.0759745008117265,0.284649900547676,0,0,0,0,0,0,0.0791065149835083,0,0.477862026784252,0,0,0,0,0,0,0,0,0.0781160958663163,0,0.045248334915131,0.0253512411172019,0,0,0,0,0.00133191256295614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
