,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.153659757282931,0,0,0,0,0,0,-0.0159432260178558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286788234998436,0.425794247522442,0.226154132411091,-0.188459391570171,0,0,-0.04970572197687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000140160971097392
X601318.CH.EQUITY,0,0,0,0,0,0.303746334116709,0,0,0,-0.0696703160880339,0,0,0,0.00386729442934153,0,0,0,0.0481934637632038,0,0,0,0,0,0,0,0,0,0,0,0.0529157063127328,0.113692397110676,0,0,0,0,0.241658371066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618950078664734
X601939.CH.EQUITY,0,8.67361737988404e-19,0,0.769474454215757,0,0,0.0112278651757846,0,0,0.00364749351708944,0,0.0246629331653938,-0.00991812292744803,0,0,0,0,0.142521578099499,0.0760798204725979,0,0,0,0,0,0,0,0.00162273161114958,0,0.0281663951165212,0,0.0571290699737396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.90251461810329,0,-0.0481406426041757,0,0,-0.00893120270878852,0,0,0,0,0,0,0.0265926902813236,0.0322416429360239,0,0,0.104899867447643,0,0,0,0,0,0,0,0,0,0.0367797062401639,0,0,0,0,0,0,0,0,0,0,-0.0844370929422377,-0.118445229825912,0,0,0,0,0.0252795709934341,-0.00960770836202381,0,0,0.0266640520793037,-0.0398916427040725,0
X601628.CH.EQUITY,0.0114349229064785,0,0,0,0,0,0,0,0,0.292693891190533,0.214418907222205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347423609919519,0,0,0,0,-1.73472347597681e-18,0,0,0,0.56008881504187,0,0,0,0,0,0,0,0.0423144553466571,0.205948146585085,0,0,0,0,0.114369499043731
X600036.CH.EQUITY,0,0,0,0.353540210942774,0,0,0,0,0.0530344337260896,0,0,0,0,0,0,0,0.137349030851541,0.0529112476190316,0,0,4.33680868994202e-19,0,0,0,0,0.128314308950725,0,0,0.096187385260098,0,0,0,0.0445777308816192,0,0,0,0,0.0161314759518016,0,0,0,0,0,0.00681467458587652,0.0115768974692652,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.014659236278117,-0.127755316627236,0.0603789958562967,0,0.0522284229978871,0,0,-0.0222805513512508,0,0,0,0,0,0,0,0,-0.0311979874960983,0,0,-0.0154904558300441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978067852327208,0,0,0,0,0,0,0,1.0473081171392,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.073644815759779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364321981680691,0,0,0,0,0,0,0,0,0,0.260517074546731,0.0951757093618047,0,0,0,0,0,0,0,0,0.0465876929488862,0,0,0,0.0887996017713104,0,0,0,0,0.0798554318650688
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965095506147122,0,0,-0.142140473037254,0,0,0,0.0458150231528726,0,0,0,0,0.492484536298377,0.185144285211378,-0.0978061324894656,0,0,0,0,0,3.46944695195361e-18,0,-0.07814506240916,0.0732991825292759,0,0,0,0,0.0622969932094884,0.105339402184885,0,-0.216273713849116,0,0,0,0.14817251425473,0
X388.HK.EQUITY,0,0,-0.187895551043891,0,0.217777059446308,0,0,0.0618802004206345,0,0,0,0,0,0,0,0.0652590779703703,0,6.93889390390723e-18,0,0,0,0,0.435856394713962,0,0,0,0.112189208681183,-0.0305345093407042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140049885723108,0,0.0910222540160706,0,0,0,0,-0.0561362343746035,0.296007006418487
