,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0249303496185736,0.513914149937159,0,0,0,0.123619927102741,0,0,0.081843827318704,0.0348852617662721,0,0,0,0.171996055930477,0,0,0.00897103711871385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148300727064131,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.127455874171421,0.280617208610381,0,0,0,0.0185984450467562,0,0,0.0146957025313875,0,0.327559450643213,0.0909934719828198,0,0,0.0673998542027396,0,0,0,0.0418738691620149,0,0,0,-0.0456366670814854,0,0,0,0,0,0,0,0,0,0.0579963877898799,0,0,0,0,0,0,0.00315083163501712,0,0,0,0.00437621058912858
X601939.CH.EQUITY,0.176404202303835,0,0,0.459144485527707,0.066054648893175,0.0903182997651021,0,0,0,0,0,0,0,0,0,0,0,-0.0165602908194962,0,0,0,0,0,0,0,0,0,0.210311224290932,0,-0.0140924190148453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200825595524398,0,0,0.0129234957863816,0.0415091312955505
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0734359389091106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160826920911342,0,0,0.533681954877318,0,-0.041633681259504,0,0.102673065651156,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0298798352049421,0,0,0,0.225102793993866,0,0.111456809937034,0,-3.46944695195361e-18,0.285943796559038,0,0,0,0,0.0409602432196047,0,0,0.0262976485097282,0,0,0,0,0,0,0.054120088680137,0,0,-0.10315118579593,0,0,0,0,0,0.141208406354485,0,0,0,0,0.0739528593476008,0,0,0,0,0,0,0.175310440688495,-0.154489875724851,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.289864191052595,0,0,0,0.0734037684904991,0,0,0,0,0,0,0,0.0764826298178296,0,0,0,0,0,0,0,0.121659914602657,0,0,0,0,-0.221930397342875,0,0.0307487853495277,0.0397974534984466,0,0,0,0,0,0,0,0,0.105577158577554,0,0,0,0,0,0,0,0.150873401391407,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0960046332423446,0,0.0848600821970769,0,-0.150587288069597,0,0.0935296291273623,0,0,0,0.565486488588221,0,0,0.0136305706735576,0,0,0.0997050338579774,0,0,0,0,0,0.058932249434249,0,0,0,0,0.0446783085651036,0.234829894755282,0,0,0,0.123321805348521,0,0,0,0.0126886423975721
X1299.HK.EQUITY,0,0,0,0,0.243786143701737,0,0,0,0,0,0,0,0,0,0.0904739826098301,0,0.115059884548529,0,0,0,0,0.0608227607166632,0,0,0,0,0.0738749897618155,0,0.167701558270593,0,0.0294599846030144,0.119368117943413,0,0,0.0580990182184191,0,0,0,0,0,0,0,0,-0.102658451874741,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.175626533560864,0,0.175339721231454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617942486467321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114197980993884,0,0,0.387677847248038,0,0,0.0424725923807688,0.011720523271172,0,0.126020470543733,0.0615660864476312,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.371296554079014,0,0,0,-6.93889390390723e-18,0,0,0,0,0.419983182088175,0,0,0,0,0,0,0,0,0.0103870124379559,0,0.150833045648718,0,0,0,0,0,0,0,-0.0180493566865211,0,0,0.02717873144404,0,0,0,0,0,0.0913413706865356,0,-0.0160762127498813,0.213488694694935,0,0,0,0.0812985602566125,0,0,-6.93889390390723e-18,0
