,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0871477824214281,0,0.394140579335526,0,0,0.101918622024131,0,0.109111848387666,0,0,0,0,0,0,0.189473709228124,0,0,0,-0.0718587167520903,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0872346758500668,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.066228841468593,0,0,0
X601939.CH.EQUITY,0.223599008453856,0,0,0.03497834710915,0.0743417975785671,0,0,0,0,0,0,0.0695300117711572,0,0.334363223541104,0,0.206710752231832,0,0,0,0,0,0,0,-0.0514828627351602,0,-0.0868118681668222,0,0,0,0,0,0.0636831861067206,0,0.0262566335705239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0849702756140689,0,0,0,0,0,0.151772540397751,0,0,0,0,0,0,0,0,0.0136597233838794,0,0,0,0,0,0,0.13107999228909,0,0,0,0,0,0,0,0,0,0.158775790327014,0.00134039533898777,0,0,0,0.0289345739207083,0,0.326713643974751,0,0,0.0543514561879101,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.388548363473314,0.0308635405824067,0,0,0.354758176428516,0,0,0,0,0,0.0991129660458772,0,0,0,0,0,0,0.0515378369269427,0,0,0,0,0,0,0,0,0,0,0,0.019543798256202,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0322639180937319,0,0
X601988.CH.EQUITY,0,0,0,0.271863868380521,0,0,0,0,0,0,0,0,0,0.088275224487185,0,0.100930213693755,0,0,0,0,0.268047238246404,0,0,0,0.00321393890168572,0,0,0,0,0,0.0383804831891675,0.050961466670128,0,0,0.122820341974457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.133895472934532,0,0,0,0,0.299467343856658,0,0.176998221473653,0,0,0,0,0.239324539413186,0,0,-0.223319952124514,0,0,0,0.0920621473202362,0,0,0,0,0,0,0,0,0,0.174826598732883,0,0,0,0,0,0,0,0,0.123844080210251,-0.0781167719709621
X600036.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.0491845843954216,0,0,0,0,0,0.438411796314129,0,0,0,0,0,0,0,0,0,0,0,0.0294789592308597,0,0.0912239158714053,0,0,0,0,0,0,0,0.121533568626268,0,0,0,0,0,0,0.0375606599541747,0,8.67361737988404e-19,0,0,0,0,0,0,0.224540453267655,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.184951913396787,0,0,0,0,0,0,0,0,0,0,0,0.207067885797108,0,0.130954287590404,0,0,0,0.0961327577232248,0,0,0,0.076246060271396,0,0,0,0,0.147016445009532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0
X601628.CH.EQUITY,0,0,0,0,0.31172823352626,0,0,0,0,0,0,0,0,0,0,0,0.00916015724767739,0,0,3.46944695195361e-18,0.13656705579421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461992647331485,0,0,0.117962055830624,0,0,0,0.164595163431385,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.0531705472594776,0,0,-0.100038727426148,0,0,0,0,0,0,0,0,0,-0.0122367630378801,-0.0750845932082172,0,0,0,0,0,0,0,0,0,0,0.217912956802988,0,0,0,0,0,0,-0.510134394498359,0,0,0,0.529223714141059,0,0,-0.109220467957721,1.01893447980208,0,0,0,0,0,0,0,-0.0855842072965662
