,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.145880109567817,0,0.081950719150658,0,0,0,0,0,0,0.359902836379711,0.0939585010522416,0,0,1.73472347597681e-18,-0.131278818503642,0,0,0,0,0,0,0,0,0,0,0,0.078946110327582,0,0,0,0.213327352704004,0,0,0,0,0,0,0,0,0,0,0.0829354606796483,1.73472347597681e-18,0,0.0571362133037492,0,0,0,0,0.0448554562531404
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.156262020095209,0.0975772096504323,0,0.0247804218301554,-0.168113928022933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176478012629079,0,0,0,0,0,-0.17911555635484,0,0.36311503305235,0.15946798426394,0.0518940510226626,0,0,0,0,0.172233729028211,0,0,0
X601939.CH.EQUITY,0.480871325170083,0,0,0,0,0.177282361978468,0,0,0,0,0,0,0,0.0587665342759528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372927285354937,-0.118426180946269,0,0.0491281862605613,0,0,0,-0.0460981614783422,0,0,0,0,0
X601288.CH.EQUITY,0.547397971648875,0.0312188591441673,0.156310043986804,0,0.064951934533315,0.149630032476155,0,0,0.0270780132172784,0,0,0,0,-0.156164473235878,0,0,0,0,0,0,0,-0.0436948579122363,0,0,0,0,0.00626402581566626,0,0,0,0,0,0,0.133659616175502,0,0,0,0,0.0270158251509492,0,0,0,0,0,0,0,0,0,0.257790916431737,0,-4.33680868994202e-19
X5.HK.EQUITY,0,-0.0721297759688805,0.132400530080849,0.0583536307031226,0,0.105019041192625,0,-0.149489144948349,0,0,0,0.285770298959977,0,0,0,0,0,0,0.681586167910669,0,0,0,0,0.0413729142025814,0,0,-0.146470059859136,0,0,0,0,0,0,0,0.0048142853418365,0,0,0,0,0.0342938353291666,0,0,0,0,0,0.0885335222311768,0,0,0,0,0
X601988.CH.EQUITY,0.196459861744462,-3.46944695195361e-18,0.0853830666833532,0.0215083173132062,0,0,0,0,0.0312583762672074,0.0771571938890524,0,0,-0.328874866418476,0,0,0,0,0,0,0,0.510465335966108,0.0688087498344262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115996800124081,0,0,0,0,0,0,0,0,0.0301550999937999
X600036.CH.EQUITY,0,0.00707309275454127,0,0,0,0,0,0.111980981439177,0,2.16840434497101e-19,0,0,0,0.273353076231392,0,0.174122244673058,0,0,0.0869918003584633,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.123239273402552,-0.00200187834535142,0,0,0,0,0,0,0,0,0.0983880294630518,0,0,0,0.128117088184988,0,0,0.0196202969181157,0
X1299.HK.EQUITY,0,0,0,0,0,-0.016252339567961,0.0159293078560278,0,0,0.207192097369607,0,0,0,-0.150419556448542,0,0,0.312516052906095,0,0.259217160407494,0,0,0.050748457804812,0,0,0,0,0.11888961278377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316317083004413,0,0.126213611555301,0,0,-0.0236759973261377,0,0
X601628.CH.EQUITY,0.310880648543561,0.288214801651253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603009781794667,0,0,0,1.73472347597681e-18,0,0,0,0,0.0462681584730067,-6.7762635780344e-21,0,0,0,-0.0827580952117111,0,0.11308207702113,0,0,0,0,0,0,0,0,0,0,0,0.0681361218636269,0,-0.205699346788111,0,0.00107957178475152,0.215899012887894
X601166.CH.EQUITY,0.000757352724260087,0,0,0,0,0,0.543937181733594,0,0,0,0,0,0,0,0,0.10181669792918,0,0,0,0.11802055265318,0,0,0.0404123726093434,0,0,0,0,0.0364756518414564,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.163514446034268,0,0,0,0,0,0,0
