,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.166992225620935,0,0,0,0,0,-0.192225969949062,0,0,0,0,0,0,0,0,0,0,-0.0220947179107643,0,0,0.384563578960045,-0.0313547844884129,0,0,0,0.430698981751597,0,0,0,0,-0.0693864748147132,0,0,0,-0.0344570314262608,0,0,0,0,0,0.023350863180164,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0146774917792577,0,0,0,0,0,0.160958331604827,0,0,0,0.34811241603799,0,0,0,0,0,0,0.0217087560458633,0,0,0,0,0,0,0,0.206065209385994,0,0,0.0809749614686537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161853656897787
X601939.CH.EQUITY,0,0,0,0.76470860843513,0,0,0,0,0,0,0.116852858211606,0,0,0,0,0.101692444583887,0,0,0,0,0,0.0059192191818081,0,0,0.011157476411697,0,0,0.0681686854249636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.971397678948396,0,0,0.0255476061162224,0,-0.054655139306642,0,0.0207608118283589,0,0,0,-0.0277052765299792,0,0,0.0126185204251464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024816357579266,0,0,0,0,0,0.0221500926699836,-0.0198812490223602,0.0113118632245609,0,-0.0616528558488029,0,0,0,0.0757437199058698,0,0,0,0,-0.128374231983974,-0.025943055008281
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.371042193085552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157717813517616,0,0,0,0,0,0,0,0.160521446347305,0,0,0,0,0,0,0,0,0,0,0,0.0563121874528788,0,0,0,0,0,0,0.0493757719219875,0,0,0,0,0.0296413672203756,0,-0.0116928260132315
X601988.CH.EQUITY,0,0,0,0.05878394137057,0,0.0230638501572462,0,0,-0.0624784613042365,-0.00895248249901792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706870222378257,0,0,0,0,0,-0.0272624163005261,0,0,0,0,0,0,0,0,0,0,0,0,-0.128524596894805,0,1.00103190032727,0,0,0
X1299.HK.EQUITY,0,0.0325779683205337,0,0,0,0,0,0,0,0.201617590301028,0,0,0,0.1829552351453,0,0,0,0,0,0,0,0,0.313376630559944,0,0,0,0,0,-0.0562941777703571,0,0.0459355588833634,0,0,0,0,0,0.0649455622886058,0.0717686298620074,0,0,0,0,0.163142467842617,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521888405668527,0,0,0,0,0,0,0,0,0.0830901065240047,0,0.556618773056524,0,0,0,0,0,0,0,0,0,0.0266878985133985,0,0,0,0.198208891783263,0.259119594032987,0.329757067334565,0,0,0,0.235914030034116,0,0
X388.HK.EQUITY,0,0.212745347848094,0,0,0.170874398843001,0,0,0.0421708191241616,-0.0550584633684815,0,0,0,0,0,0,0,0,-0.0727745985056227,0,0,0.0373316715251972,0,0.178714559344058,0,0.135869939469792,0,0,0,0,0,0,0,0,0,0,0,0,0.232616091189592,0,0,0,0,0,0,-0.145731507851747,0.0918197002499936,0,0,0,-0.0719035460903698,0,0.230242416270321
