,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0343429992862754,0,0,0,0,0,0,0,0,0,0,-0.00193020371350186,0,0.539342981957338,0.787911508558147,-0.10697305070299,0.0109520733142748,0,0,0,0.201056058046948,0,-0.23093809671782,0,0,-0.324045511790083,0,0,0,0,-0.0446885315977078,-0.0800341867973743,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.201006586833245,0,0,0,-0.0163698862727341,0,0,0,-3.46944695195361e-18,0,0,0,0.0882671697752339,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0288391181376397,0,0.0766310586220725,0.00236403325158436,0,0,0,0,0,0.241550310945755,0,0,0,0,0,0,0,0.0898049886527086,0,0,0,0.225770600051213,0,0.0866691768821988
X601939.CH.EQUITY,0,0,0,0.848224618839609,0,0,0,0,0,0.013992756655245,0,0,-0.115431422201369,0,0,0.0249893200854354,0,0.0654598615371834,0,0,0,0,0,0,0,0,0.0477567051689937,0,0,0.0584702845688388,0,0,0,0,0.0158420197466859,0,0,0,0,0,0,0,0,0.0696662173375018,0,0.0168774013709221,0,0,0.00887652979502015,0.0417075936430399,0,0
X601288.CH.EQUITY,0.0385431734946807,0,0.879865805667034,0,-0.0605293760808612,0,0,0,0,0,0,0,0,0,0.0110096804989406,0,0.027481582002204,0.137688513711577,0,0,0,0,0,0,0,0,0.0381686922827403,0,0,0,0,0,0,0,0,0,0,0,0,-0.116572343208769,0,0,0,0,0,-0.0477382772168954,0,0,0,0,-0.0473890317281121,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.108741994453559,0,0.335276694444364,0.0689512997171026,0,0,0,0,0,0,0,0,0.0799209556125274,-0.0212812606977445,0,0,0,0,0,0,0,0,0,0,0,-0.0816257495795029,0.289724600399572,0,0.15024387721645,0,0,0,0,0,0.150942242166046,0,0,0,0,0,0,0.0993335562301196,0.120040222333617
X600036.CH.EQUITY,0,0,0.394227724812543,0,0,0,0,0,0.0216195137323371,-0.0110854640580736,0,0,0,0,2.16840434497101e-19,0.116489695009791,0,0,0,0.0092906497734872,0,0,0,0,0,0,0.184100939964646,0,0.0278496538099124,0.141503587961941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186809364014659,0
X601988.CH.EQUITY,0,0,0,0.0764271869298827,-0.156179627309606,0.016616427275343,0,0.0495919665186465,0,0,-0.0457082150704357,0,0,0,0,0,0,0,0,0,-0.108586132843011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717206095993429,0,0,0,0.0383752751680888,0.0144492303757857,0,0,0,0,1.04337230405613,0.00697406279173395,0
X1299.HK.EQUITY,0,0.106620878750045,0,0,0.158073686278038,0,0,0,0,0.246630602004433,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216040050296722,0,0,0.351651459618517,0,0.225544555900639,0,0.124870325865282,0.120414712417601,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.115533256275819,0,0,-0.104040909115879,0,0,0,0,0,0.110499918499266,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098789522247832,0,-0.0853783415319293,0,0,0,0.0482937767075959,0,0,0.00899441846305108,0.323295816963595,0.392467680236905,0,0,0,0,0,0,0,-0.0840145635650248,0,0,0,0,0,0,0.0584949660600764,-0.13802168606678,0,0,0,0,0,0,0.204855055480623,-0.0750697206601123
X388.HK.EQUITY,0,0,0,0,0.340537969806681,0,0,0,0,0,-0.196631577254609,0,0,0,0.0078854873136021,0,0,0,-0.210299317091235,0,0,0,0,0,0,0.450869821227404,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0539102999051415,0,-0.146146593056171,0.225761151718618,0,0,0.0312330930943372,0,0.0489620463293128,0,-0.139014700660507,0
X601658.CH.Equity,0,0,-4.33680868994202e-19,0.221660317109923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288382959136973,0,0.0178203812102832,-0.0879688275209619,0,0,0,0,-0.0583083951414284,0,0,0,0,0,0.0581272156524595,0,0,0,0,0,0,0,0,0,0.312704126973502,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.033903158565837,0,0,0,0,0.0666513959700866,0,0,0.186664650614402,0,0,0,0,0,0,0,0,0,0,0,0.0120814677444271,0,-0.0137021289902835,0,0,0,0,0,0,0.451723108980988,-0.0282148870431268,0.0420667891862463,0,0,0,0,0,0,0,0.0688181675433749,0,0.159440841550531,0,0,0,0,0,0
X601066.CH.EQUITY,0,0.0158178013331596,0,0,0,0,0,0,0,0,0,0.470345817017244,0,0,0,0,0,0,0,0,0.0180718440041895,0,0,0,0.302422964069446,0,0,0,0,0,0,0,0,0,0.114156662335095,0,0,0,0,0,0.0907217412642917,0,0.0197262930210406,0.0369290754408427,0,0.0316459649026254,0,0.0064934429521697,0,0,-0.0127307870092093,0
X601166.CH.EQUITY,0,0,0,0,0,0.20359376529232,0.146167871801761,0,0,0,0.0491626310173103,0,0,0,0,0.00664262755858326,0,0,0,0,0,0.0595732618272726,0,0,0,0,0,0,0,0,0,0,0.0281087178052391,0,0.0112268883734718,0,0,0.0104691697115182,0.00533005852416033,0,0,0,0,0,0,0,0,0,0,0.490963307058079,0,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0.0670094747855609,0,0.0459635421002627,0.0211710872910977,0,0,0,0,0,0,0,0,0.0446488320191506,0,0,0,0,0,0.414628137803946,0,0,0,0,0,0,0,0,0,0.00763261840355631,0,0,0,0,0,0,0,0,0,0,0,0,0.252205768622317,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.175903637264423,0.145196168126119,0,0.168470411171987,0,0,0,-0.0139324378504615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122463500160947,0,0,0,0,0,0,0,0,0.267759068978752,0,0,0,0,0.695189475339786,0,0,0.0789590385342731,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.16127028705175,0.038137067276027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106836728410954,0,0,0,0,0,0,0.0352425245153675,0,0,-0.0424115261737662,0,0,0.129839271524659,0.0752711165013016,0,0,0,0,0,0,0,0,0,0,0,-0.0215037646850107,0,0.191335305909575,0,0,0,0,0,-0.00442806544974225
X601319.CH.EQUITY,0,0,0,0.155706733746373,0,0,0,0,0,-0.021786205658197,0,0,0.0358360391703409,0,0,0,0.188288285928378,0,0,0.262776981756848,0,0,0,0,0,0,0,0,0,-0.0316775797861803,0,0,0,0,0,0,0,0,0,0,0.128566727714194,0,0,0,0,0,0,0.193429447938539,0,0,-0.0609003957546488,0
X000001.CH.EQUITY,0,0.143559707590577,0,0,0,0.111623366882023,0,0,0,0,0,0,0,0.125523354519113,0,0.125364082259075,0,0,0,0.0689982562076004,0,0,0,0,0,-4.33680868994202e-19,0,0.07260977847018,0,0.132850362477582,0.0184645127657824,0,0,0,0,0,0,0.0242862612028008,0,0.0333781164236196,0,0,0.0433020317959992,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.195114272515176,3.46944695195361e-18,0,0.0605283881496466,0.167577761988585,0,0,0,0,0,0,0,0,0,0,0,0.318851217977561,0.00590376642653268,0,0.00902605958976796,0,0,0,0,0,0,0.000719767463110341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170672044102861,-0.0907145947614831,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0612704492884676,0.161068194086493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167632130955203,0,0,0,0,0.12284692005694,0,0,0.0584742337665345,0.0990417847789933,0,0,0.00172460598218134,0,0,-0.00979653307807619,0.0687935574464197,0,0,0.149945337685191,0,0,0,0,0.322563049892533,0,-0.222908534536778,0,-0.0300109839476403,0.0665534237985777
X600016.CH.EQUITY,0,0,0,0.03331123254384,0,0,0,0,0,0,0,0,0,0.173080900817144,0.137455052733064,0.00364903653536909,0,0,0,0,0,0,0,0,0,0,0.115005347094209,0,0,0.160400494073896,0,0.0157874304813871,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.104110598808091,0,0,-0.166995395221752,0,0.245890194362122,0,0,0,-0.0655381694401835
X688.HK.EQUITY,0.208258054285699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102945592985763,0.158240786549902,0,0,0,0,0,0,0,0.476410716924494,0,0,0,0,0,0,0,0,-0.0219412215186144,0.0769307926115922,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0171366838987029,-0.0779134607368006
