,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.488701523472165,0,0,0.383296068498855,0,0,0,0,0,0,0,0,0,-0.0573903539736002,0,0,-0.0807265200956491,0,0,0,0,0.0187912921178472,0,0,0,0,0,0,0,0,0,0,0,0.230837280636295,0,0,0,0,0,0,0,0,0,-0.0871520851241772,0,0,-0.184624991130707,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0977838688729912,0,0,0,0,0,0,0.179695729427921,0,0,0.0836345867902974,0,0,-0.0627994582372957,0,0.0754341104769413,0,0,0,0,0,0,0.0790743165853302,0,0,0,0,0.0643168487547389,0,0.00161973578982044,0,0,0,0.451849201343603,-0.0544686058998555,0.0545423144583692,0,0.0143437985399766,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.180096783879739,0,0,0,0,0,0,0,0.0414407219520397,0,0,0,0,0,0,0,0.0117644930910128,0,0,0,0.0918776347314648,0,4.33680868994202e-19,0,0.025565276951791,0.397785890932303,0,0,0,0,0,0,0,0.0446795423127522,0.140589471109024,0,0,0,0.0107392826653429,0,0,0,0,0,0,0.0103138911945278,0,0,0,0,0
X601288.CH.EQUITY,0.07370507770168,0.0526282751086749,0,0,0.00754133456922549,0.0662404417247962,0,0,0,0,0.0962186584356177,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0555351858686462,0,0,0,0,0.116616336299645,0,-0.0225104238374753,0,0,0,0,0,0,0.0335254461260429,0,0,0,0,0.183470079726647,0,0,0,0.292738786823594,0,0,0,0.0257380813523187,0,0,0
X5.HK.EQUITY,0,-0.115645633707256,0,0,0,0,0,0,0,0,0,0,0,0,0.0358074450190883,0,0,0.0677891192060604,0,0.33453098750413,0,0,0.48087478115757,0,0,0,-0.0341842635151597,-0.0224291476205525,-0.172301553993829,0,0,0,-0.0492485401871146,0,-0.0377791236789399,0,0,0,0,0,0,0,0,0,0,-0.0195138090035481,0,-0.141963880861676,0,0.246936760043417,0
X601988.CH.EQUITY,0.161479804874288,0,0,0.389042099200655,0,0,0,0,0,0.116780255162229,-6.93889390390723e-18,0,0.100152451090555,0,0,0,0,0,0,0,0,0,0,0.10754785033957,0.00839599872007714,0,0,0,0,0,0,0,0,0.128530452071936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372077627347772,0.0923977911371602
X600036.CH.EQUITY,0,0.635195437895192,0,0,0,0,0,0,0,0.0977400426532053,0,0,-0.125158829473145,0,0,0,0,0,0.203861534359812,0,-0.00891455313910653,0,0,0,0,0,0.00645806784768792,0,0.0189427735086003,0,0,0,0,0,0,0,0,0,0,0,0,0.331892754874226,0,0,0,0,0.0558382479296382,0,-0.299190623752071,0,0.0941727049707613
X1299.HK.EQUITY,0,0.0464106746683042,0,0,0,0,0,0,0,0,0,0,0,-0.109837745685723,0,0.021955341984141,0,0.272897609239177,0.159290685331611,0,0.290782692479547,0.239192250413714,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121350267496446,0,0,0,0,0,0,0,0,0,0,0,-0.210093469812426
X601628.CH.EQUITY,0,0.146784759288925,0,0,0,0,0,0,0,0.0566231584671913,0,0,0,0,0,0,0.210785145187939,0,0,0,0.0971247106403899,0.0618017730667347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152140612211382,0,0.091635420606409,0,0.0399797991572872,0,0,0,0,0,0,0,0.015498979760087,0
X601166.CH.EQUITY,0,0,0.194446463684267,0,0,0.172827879362469,0.0729363168174832,0,0,0,0,0,0,0,0,0,0.347648776651681,0,0,0,0,0,-0.09677898848975,0,0,0,0,0.177134662645778,0,0,0,0,-0.0467193407765224,0.312459363518831,0.14155071785816,0,0,0,0,0,0,0,-0.141723705102612,0,0,0,0,0,0,0,-0.0699878855370336
