,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.0969715193078202,0.404154934629199,0.0602472611243275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139148032194511,0,0,0,0,-0.0418619078635849,0.00552809402746083,0,0.0410412359646323,0.0649720925086615,0,0,0,-0.0828717930264186,0
X601318.CH.EQUITY,0,0,0.0642271314866256,0,0,0,0,0,0.115816113799477,3.46944695195361e-18,0.0337620410592354,0,0.0547363062705766,0,0,0,0,0.0751922671213667,0,0.143149345679497,0,0.0655805179960447,0,0,0,0,0,0.0832598570434848,0,0,0.0522394956220384,0,0,0,0,0,0,0.145553011488262,0,0,0,0,0,0,0,0,0,0.062142379397105,0,0,0,0.0956840780083575
X601939.CH.EQUITY,0,0,0,0,0.0944301413068402,0,-0.0301524907264724,0,0,0,0.0974141734103007,0,0,0,0,0,0,0,0,0,0.00806305848623219,0,0.619535142005536,0,0,0.151638131864,0,0.099282127713852,0.0183020636792657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0920535966619184,0,0,0,0,0.206923392781926,0.0983927115237617,0,0,0,0,0.158453770269985,0,0.04897031541787,0,0,0,0,0,0,0,0.259597562020093,0.217450092292824,0,0,0.0307281538428874,0,0,0.0455327036676313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0841158211330459,0,0.0578357445018616,0,0,0.00470006882157146,0,0.392115024071534,0,0,0,-8.67361737988404e-19,0,0,0,0.00738110726951144,0,0,0,0,0,0,0,0,0,0,0,0,0.157934728360055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149870655126962,0,0,0,-0.0267194145023265
X601628.CH.EQUITY,0,0,0,0,0.0953150232050662,0,0,0,0,0,0,0,0,0,-0.182294775363083,0,0,0,0.0152507407442326,0,0,0.0564152942069704,0,-0.0120690538734893,0,0,0,0,0,0,0,0,0,0.641366062421154,0.0360422049046952,0,0,0,0,0,0,0,0,0,0,0,0,0.0749994277755147,0,0,0,0.209740275197162
X1299.HK.EQUITY,0,0,-0.129862415286921,0,0,0,0,0,0,0,0,0.127365156852333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852127515115834,0,0,0,0.128452710717083,0,0.0392786723832712,-1.73472347597681e-18,0,0,0,0,0,0.168352078494928,0,0.0462327249320378,0.278497157088395,0.0912495563067721,0.157480588138541,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,8.67361737988404e-19,0.231542480251071,0.711221972901156,0,0,0,0,0,0,0,0.00687435208652815,0,0,0,0.0445501897969528,0,0,0,0.0723918703221423,0,0,0.103660487673257,0,0,0,0,0,0,0.0903869062117317,-0.119129289733222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344131741827101
X5.HK.EQUITY,0,0,0,0,0,0.00935476221101145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131384995988957,0,0,0,0,0.0846568002949799,0,0.176220628189051,0.0153654396548792,0,0,0,0,0,0,0,0,0,0,0,0.337359282687948,0,0,0.162237373322518,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.028344993818435,0.0588436383867831,0,0,0,0,0,0,0.0638490002020982,0,0.151198559790779,0,0.112334725207355,0,0,0,0,0,0,0,0,0.177556219810902,0,0,0,0,0.381704621570782,0,0,0,0,0.0301671736258722,0,0,0,0,0,0,0,0,0,0,0,-0.0101516626630422,0,0,0,0,0,-0.00629809073511542
