,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.481468727951441,0.0956823868874666,0,0,0,0,0,0,0,0,0,0.058829555432639,0,0.0875134877470652,0,0,-0.14855599806134,0,0,0,0,0,0,0.00374663204159601,0,0,0.0284362743783435,0,0,0,0,0,0.0455673948020302,0,0,0,0,0,0,0,0,0,0,0,0.0797781645329162,0.185236457026438,0.0390701113941846,0,0
X601318.CH.EQUITY,0,0,0,0,0.173437126934626,0,0,0,0.0495894312128355,0,0,0,-0.0987660628652464,0,0.0170297455877429,0,0.384136512741565,0.189573326104233,0,0,0,0,0,0,0,0,0,0,0,0,0.0515186725246778,0,0,0,0,0,0.095421884685728,0,0.0674544748614494,0,0,0,0,0,0,0,0,0,0.0576656206527041,0,0,-0.0745722709934731
X601939.CH.EQUITY,0.258110386435069,0,0,0,0,0,0,0,0,0,0,0.162576054154846,0,0.365630321018363,0,0,0,0,0.0793534842558273,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211940487434903,0.0619478492063089,0,0,0,0.0161659558094128,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.339455440701307,0,0.0229071476398779,0,0.495854115329355,0,0,0,0,0,0,0.00432135084265228,0,0,0.0322948847288506,0,0,-0.0236758446053881,0,0,0,0,0,0.00964426889686392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104308883170212,0,0,0
X601988.CH.EQUITY,0.09025634603204,0.0577464841134449,0,0,0,0,0,0,0,0,0.239391357381311,0,0,0,0,0,0.119748084892344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102397439026339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875743451747567,0,0,0,0.240163258292226,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.192420269173047,0,4.33680868994202e-19,0,0,0,0,0.284045629586929,0,0,0,0.428372402238081,0,-0.615668170348092,0.251432315600643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324358110313017,-0.143892858230335
X600036.CH.EQUITY,-1.73472347597681e-18,0,0,0.0607497906706624,0,0,0,0.0919270341683852,0,0,0,0,0,0,0,0,0.13540555070172,0,0.123025005704983,0,0,0,0,0,0,0,0.0550390185571249,0,0,0,0.190629603971295,0,0.229450124882709,0,0,0,0.0414195517331561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120801550136506,0.0260981312332724,0,0,0,0.0894282872767319,0,0.0835242608632069,0,2.77555756156289e-17,0,0,0,0,0.0710117579020294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308892676533484,0,0,0
X601628.CH.EQUITY,1.73472347597681e-18,0,0.109797381378638,4.33680868994202e-19,0.368026891052276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273251397412696,0,0.140067207465306,0,0,0,0,0,0,0,0.149440257967587,0,0,0,0,0,0.0334046871942111,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.239458273624193,0,0,0,0,0,0.184491353803594,0,-0.0247002011262178,0,0,0,0,0,0,0,0.127171458059959,0,0,0,0,0,0,0.139187320738759,0,0,-0.0867843687384973,0,0,0,0,0,-0.102811814328242,0,0.790417549959018,0,0,0,0,0,0.298488371485418,0,-0.258394715732376,0,0,0
X601328.CH.EQUITY,0,0.00260298728444872,0.0389951648594095,0,0,0,0,0,0,0,0,0,0,0.35174139197139,0.0520984939286392,0,0,0,0,0,0,0,0.253937683772023,0.0121762655740289,0.114428377946651,0,0,0.0476868077202364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273377920903586,0,0,0.10760718160526,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.154109116189831,0,0,0.248625047099914,0,0,0,0,0,0,0.174101653737406,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297187863874651,0,0,0,0.0325812642963136,0,0,0,0.117354527791183,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0523093110211126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14166671251756,0.557737210669569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.338518072735501,0.00943445592494378,0,0,0,0,0.279543829528673,0,0,0,0,0,-8.67361737988404e-19,0.0364344950338578,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697787698151233,0,0,0,0.105949977490393,0,0,0,0,0.0368506570903935,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.198465377972042,0,0,0,0,0,0,0.369435199665927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125593939201911,0,0,0,0.112430516279163,0,0,0,0,0,0.0708852694418914,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0.0787741670389715,-0.0461178673245103,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,6.93889390390723e-18,0,0,-0.0411762595581916,0,0,0,0,0,0,0.468598922241169,0,0.29538696494864,0,-0.117802430513003,0,0.167222119545023,0.121243558689936,0,0,0,0.00366533447244369,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0198818441709263,0,0,0.126407932095486,0,0.061238054162109,0,0.0305578879389659,0,0,0.0772155382139227,0,0.189787815778422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159388425283406,0,0.0978324105940189,0,0,0,0.0927050884742022,0,0,0,0,0.0242732713507615,0,0,0,0,0,0,0,0.0870121063190719,0,0
X600030.CH.EQUITY,0,0.0637604763123902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297664041642572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202181424038601,-8.67361737988404e-19,0.175509229572328,0.0149643432855774,0,0,0,0,0.0311240630173026,0,0,0,0,0.182532570597161,0,0,0.20086148952011,0,0.026258693085007,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900355379234003,0,0,0.110552291273426,0,0,0,0,0,0,0.0691801600027978,0,0,0,0,0.574819784276839,0,0,0.102229154494227,0,0,0,0,0.0415838523208047,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0514986143949068,0.163337107948071,0,0,0,0.0897510566811434,0,0,0,0,0,0,0,0,0,0,0,0,0.522022856247574,0,0,-5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159316508455107,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.242812512382496,0.135941257617373,0,0,0,0,0,0,0,0,0,0,-0.0522869692685623,0,0,0,0,0,0,0,0,0,0,0.0225261076032292,0.0341446334374756,0,0,0,0.128240272932921,0,0,0,0,0,-0.0680369639645159,0,0,0,0,0.508109165227826,0,0,0,0,0,0,0,0,0,0.00802331621113059
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.137649587543106,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,1.09753710038136,0,0,0,0,0,0.0832221845144829,0,0,0,0,0,-0.236272902776556,0,0,0,0,0,0,-0.18570613857619,0,0,0,0,0,-0.100121980061036,0,0,0.0695113492607985
X600016.CH.EQUITY,0,0.121037788338893,0.131688621793069,0,0,0,0,0,0,0,0.156431211803629,0.0265760580378144,0,0.0100319022636751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151590707370513,0,0,0,0,0.0739142507890334,0.0328732370573197,0,0,0,0,0,0,0,0,0,0,0.12228410488801,0.198192991809243,0,0,0,0,0
X2388.HK.EQUITY,0,0,0.00620701303410475,0,0,0,0,0,0,0,0.0686588797943405,0,0,-3.46944695195361e-18,0.030226257957947,0,0,0,0,0,0,0.489713856838806,0,0,0,0,0,0.165672131546635,0,0,0,0,0.216923153420295,0,0,0,0,0,0,0,0,0,0,0,0.0373526243042725,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.00548570348362377,0,-0.0110268361683012,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843791244160126,0,0,0.276764867848309,0,0,0,-1.73472347597681e-18,0,0,-0.0334339503638373,0.0348910811669727,0,0,0,0,0.102198573189759,0,0,0,0,0,0.0767069031304118,0,0,0.0914448274968017,0,0.472687073987262,0,0,0,0,-0.039374570972603
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.254797557979897,0,0,0,0,0,0,0,0,0,0,0.369042367704927,-0.0913736149836783,0,0,0,0,0.157366286905635,0,0.661732861113783,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197254611681783,0,0,1.0842021724855e-19,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0.130999354618472,0,0,0.232818720133134,-0.0507891985389661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022394764157583,0,0.23770686594781,0,0,0,0,0,0.0171624535496463,0.0917976120449501,0.0376566518826438,0,0,0,0.0709452263208053,0,0,0,0.293328839500363,0,0.15453525058365,-0.279516515611938,0
X267.HK.EQUITY,0,0,0,0.00437494496579713,0,0,0.00755965891898875,0,0,0,0,0,0,0,0,0,0,0,0,0.108707014386998,0,0,0.0123220032875984,0,0,0,0,0,0.161999210195378,0,0,0,0.13012995283775,0,0.248881614380778,0,0,0,0,0,0,0,0,0.040855463518392,0,0,0,0,0.251270015938024,0,0,0
X2007.HK.EQUITY,0,0,0,0,0.0548232513773893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113197778870862,0,0,0,0.0681202142764922,0,0.232042194553417,0,0.0711796182305998,0,0,0,0,0.210591332809405,0,0.0132002001018273,0.0611392937373626,0,0,0,0,0.177783432479353,0,0,0,0,0,0,0,0,0,0.007022643130403,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.105855879904216,0,0.219985644556592,0,0,0,0,0,0,0.148784693540117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118559661369357,0,0,0,0,0.203778372817746,0,0.0189100379159734,0,0,2.16840434497101e-19,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.0433141011511747,0,0,0,0,0.460488342538946,0,0,0,0,0,0,0,0,0,0,0,0,0.416048435405938,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530509443770977,0,0,0,0.0274062662215413,-0.0256762069785562,0,0,0,0,0,0,0.0471444726085803,-0.0120526426896417
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0742106552967023,0,0.0496407436674142,0,0,0,0.135429313759443,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558206526384337,0,0.173411637037714,0,0,0.154320272982431,0.0741833259185663,0,0,0.139525913820839,0,0.0392211764417701,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.089201294254996,0,0,0,0,0,0.00295354826861223,0.0465135914127766,-0.00923344646441859,0.196517191664386,0.050117347139679,0,0,0,0,0.021284120748163,0,0,-0.0679924392910412,0,0,0,0,0,0,0.279161550594318,0,0,0.288258476540924,0,0,0,0.0923291243041139,0,0,0,0.214992804683417,-0.222171700300517,0,0,0,0,0,0,0,-0.0422418860897953
