,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0886638963602535,0,0.415666611814722,0,0,0.0463232435465694,0,0.240221752987697,0,0,0.147188379727753,0,0,0,0,0,0.0264731557121876,0,0.00822173153041133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599556356107138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.360078722144622,0,0,0.14384301185766,0,0,0.00359543243927929,-0.0910434845681731,0,0.0332852772206128,0,0,0.392310204075735,-0.0382579581156553,0,0,0,0,0,0,0,0,0,-0.0349712923037529,0,-0.0854819545581206,0,0,0,0,0,0,0.151097941489847,0,0,0,0,0.0195037318355862,0,0,0,0,0,0,0,0,0,0,0,0.0194493475758769,0
X601318.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0572506967390598,0.368567672604103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780533490379365,0,0,0.134056248603541,0,0,0,0,0,0.215011164173467,0,0,0,0,0
X601288.CH.EQUITY,0.428877097624842,0,0,0,0.384099483820524,0,0,0,0,-0.0100179240372581,0.0713147315280575,0,0,0,0.0244204782432467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669822705332714,0,-0.0660827736734345,0,0,0,0,0,-0.0342595936176211,0,0.0706197214811946,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.279258857409751,0,0,0,0,0,0.00146296750367334,0,0,0,0,0,0,0,0.136286129945617,0.135541733684948,0,0,0,0,0,0,0,0,0,0.00149833913337391,0.0667706859634622,0,0,0,0.0118826450745641,0,0,0.0472337085553621,0,0,0,0,0,0,0.16594286252968,0,0,0.147616199012391,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.120230955827808,0,0,0,0.0684676985693546,0.1220038484328,0,0,0,0,0,0.496898404590828,0,0,0,0,0,0.441091045588559,-0.325173681699642,0,0,0,0,0,0,0,0,0,0,0,0,0.3336779997636,0,0,0,0,0,0,0,0,-0.157740579102794,-0.0975533517967789
X600036.CH.EQUITY,0,0,0.00359555428328306,0,0,0.0296276890799698,0,0,0,0,0,0.467589100232233,0,0,0,0,0,0,0,0,0,0,0,0.0331693308492212,0,0.110633598347237,0,0,0,0,0,0,0,0,0.0645200556155559,0.0276489770397107,0,0,0.0203622290032482,0,0,0.049472214479237,0,0,0,0,0,0,0,0.233789381277389,0.0261745168326218
X1299.HK.EQUITY,0.000852552905601814,0,0,0,0,0,0.104342829350827,0,0,0,0,0,0,0,0.107441556359492,0,0,0,0,0,0.228735361651859,0,0,0.099601905048749,0,0,0,0.103645062676813,0,0,0,0,0,0,0,0,0.178978150500034,0,0,0,0.185079252030313,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0342274595464852,0,0,0,0,0,0.166089966300371,0,0,0,0.219617476886185,0.291103821634729,0,0,0,0,0,0,0,0,0,0,0,0,0.056675751238361,0,0,0,0,0.0718387201524304,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0299280940274668
X601658.CH.Equity,0,0,0,0,0.311150507657139,0,0,0,0,0,0,0,0,0,-0.223463698904456,0,0,0,0,0,0,0,0,0.114364141375009,0,0,0,0,0,0.409175019024099,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.196735250079637,-0.152708340236609,0.162185133657401,0,0,0,0,0.63112411973512,0,-0.243830064643269,0,0
