,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.373483988207094,0.0234363628121798,0.0996474032283652,0,0,0,0,0,0,0.20195469850085,0,0,0,0,0,0,0,0,0,0,0.0986420805662176,0.0557173191228082,-0.0274577780254376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245958432373451,0,0,0,0,0,0,0,0.0370050642687278,0,0.0266956458605314,-0.165873072780895
X601939.CH.EQUITY,0.398315088580669,0,0,0.186160916243641,0,0,0,0,-0.037182360943249,0,0.14282912389533,0,0,0,-0.0812482905055589,0,0,0,0,0,0,0,0.1754821180262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00571484435700878,0,0,0,0.0964748019143372,0,0
X601318.CH.EQUITY,0,0,0,-8.67361737988404e-19,0.289110181247179,0.0484112315083218,0,0,0,0,0,0.0412515632722478,0,0,0,0,0,0,0,0,0,0.17520713407149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964311897802177,0,0,0.0731367870784822,0,0.153922647322588,0,0,0,0,0,0
X601288.CH.EQUITY,0.360860519839691,0,0,0,0.332903400300559,0,0,0,0,0,0.0231307804084334,0,0,0,0,0,0,0,0,0.0744514553258305,0.0308221850957078,0,0,0,0,0,0,0,0,0,0,0,0.0439374127699886,0,0.087983323005959,0,0,0,0,0.0418599419001263,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.50081342143946,0,0,0,0,0,0.236308213397256,0,0,0,0,0,0.225107671446414,0.0664408290924497,0,0,0,0.0441198606454886,0,0,0,0,0,0.0870596544865739,0,0,0,0,0,0,0,0,-0.583400263005576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,-0.00153007337517255,0,0,0,0,0,0,0.270768318998906,-0.0457392153485433,0,0,0,0.12955598718254,0,0,0,0,0.114294892260156,0,0.00755216647291007,0,0,0,0,0,0,0,0.2317355569448,0,0,0,0,0,0,0,0,0.12399821315443,0,0.122256222557022,0.108212658546748,0,0,0,1.73472347597681e-18,0,0,0.0229102760167829
X1299.HK.EQUITY,0,0,0,0,0.0349796660103529,0,0,0,0,0,0,0,0,0.157356025518356,0,0,0.0502690656450565,0.502673316592332,0,0,0,0,0,0.135508150267153,0,0,0,0,0,0,0.0884249296874174,-0.0257279746953521,0,0,0,0,0,0,0,0,0,0,0.0777330032134167,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0319674375662908,0,0,0,0,0,0,0,0,0,-0.139855916778729,0,-0.121962217022816,0,0,0,0,0,0,0.389221804190096,-0.15274801566278,0,0,0.734656967374733,0,0,0,0,0,0,0,0,0,0.367315900152775,0,0,0,0,0,0,-0.242174954353401,0,0,-8.67361737988404e-19,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.155253018656107,0,0,0,0,0,0,0,0,0.272873306291876,0,0,0,0,0,0,0,0,0,0.0498225802180523,0,0,0,0,0,0,0,0,0.274979608341036,0.11793769131226,0,0,0,0,0,0.224531014014834,0,0,-0.076073328381562
X601658.CH.Equity,0,0,0,0.146163160349146,0.145243541373784,0,0,0,0,0,0,0,0,0.109443875449247,0,0,0,0,0,0,0,0,0,0,0,0,0.0632625142755706,0,0.100498982566593,0,0,0,0,0,0,0,0,0.256574575640984,0,0,0,0,0,0,0,0,0,0,0.380145004521613,0,0.0477845229604713
X601328.CH.EQUITY,0.0616525810596424,0,0,0.600363270705812,0,0,0,0,0,-0.0702747085038308,0,0,0.00417273495803105,0,0.0581756657957279,0.0172128238363466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151594920005912,0,0,0,0,0.115999763605413,0,0,0,0,0,0,0,0,0,0,0,0,0.022669253363963,0,0.112746644196257,0
X601166.CH.EQUITY,0,0,0,0,0,0.438630669228049,0,0,0,0,0.00900535688528823,0,0,0.0293011194860539,0,0,0.0328252541627302,0,0,0,0,0,0,0,0,0,0,0,0,0.241780016181,0.0248582201720932,0,0,0,0,0,0,0,0,0.0046148655730171,0,0,0,0.0324470378025335,0,0,0,0.0516333334476964,0.108054863074337,0,0
X388.HK.EQUITY,0,0,0.288181484712445,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0517583391004848,0,0,0,0.0416354379015557,0.132556934203299,0,0,0,0,0,0.0455950426360186,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0590873256237111,0,0,0.0211798903255213,0,0,0
X600000.CH.EQUITY,0.296027956480999,0.0503324283283677,0,0,0.124899376958367,0,0,0,0.10813154191443,0,0,0,0,0,0,0,0.0299839245861661,0,0,0.0523964376401289,0.0784006601607277,0,0,0,0,0,0,0,0.0275557647025974,0,0,0,0.0257679357667128,0,0,0,0,0,0,0.0546460552136401,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0213568548628721,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.114239582616251,0,0,0,0.426854683475646,0.0770396584340358,0,0.119446793426872,0,0,0.223344322124147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.041008565518376,0,0,0,0,0.024545580033869,0,0,0,0,0,0,0,0,0,0,0,0.031011141511701,0.277744912622284,0,0,0,0,0,0,0.170639608140649,0,0.0879886872294557,0,0,0,0.0839521823098161,0,0,0,0.0109672974649544,0,0.0758707481791434,0,0.217595977815051,0,0,0,0
X000001.CH.EQUITY,0,0,0.180000821233184,0,0,0,0,0,0,0,0,0.276704324369308,0,0,0.099530121012571,0,0,0,0,0,0,0,0,0,0,0.138674872212687,0,0,0,0,6.93889390390723e-18,0.0653675037563768,0,0,0,0,0,0.00954334639767082,0,0,0,0,0,0,0,0,0,0,0,0.162505405384957,0
X16.HK.EQUITY,0,0,-0.035879121290149,0,0,0,0.171244679270415,0,0,0,0,0,0.117300553331372,0,0,0,0,0,0,0.141804947979995,0,0,0,0,0,0,0,0,0,0,-0.0256187540047077,0,0,0.13983152095596,0,0,0.140531829775044,0,0,0.0906132808264482,-0.142962553479667,0.0267701694902408,0.329145767810093,0,0.0147337230928686,0,0,0,0,0,0
