,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.36091456324825,0,0.308947066885752,0,0,0,0,0,0.0476955896186592,0,0,0,0,0.0514769624122225,0,0,0,0,-0.0444550888373157,0,0,0,0,0,0,0,0.0431183161086024,0,0,0,0,0,0,0,0,0,0,0,0,0.0900651843212752,0,0,0,0,0,0.058799472404997,0,0,0,0
X601318.CH.EQUITY,0.128382853700654,0,0,0,0,0,0,0,0.169240174554718,0,0,0,0,0,0,0,0.18586350187977,0.0151352239836586,0,0,0,0,0,0,0.070534730814151,0,0,0,0,0,-0.0407606425738618,0.12923959506694,0,0,0,8.67361737988404e-19,0.141950670994136,0,0,0,0,0,0.0422902653747934,0,0.0710670269338854,0,0,0,0.130391485530613,0,0
X601939.CH.EQUITY,0,0,0,0.283394685151732,0,0.0676900387530264,0,0,0,0,0,0,0,0.459189680477249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732369646114087,0,0,0.0127573159838056,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.355191816434518,0,0.00690876681201018,0,0,0.502543806972498,0.0229711295685755,0,0,0,0,0,0,0,0.0332200669629686,0,0,0,0,0,0,-0.0349878414103408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125668182609804,0,0,0,0,0.0922177362253938,0,0.00296250234400906,0.00679730261404813,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0844779477069768,0,0,0,0,0,0,0,0,0,0.131452192602154,0,0,0,0,0,0,0,0,0,0.0797541186267431,0.267022381320967,0,0,0.374302583677274,0,0,0.019974390554545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714342443578667,0
X601988.CH.EQUITY,0.408399605924186,0,0.0659494145726996,1.38777878078145e-17,0,0,0,0,0.0417296428174922,0,0,0,0,0,0,0,0,0.0874736013774872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161211575962933,0,0,0,0.0309783529569919,0,0,0,0,0,0,0,0,0,0,0.20260834588008,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.190256382589091,0,0,0,0.288001727098548,0.0926635169918688,0,0,0,0.129387137061257,0,0,0,0,0,0,0,0,0,0,0.0442966976381015,0,0.113188347558776,0,0.0422946053499178,0,0,0,0,0.0021412605486412,0,0,0,0,0,0,0,0,0,0,0,0,0.0359630032385389,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.101045301021719,0,0,0,0,0,0,0,0.425048627333244,0,0,0.133194315420254,0,0.131514165586954,0,0,0,0,0,0,0,0,0.241859109946684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.192209221943608,0,0,0,0,0.15748458834198,0,0,0,0,0,0.0192299547698194,0,0,0,0,0,-0.0163164026240617,0,0.208760197283832,0,0,0,0,0,0,0,0,0,0.0768988612599753,0,0,0,0,0,0,0.0464060674491263,0,0.0570165927284734,0,0,0,0,0,0,0,0,0,0.112227663608955,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.292906153323849,0,0.222133322797063,0,-0.228822629206607,-0.118222542639744,0,0,0,0,0,0,0,1.01535526060423,0,0,0,0,0,0,0.167276409793536,0,0,0,-0.0835534010836362,0,0,0,0,0,-1.08523533248116,0,0,0,0.00537463751370316,0.943685756332371,-0.214186373295464,0,0,0,0
