,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.00572232860733759,0.170696612007131,0,0,0,0,0,0,0,0,0,-0.269700078810108,0,0,0,0,0,0,0,-0.0622168342074324,0,0,0,-0.288953549197051,0,0,0,0,0.770012131573173,-0.122702747554805,0,0.351245493424326,0,-0.0823582499809662,-0.0117975531618314,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152457639607503,0,-3.46944695195361e-18,0.0289108460395307,0,0,0,0,0,0.027385538679924,0,0,-0.0264036962483877,0,0,0,0,0.0226071137158759,0.143402572150849,0,0,0,0,0.0843570904696958,0,0,0,0,0,0,0,0.476732498486365,0.0386410026818321,0,-0.0606601855389508,0.0299184342986126,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.409540794378598,0,0,0,0.00783016506797944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114137987438694,0,0,0,0,0,0.151123028553307,0,0.0724847370381517,0,0,-0.160483668037802,-0.106881583734959,0,0,0,0.4611906959645,0,0,0,0,0.0871118221278808,0,0,0,0,8.67361737988404e-19,0
X601288.CH.EQUITY,0,0,-0.0413952874806436,0,0,0,0,-0.158615246244465,0.194041580354035,0.0192373051235316,0.456564933385888,0,0,0,-0.0242400256708707,0,0.04042399836622,-0.10309711670421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426714254979096,-0.816374708397649,0,0,0,0,0,0,0,0,0.179162091308415,0,0,0,0,0.355017966600945,0,-0.144226928703201
X5.HK.EQUITY,-0.16745222607885,-0.0150895513902792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247925590303712,0,0,0.113797855933091,0,0.228032591328409,0,0.46201447903929,0,0,0,0,0,0,-0.205568366391448,0,0,0,0,1.73472347597681e-18,0,-0.0145283394290143,0,0,0,-0.126874089369794,0.180784168409248,0,0,0,-0.131102600769133,0,-0.0501144231498182,0,0
X601988.CH.EQUITY,0.173639627732886,0,0.0330971140439782,0.623883051964497,0,0,0,0,0,0,0.103987388395198,0,0,0,0.113978624430426,0,0,0,0,0,0,0.0206888728268253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179318103931858,0,0,0,0,0,0,0.0794270542165993,0,0,0,0
X600036.CH.EQUITY,0,0.413503149899049,-0.0631507665654142,0,0,0,0,0,-0.124449966723076,0.545578418814134,0,0,0,0,0,0,0,0.00387674254526578,0.109681601127852,0,0,0,0,0,0,0.110648762793537,0,0.044826578515076,0,0.339768052194122,0,0,0,0,-0.333817442161483,0,0,0,0,0,0,0.114114451937989,0,0,0,0,-1.38777878078145e-17,0,0,0
X1299.HK.EQUITY,0,0,0.00647327632189723,0,0.0888998109875047,0,0,0,0,0,0,-0.0399151039738847,0,0.0539278107019699,0,0,0.149249190654477,0,0,0,0,0,0,0.0439887382420214,0,0.204502989688651,0,0,0,0,0.12509815652577,0.162271872380972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0583794577519419,0,0.0539385162052216,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.32884849001531,0,0,0,0,-0.0237766962419153,0,0,0,0,0.11854592864294,0,0,0,0,0,-0.0584465129791456,0,0,0,0,0,0,0.0447878170091341,0.214994929085417,0.0118092303154183,0,0,0,0,0,0,0,0,0,0.13851466778417,0
X601328.CH.EQUITY,0,0.13666017110615,0.327671414966197,0.0354201657403327,0,0,0.344419844308986,0,0,0,0,0,0,0,0,0,0,0.284847078564626,0,0,0,0.00494505600740612,0,0.0235204120921016,0,0,0,0,0,0,0,0,-0.131058510049172,0,0,0,0,0,0,0,0,0,0,0,0.0377441600914152,0,0,0,0,0
