,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.05816836887447,0,0.499342663552028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121840386883194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197473136213451,0,0.0136860623779701,0,0,0,0,0,0.0163288535459335,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.00666336175451541,0,0.0216724818196817,0,-0.0347893314128032,0,0,0,0.184039849010407,0,0,0,0,0,0.500952410675472,0,0,0,0,0,-0.106218783600581,0,0.146182858883071,0,0,0.108327590500225,0,0,0,0.0768341168224229,0,0,0.126908518508963,0,0,0,0,0.0347873309753056,0,0,0,0,0,-6.93889390390723e-18,0.0297155845192761,0
X601939.CH.EQUITY,0,0,0,0,0.140721171839825,0,0.353473372938096,0,0,0,0,0,-0.161424110175628,0,0,0,0,0,0,0,0.0136515566703208,0,0.585574042874671,0,0,0,0,-0.0171847460580951,0,0,0,0,0,0,0,0,0,0,0,-0.0250889189292866,0,0,0,0,0,0,0,0,0,0,-0.123994481542047
X601628.CH.EQUITY,0,0,0,0,0,0.0144647297424107,0,0,0,0.148818884679169,0,0,0,0,0,-0.0466744130310364,0,0.28038360185195,0,0,0,0,0,0.0782429020732406,0,0,0,-0.184723635287677,0,0,0.0570458824594139,0,0.345773818335119,0,0.290869162832028,0,0,0,0,0,0,0,0.0353179891645722,0,0,0,0.103865181324565,0,0,0,0.0336166374893196
X601288.CH.EQUITY,0.136603642955717,0,0,0,0,0,0.0435272146574908,-0.0108333099673812,0,0.0373994068826462,0,0,0,0,0,0.466168890474352,0,0,0,0,0.112352670387201,0,0.185145358440691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284222553309484,-0.00116086892906502,0,0,0,0,0,-0.0296119580368811,0,0,0.0368555836606286,0,0,-0.0381409778480081,0
X600036.CH.EQUITY,0.191333671382844,0.0654738513945138,0,0.0588388084926485,0,0,0,0,0,0,0,0,0,0.30306883567422,0,0,0,0,0.0256086488677537,0,0,0,0,0,0.271193243288123,0,0,0,0,0.0451063784396851,0,0,0,0,0,0,0,0,0,0,0,0.0255529953693921,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.115967099583823,0.146449883412785,0.0592470367003231,0,0.0430786277226728,0.333774697712344,0,0,0,0,0,0,0,0,0,0.217124878168996,0,0,0,0,0.170479396705575,0,0,0,0.0130279933399748,-0.0127334316483117,0,0,0,0,0.0542148165461386,0,-0.0579448329755561,0,0,0,0,0,0,0,0,0,0,-0.147276972512743,0,0,0,0,0,0,0.0831848519068192
X1299.HK.EQUITY,0,0,0,0,-0.170418045383364,0,0,0,0,0.307956585479584,0,0,0,0,0,0,0.0704057870120782,0,0,0,-0.0269668436219733,0,0,0,0,0.132318595080416,0.423196477811401,0,0,0.0804821234018219,0,0,0,0,0,0,0,0.0196440119794266,0,0,0,0,-0.104610916386994,0,0.117212110714593,0,0,0,0.220680212357151,1.38777878078145e-17,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.000890900540681703,0,-0.186343996161088,0,0,0,0,0,-0.130490690046727,0,0,0,0.148811695195352,0,0,0,0,0.0980332658475463,0.439832729031234,0,0,0,0.0539223501735107,0,0,0,0,0,0,0,0,0,0,0.025194432755486,0.179448295276306,0.18483139576892,0,0,0,0,0.122808389430728,0
X388.HK.EQUITY,0,0.051517072181654,0,0,0,0,0,0,0,0,0,0,0,0.0860196926350827,0,0,0,0,0,0,0,0,0,0,0,0.019519620140002,0,0,0,0,0,0.30549787199884,0.129560030778023,0,0,0,0,0.097020247748876,0.146849882908808,0,0,-0.1748542146786,0,0,0.0151865265647596,0,0.281369541274611,0,0,0,-0.0279488582012374
X601658.CH.Equity,0.0898293007013833,0.0772296725906489,0,0,0,0,0,0.111888051099169,0,0,0,0,0,0.0869779562327006,0,0.291789238921043,0,0,0.0511828493166179,0,0,0,0.0357857294717436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705652506200926,0,0,0,0,-0.116028344868048,0,0.000101710227434451,0,0.195685593349674,0,0.038378001221474,0
X601166.CH.EQUITY,0,0,0,0,0,0,-8.67361737988404e-19,0.00450300089856781,0,0,0.110068941475359,0,0,0,0,0,0,0.106743660432545,0,0,0,0,0,0,0,0,0,0,0.214858356010701,0.0584784397712479,0,0,0,0,0,0,0.129254338324634,0,0,0,0,0.0513116068139372,0.0162109195268293,0,0,0.0633397202195488,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0259447042631343,0,0,0,0,0,0.199704455945487,0.486936535958771,0,0,0.0413165824592447,-0.0393256449856427,0,0,0.0460773917293753,0,0,0,0,0,0,0,0,0.042390436584166,0,0,0,0,0,0.174308780593584,0,-0.0480467771033935,0,0,0,0.0731697218890987,0,-0.042505297426196,0,0.199709493505579,0,0
X000001.CH.EQUITY,0,0,0.0580674491599957,0.0126464898621975,0,0.545250928734392,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.238431942710541,0.0061183669736878,0.0599830808815639,0.0761258087700576,0,0,-0.264748123985729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,-0.352055766448242,0,0,0,0,0.236658317970184,8.67361737988404e-19,0,0.111330424302498,0,1.38777878078145e-17,0,0,0,-0.00094649945653091,0,0,0,0,0,0,0,0,0,-0.0265955812708376,0,0,0.129135559962308,0,0,0,0,0.17665160855042,0,-8.67361737988404e-19,0,0,0,0,0.0100110689340878,-0.0143298476367038,0.0839717691150331,0,0,0,-6.93889390390723e-18,0,0
X601328.CH.EQUITY,0,0,0,0,0.0128382347514359,0,0.059157045887632,0,0,0,0.0575221538390483,0,0,0.00646564221480808,0,0,0,0,0.115288451739806,0,0,0.250242787023286,0,0,0,0,0,0,0,0,0,0,0,0.223788364689726,0,0,0,0.0893172507526381,0,0,0,0,0,0,0,0,0,0.16874804576368,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0.0152702158454617,0,0,0,0,0,0,0.60673518667066,0,0.0726700845317637,-4.33680868994202e-19,0,0,0,-0.171704184550389,0,0.0401342709697667,0.0086111267703187,0,0,0,0,-0.0256219999770627,0,0,0,0,0.0232194457876015,0,0,0,0,0,0.180621189798629,0,0,0,0,0,0,0.0385302249085911,0,0,0,-0.0353185754802125,0
X601601.CH.EQUITY,0,0.439257478601502,0,0.12364266939147,0,0,0,-0.0326064264517057,0,0,0,0.12351939057013,0,0,0,0,0,0,0,0.265854269053152,0,0,0,0,0,0,0,0,0,0,-0.144722587856076,0,0,0,0.187094845852795,0,0,0,0,0,0,0,0,0,-0.00109626759468439,0,0,0,0,0,0
X600000.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.358517431816405,0,0,0,0,0.362248935657457,0,0,0,0,0.118367444573671,0,0,0,-0.225515098997547,-0.0574441319470949,0,0,0,0,0,0.0390444403268959,0,0,-0.00110487066898978,0,0,0,0,0,0,0.571128375146756,0,0,0,0,0,0,0,0.269953667155714,0.0150586597908959
X601319.CH.EQUITY,0,0,0,0.0537174006087056,0,0,0,0,0,0,0,0,0,0.175284768434925,0,0.0887939419299539,0,0,0,0,0,0,0,0,0,0,0,0,0.0196517511928109,0.135803901403184,0,0,0,0,0.00463828419365633,0,0,0,0,0,-0.0881592643240485,0,0.254447083913804,0,0,0,0,-1.73472347597681e-18,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0287964772379774,-0.0531782310291274,0,-0.0832141139498236,0,0,-0.171262365508882,0,0.0449216386538531,0,-0.0628735977696416,0,0,0,0,0,0,0,0,0,0,0,0,-0.295573435254851,0,0.399601404135651,0,0,0,0,0,0.0835715562462085,0,0,0,0.0935301215654061,0,0.196844009211516,0,0,0.167905538615118,0,0,0,-0.248743225059159
X600016.CH.EQUITY,0,0,0,0.0966283919979267,0,0,0.0538148217784157,-0.0539487656178299,0.0175923224093435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268789636910139,0,0.0846919968759732,0,0,0,0,0.326792502286499,0,0.108831684931994,0,0,0,0,0,0.062888947731139,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.309194015158339,0,0,0,0,0,0,0,0.0833409713232705,0,0,-0.0750752900476414,0,0.10403845396207,0.135025948669162,0,0.10545987346088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408865699360531,0.0929385843915496,0,0,-0.10465469000624,0,0,0,-0.0446392718694594
X300059.CH.EQUITY,0,0,0,0.107187550585981,0,0,0,0,0,0,0,0,0,0,-0.0489182445067879,-0.0261571860634513,0,0,0,0,-0.000179353634497366,0,0,0,0,0,0,0,0,0,0,0,0,0.183688157739187,0,0,0,0,0,0.0298287456241477,0,0,0,0.0201629364804198,0,0,-0.0363236898956227,0,0.559169033058418,0,0
X002142.CH.EQUITY,0,0,0,0.090970105881821,0,0.673167155704658,0.179863081753903,-0.173977266928558,0,0,0.0924950945593916,0,0,0.125187109867999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229012667815604,0,0,0,0,0,0,-0.24650074165709,0.0680768053466889,0,0,0,0,0,0,-0.133134121261592,0,0,0,0,0
X1109.HK.EQUITY,0,0,-0.0322664131414921,0.171027983920747,0,0,0,0,0,0.213680072588137,0,0,0,0,0,0,0,0.0175137810081389,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0048254191646532,0,0,0,0,0,0.243813121803944,0,0,0.128211578631448,0,0,0,0,0,0,0,-0.0344870212625018,-0.0450779460623274,-0.0498481873561944
X2388.HK.EQUITY,0,0,0,0,0,-0.0656476919038199,0,0,0.310616481381161,0.155228661612182,0.183681078626846,0.0162767201232644,-0.136718012645141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220008778090119,0,-0.199178219050908,0,0,0,-0.2777976052197,0,0,0.285075241784941,0,0,0.134221649384729,0,0,0,0.0554705916974754,0,0,0,0,0.0510881566471732,0.0798077498668538
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.457848313286181,0,-0.102241968505009,0,0,0.165404546593958,0.00662345043619836,0,0.102076107161328,0,0,-0.0356103216790627,0,0,0,0,0,0.0355733502066948,0.379278722037373,0,0,0,0,0,0,0,-0.179592769500647,0,0,0,0,0,0,0,0,0,0,0.132082919018672,0,0,0,1.73472347597681e-18,0
X601818.CH.EQUITY,0.0382733338450678,0,0,0,0.123747855889862,0,0,0,0,0,0.127764412775306,0.242320837195937,0,0,0,-3.46944695195361e-18,0,0.0911141054510263,0,3.2490599742618e-05,0,0,0,0,0,0,0,0,0,0.0889025438966738,0,0,0,0.0597357005667206,0,0,0,0,0,0,0,0,0.0277250707208465,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0.1417056036146,0.0703574490377,0,0,0,0,0,0,0,0,0.535289348407869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227510581958037,0,0,0,0,0,0,0,0,0,0,0,0.131161235210817,0,0,0,0.0786403162432844,0.00907694173357802,0,0,0
X2007.HK.EQUITY,-0.12042442500252,0.303995415532323,0,0.0475751504433677,0,0,0,0,0,0,0,0,0,0,0,-0.728252564714023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28828528126799,0,0.434214351252034,0,0,0,0,0,0.436388749639908,0,0,0,0.0894078471956886,0,0,-0.138129190435717,0.104698270088265,-0.0400621789726603,0,0,0,0.131307255443978
X688.HK.EQUITY,0,-0.094041857394421,0,0,0,0,0,0.0115838856249827,0,0.139814962047275,0,-0.19909330233368,0,0,0,0,0,0,0,-0.00893580547115384,0.311125345024153,0,0,0,0,0.0419012434852195,0,0.0141897179824841,0,0,0.307709755894464,0,0,0,0,0,0,0.291825502661772,0,0,0.0386226863830869,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0
X600999.CH.EQUITY,0,0.25258047463573,0,0.0315849429812503,0,0,0,0,0,0,0.0614009725397325,0,0,0,0,0,0.0565955819114646,0,0,0.0452272432520497,0,0,0,0,0,0,-0.0789751860874733,0,0,0,0.0857901378940925,0,0,0,0,0,0,0,0,0,0,0,0.0599156318239573,0,0,0.243580996747877,0,0,0,0,0
