,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.686749910688327,0,0,0,0,0,0,0,0,0,0.0862794870213741,0,0,0,0,0,0,0.077982301579577,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0168382720600127,0,0.053956370797334,0,0,0.0349252739754404,-0.00301533643330001,0,-0.0184619356493494,0,0,-0.0160114026577328,-0.016023551573811
X601939.CH.EQUITY,0.0922771083747935,0,-6.93889390390723e-18,0.316809150131766,0,0.333246720317904,0,0,0,0,0.0629293649443071,0,0,0,0,0,0,0,0,0,0.079965658588196,0,0,0,0,0,0,0,0.0107064422204413,0,0,0,0,0.0529070044330295,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0176351121475321,0,0.0926358103197262,0,0,0,0,0,0,0,0,0,0,0,0.00893182722133872,0,0.00847570417354843,0.192183354974361,0,0,0,0,0,0.0104227941614493,0.0465734282588994,0,0,0,0,0,6.93889390390723e-18,0,0.214466413046173,0.0168096441435061,0.0445386994357191,0,0,0,0.236985293146126,0,0,0,0.0860560956463443,0,0,0,0,0,0
X601288.CH.EQUITY,0.190882212605452,0.0496237124652616,0,0,0,0.0318042551492205,0,0,0,0.162481013610787,0,0,0,0,0,0,0,0,0.0924585476933067,0,0,0,0,0,0.0233041101464834,0.259838926272846,0,0,0,0.0553491099756165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059967359861463,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.105772317825252,0.301321328724047,0,0,0,0,0,0.00551613547303009,0,0.303566861219,0,0,-0.0818389379702437,0,0,0,0,0,0,0.531129697663779,0,0,0,0,0.0122763014965083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.619321657822252,0.0753761981898204,0,-0.151526878471563,-0.204945767903197
X601988.CH.EQUITY,0.0336522116188699,0.192618012584279,0,0,0.0440574847832789,0,0,0,0.109567823747722,0,0,0.0831146720161903,0.131457684287009,0,0,0,0,0,0.0667453428881486,0,0,0,0.455491585799603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0157983727294514
X1299.HK.EQUITY,0,0,0.19467757136754,0,0,0,0,0.0632281275783665,0,0,0,0,0,0,0.207641161437819,0,0,-0.0915942243355813,0,-8.67361737988404e-19,0.214192719760877,0,0,0,0.00324784500654109,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0832604126988399,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.03009244933025,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249431413857156,0.000775799788559447,0,0,0,0,0,0,0.775957729755986,0,0,0,0.104931104959818,0.00414417668338143,0,0.000702287350072497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.14090496972947,0.072337186865992,0,0,0,0,0,0,0,0,0,0,0,0.0306073263747893,0,0,0,0,0,0,0,0,0,0.0626562364671406,0,0,0,0,0,0,0,0,0,0.325129263693806,0,0,0,0,0,0,0.207965361849794,0.0712517149537677,0,-0.0261848723765071,0,0,0,0
X601328.CH.EQUITY,0.00162208058190196,0,0,0,0,0,0,0.171621225661163,0,0,0.0383786430840459,0,0.149561699981524,0,0,0,0,0,0,0,0,0.252395206037159,0,0,0,0,0,0,0.0314318513766994,0,0,0,-0.00883537082490605,0.0403127860768483,0,0.000781027691892054,0,0,0.0689030083546935,0.256253475859359,0,0.0395397637981945,0,0,0,0,0,0,0,0
