,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.337116482369984,0,0.0408784360248595,0,0,0.202472717898413,0,0,0,0.0397883161042742,0,0,0,0,0,-0.00147296266623586,0,0,0,0,0,-0.0215819903501731,0,0.260328812689711,0,0,0,0,0,0,0,0,0,0,0.0556800350122927,0.125420754414719,0,0,0,0,0,0,0,0,0,0,-0.0404924345366782,0,0
X601318.CH.EQUITY,0,0,0.231345398879051,0,0,0,0,0,0.0624531070079818,0,0.0106712944448419,0,0.0546328163574596,0,0.171742946852459,0,0,0,0,0,0,0.0817448177601496,0,0,0,0,0,0,0.24124028169399,0,0,0,0,0,0.0374549126188424,0,0,0,0,0,0,0,0,0,0.0976107829324835,0,0,0.0281542023087206,0,0,0
X601939.CH.EQUITY,0.384734465278156,0.0387510101819852,0,0,0,0,0,0.365657591193771,0.206466621217864,0,0,0,0,0,0,0,0.0602871561498622,0,0,-0.0101816358324133,0,0,0,0,0,0,0,0,0.295981282721862,0,-0.0509953776541461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870945215168272
X600036.CH.EQUITY,0,0,0,0,0,0.172045051103004,0,0,0.0635969326843661,-0.108017064777647,0,-0.0945327551696243,0.149634715728207,0,0,0.145116692176477,0,0,0.17543006226363,0,0,0,0,0,0.416491692516228,0,0,0,0.0401440325580757,0,0,0,0,0,0,0,0,0,0,-0.0716202935906475,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0291973112722231,0,0,0,0,0.506376360721967,0,-0.0492480787579934,0,0.0196848469589896,0,0,0,0,0,0,0.083104130300228,0,0,0.0178551815591528,0,0.0736471924453494,0,0.0882991808438978,0,0,0.101426572927963,0,0,0,0,0,0,0,0.0221443368427022,0,0,0,0,0,0,0,0,0,0,0.029042415587862,0.0308797487419575,0.0687236458863693,0
X1299.HK.EQUITY,0,0,-0.0336005168494651,0,0,0,0,0,0,0.148774085687407,0,-0.0545195295792138,-0.0739615662936375,0,0,-0.0381250782304053,0,0,0,0,0,0,0,0.15725239633756,0,0,0,0,0,0,0,0,0,0,0,0,0.087258595079438,0.0572215686978943,0,0,0.181510348968995,0.240452789488308,0,0.0276867758749278,0,0,0,0,0.202282546327271,0,0
X601628.CH.EQUITY,0.0548752071327962,0,0,-0.069715485756623,0,0,0,0,0,0,0,0,0,0,0,-0.183571170319354,0,0,0,0.293575860511053,0,-0.0141838876090734,-0.0512744438108707,0,0.0587360274404694,0,0,0,0,0,0,0,0,0,0,0.60210289058589,0,0.0363420427061076,0,0,0,0,0,0,0,0,0,0,0,0.0735546139138347,-0.0859228888829603
X601988.CH.EQUITY,0,0,0.0749615429189612,0,0.440727419439485,0,0,0,-0.0924968226348784,0,0,0,0,0,0,0,0.279576205188355,0,0,0,0,0,0.0455972405227684,0,0,0.0832812516973662,0,0,0,0,0,0,0,0,0,0,0,0.00191627344456524,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0754653340832823,0,0,0,0,0,0,-0.0529716905467585,0.159747683674547,0,0,0,0,0,0,0,0,-0.122610233975644,0,0,0,0.260730331840495,0,0,0.0920278775611829,0,0,0.0332998478998438,0,0,0,0,0,-0.0480695757320417,0.175322417649539,0,0,0.22674878458405,0,0.267877785501923,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.297187403922548,0,0.264981407118019,-0.0332288300187815,0,0,0,0,0,0,0,0,0,0,0.277801518662018,0,0.317393387065436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841955246194364,0,0.109353076799258,0,0,0,0,0,0,0.0397809967710949,0,0,0,0,0
