,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.494511945454481,0,0.242212669023366,0,0,0,0,0,0,0,0,0.0410576645686407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792441976986266,0,-0.0544961265282552,0,0,0,-0.0208298949758234,0,0,0,0,0.0473119021871251,0,0,-0.0511040860934505,0.16143374826034,0,-0.00564345858906174,0,0,0,0,-0.018422731226744
X601939.CH.EQUITY,0.161429273794714,0,0,0.615493149954239,0,0.0155529931045072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.128373487785917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00838957113791852
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0132847274641821,0,0,0,0,0,0,0,0.0865609993865702,0.290884520224222,0,0,0,0,0,0,0.139409473922333,0,0,0,0,0,0,0,0,0,0.0497657539547595,0,0,0,0.197920711738531,0.0686212841937151,0,0.0130977758409144,0,0,0,0.0185122099629095,0,0.0694953248518702,0,0
X601288.CH.EQUITY,0.0331375039945129,0.218634875614261,0.0492932229086313,0,0,0,0,0,0,0.120712058803948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171753316251813,0,0.204092100505283,0,0,0.107068867467275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.066420555014145,0,0.337018709601383,0,0,0,0,0,0,0,0.192520001181947,0,0,-0.0544480308777518,0,0,0,0,0,0,0.0533039443576623,0,0,0,0.321117158362196,0,0,0,-0.138664120811461,0,0,0,0,0,0,0,0.228657337692652,0,-0.089696517897275,0,-0.339137894712314,0,-0.0439442010863308,0,-0.244218302646372
X601988.CH.EQUITY,0.126335203488224,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0147456555712851,0.0145031003188126,0,0,0,0,0,0,0,0,0.604174647258032,0.0198269882741853,0,0,0,0,0.023509616178628,0.128714798900104,0,0,0,0,0,0,0,0,0.0568035883809365,0,0,0,0,0,0,0,0,0,0,-0.0862488794799207
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0248282371842,0,0,-0.0228687044457373,0,0,0,0,0,0.072455104398391,0,0,0,0,0,0,0.721580537949344,-0.00801746082059774,0.0269778663982777,0,0,0.0987847614600393,0,0,0,0,0,0,0,0,0,0,-0.0012880224981953,0,0.0667645383399552,0.0579389139937367,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267671411635465,0,0,0,0,0,0,0,0.20947945120265,0,0,0,0,0,0.0571172433241475,0,0,0,0,0,0,0,0,0.0455448803288383,0.114440133754652,-0.0716062862223905,0,0.338067265839422,0.188218165477512,0,0,0,0,0,0,0,0,0,0,-0.0756737981400378,0,1.73472347597681e-18,0,0,0,0
X601628.CH.EQUITY,0,0,0.217416334255647,1.73472347597681e-18,0,0,0.0305834012112424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504687146785544,0,0,0,0,0,0,0,0,0,0,0,0,0.403608631071101,0,0.233031312752442,0,0,0.0292895832333362,0,0,0,0,0,0,0
X601328.CH.EQUITY,-1.73472347597681e-18,0.171101346092011,0,0,0,0,0.115256385600163,0,0,0,0,0,0,0.258947950863257,0,0,0,0,0,0,0,0.226977296477829,0,0,0,0,0.0662444496627659,0,0,0,0,0.00607527992063172,-0.00589665351679521,0,0,0,0,0,0.201640380727933,0,0,0,0,0.00225777991960215,0,0,0,0,0.0285758219093477,0
X601166.CH.EQUITY,0.152175104852488,0.178013008261445,0,0,0,0,0.130052647425864,0,0,0.0310615954166558,0,0,0.0226862149923851,0.139617564476141,0,0,0,0,0,0,0,0,0,0,0.071106613336851,0,0,0,0,0,0,0,0,0,0.00858929950212531,0,0,0,0,0,0,0.12658842613812,0,0,0,0,0,0,0,-0.0473404233375656
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0910717034603191,-0.169485223482518,0,0,0,-0.0875079895761577,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170083748186256,0,0,0.218595180878751,0.158137441364092,0.168434375064938,0.255216761042106,0.356570181797226,-0.109599298945933,0,0,0,0,0,0,0.0447000506842145,0,0,0,0,0.0515564495615062,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119165670232004,0,0.416264197890206,0,0,0,0,0,0,0,0,0.247434207848134,0,0.351579450324014,0,0,0,0,0,0,0,0,0,0,0,0,0.0798329289210195,0.18563793940301,0.0878954994171467,0.0456760487964985,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.171807413409763,0,0,0,0.326255724903309,0,0.103029516241197,0,0,0,0.0696063072177203,0,0,0.0455015550900858,0,0,0,0,0.0662655746479751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162817330834224,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.252693012267589,0,0,0,0.129767951050011,0,0.138580728180214,0,0,0,0,0,0,0,0,0,0.263303879919901,0,0,0,0,-0.269784553916765,0.2129657132632,0,0,0.167693316720576,0.553105485834981,0,0,0.0200958355807582,0,0,0,0.00815957202621809,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250747523981926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765111861192728,0,0.0235967467415451,0.0513837588914645,0,0.0463054983268913,0.721867782566366,-1.38777878078145e-17,0.0606676726774089,0,0,0,0.0188766973835352,0,0.0225794204831006,0.00975297359112432,0,0,0,0,0.100948220582997,-0.0534285124027606
X2388.HK.EQUITY,0,0,0,0,0.28908078444402,-0.459935081613567,0,0,0,0,0,0,0.0449703197541379,0,-0.131310423106234,0,0,0,0.315070942320706,0,0,0,0,0,0,0.218127362003387,0,0.187785174856683,0,0,-0.138863191147072,0,0,0,0,0,0,0,0.0133422461845981,0,0,0,0,0,0,-2.77555756156289e-17,0,0.197286117336847,0,0
X601601.CH.EQUITY,0.093489293983026,0,0.13004817918719,0,0,0,0.0935487300093995,0,0.00119286982389035,0,0,0,0,0,0,0,0,0,0.0396142617356411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650644484446773,0,0,0.0713957663880789,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.233992469380494,0,-0.0334665990251048
X388.HK.EQUITY,0,0,0,0,-0.0350683527472504,0,0,0.28796117648386,0,0,0,0,0.0394609470772262,0.359644592779474,0,0,0.0152277162583474,0.145548605023809,0,0,0,0,0,0,0,0.178789735998409,0,0.164659408173735,0,0.0219868822908684,0.0843469142233031,-0.0165441343189395,-0.0702795127758387,0,0,0,0,0.0158787058829808,0,0,0,0,0,0,0,0.149594998321118,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.109187009254488,0,-0.303750251522547,0,0.101424369928089,0,0,0,0,0,0,0,0,-0.319820391090065,0.10866632007116,0,0,0,0,0,0,0,0,0,0.017132917241706,0.107533010150818,0.216472059549967,0,0.0993752364129458,0,0,0,0,0,0.406774628410339,0.119898049470823,0,0,0,0,0,0.490896305567616,0,0,0.000730608311723894,0
X688.HK.EQUITY,0,0.0790807302202642,0,0,0,0,0,0.163023131937148,0,0.0425194451707223,0,0,-0.0269385431043433,0,-0.0277233982818386,0,0,-0.135644335339251,0,0.0189316818117742,0,0,0,0,0,0,0,0.41161204689736,0,0,0,0,-0.00765845083099223,0,0.13186861923057,0,0,0,0,0,0,0,0,0,0,0.0777760103923614,0,0,0,-0.0235542809677669
X601998.CH.EQUITY,0,0,0,0.115455505318928,0,0,0,0.0445623974416851,0,0.450973724428529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022075842182265,0,0,0,0,0,0,0.19414210207613,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.15971717648413,0.215466706144061,0,0,0,0,0,0,0.0691622716706981,0,0,0,0,0,0,0,0,0.0974078016112781,0,0,0,0,0,0,0,0,0,0,0,0.124551581447488,0,0,0.013212130633792,0.258034673469583,0,0,0,0,0,0,0.0167600319847552
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322373494363109,0.066153385549842,0,0,0,0.0471421428879238,0,0,0,0,0,0,0,0,0,0,0.000897862680148475,0,0,0,0,0.70098684639406,0,0,0,0,0.0686274448015658,0,0,0,0.0625330339673212,0,0.015886283783267,0,0.039890223164171,0
X000001.CH.EQUITY,0,0.032987693461747,0.0581619708761126,0,0,0,0,0,0.100332426476072,0,0,0,0,0,0,0,0,0.142030804681062,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.00823172389100521,0,0,0,0,0,0.212913961262059,0,0,0,0.232075789024533,0.0398462209756481,0,0,0,0,0.00702965653590822,0,0
X2007.HK.EQUITY,0,0,0,0,0.00280612444491992,0,0,0.00681823174099214,0,0,0,0,0.0427423184758783,0,0,0,0,0,0.218521196114779,0,0,0,0,0,0,0,0,0.170779520623802,0.0998977059207669,0,0.0207374211038762,0,0.0517763718157734,0,0,0,0,0,0,0,0,0,0,-0.129440314573521,0,0.100161743050406,-0.0137736965073991,0.427746056269295,0,0
X601818.CH.EQUITY,0,0,0,0,-0.0218611486501472,0,0.190882638213097,0,0,0.266929778649306,0,0,-0.099430639948213,0,0,0,0,0,0,0,0,0,0.414702757305117,0,0,0,0,0.170216828277632,0,0,0,0,0,-0.031143679461674,0,0,0,0,0,0,0,0.0618635680133516,0,0,0,0,0,0,0,0
