,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0600011603810196,0.149454061859301,0,0,0,0.0166414683314413,0,0,0,0,0,0,0,0,0.0207350389388339,0.189759372799281,0,0,0,0,0,0,0.0778366235888911,0,0,0.0145953815496218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823810478726203,0.030659978438783,0,0.0397362383522063,0,0,0,0.0639876477471073,0
X601318.CH.EQUITY,0,0,0,0,0.0821105510329683,0,0,0,0.137141487623034,0,0,0,0.0834292514529292,0,0,0.07666015357927,0,0.0536335656048397,0,0.211907457131582,0,0.125299292062149,0,0,0,0,0,0,0,0,0.15812589921739,0,0,0,0,0,0,0.0628279292361535,0,0,0,0,0,0,0,0,0,0,0.0706978977098519,-1.0842021724855e-19,0
X601939.CH.EQUITY,0,0,0,0.154654943044136,0,0,0,0,0,0,0.111804206823733,0,0,0,0,0,0,0,0,0,0,-0.0140644972198917,0,0,0.620352135353425,0,0.153593345724941,0.02513726260378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.140293117763245,0,0.17780519645705,0,0,0.123104508924372,0.250423293645112,0,0,0,0,0,0,0,0,0,0.00693191033488207,0,0,0,0,0,0,0,0,0,0,0,0.108210359893385,0,0,0.056117238378704,0,0,0,0,0,-0.0567389967779625,0,0,0,0,0.0913489692673565,0,0.0867231715337729,0,0,0,0,0,-0.0730950327163754
X600036.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0,0.022289945986192,0.284100848248502,0,0,0,0,0.259388863183078,0,0.152273649625487,0,0,0,0,0,0,0,0,0.304058466944436,0.167358085905973,0.00738027153846425,0,0.0163425077412435,0,0.0417164965740565,0,0,0,0,0,0,0,0.0186435516669061,0,0.0245766598879047,0,0,0,0.0164500566170119,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125138646374029,0,-0.000542883801844624,0,0.107107632260042,0,0,0.0896638411660168,0,-0.0945519712540465,0,0,0,0,0,0.00895043805524619,-0.0456523269126091,0,0,0,0.714991172597177,0,0,0,0,0,0,0,0.0579554758177671,0,0.183957422411689,0,0,0,0,0,-0.0810397459361901
X601988.CH.EQUITY,0,0,0.042009196439646,0.279828484818818,0.205424767100723,0,0,0,0,0,0,0,0.100567304517444,0,0,0,0,0.207360088103609,0,0,0.0158444844014647,0,0,0.0515427903347661,0,0.0720717286351261,0,0,0,-0.0285554069210335,0.173418008749052,0,0,0,0,0,0,0.0759085203256223,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.154864922251326,0,0.114027283711126,0,0,0,0,0,0,0.207605989503692,0,0,0,0,0,0,0,0,0.00913114469945539,0,0,0,0,0.130454336095869,0,0,0,0,0,0.117328850537952,0,0,0,0,0,0,0.117592489406728,0.0988659310085004,0,0,0.0730014255098564,0.163605007477065,0,0,0.0497514788412594,0,0,0,0
X5.HK.EQUITY,0,0.0609785178672773,0,0,0,0.0289537381583772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161785809797418,0,0,0.0981472926491244,0,0,0.127223744414406,0,0.0110154632226287,0,0,0,0,0,0,0,0,0,0.0607540398167393,0,0.226681565323013,-0.082427200996213,0,0.0443312715970365,0.173271972208844,0,0,0,0,0.0550373501388665,0,0
X601166.CH.EQUITY,0,0,0.0811513085846807,0,0,0,0,0,0,0,0.0477129529596632,0,0.148745819990181,0,0.0522614392050137,0,0,0,0,0,-0.00295704461810606,0,0,0.161660867045646,0,0,0,0,0.433780567743282,0,0,0,0,0,0.0518449505546174,0,0.0139835425518124,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0
X601658.CH.Equity,0.300857927322249,0.163190221652543,0,0.0910859881307856,0,0,0,0,0,0.338822918584676,0,-0.0431789828757444,0,0,0.154839131982119,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0726810643604495,0.0761610212131855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129757740041988,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.118071448644509,-0.141552719316629,0,0.219807933026347,0,0,0,0,0,0,0,0,0,0,0,0,-0.00236935044148999,0.70098137811513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526366547133139,0,0.114184824675347,0,0.0539626102173831,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.468693883196187,0,0,0,0,0,0,0.108934146378712,0,0,0,0,0.0553076271243606,0,0,0.0774091044721445,0,0.0307019415740315,0,0.376326156479666,0,0.188635951980708,0,0,0,0,-0.236047357277763,-0.0935810958244779,0,0,0,0,0,0,-0.04635502321452,0,0,0,0,0,0,0,0,0,-0.112463827635713,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0745213812023142,-0.0307859108469791,0,0,0,0,0,0.01611670099773,0,0,0.422926406098428,0.0729797339518066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443575955091105,0,0.143786612428832,0.0648815225539287,0,0,-0.0175721379673623,0,0.276046671799356,0,0,0.024263268478515,0.0656622370177162,0.0014840373133767,0,0,0,0
