,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.143956901926777,0,0.0166245119765883,0,0,0,0,0,0,0.283020465700481,0.244502175806377,0,0,0,-0.0962339701952986,0,0,0.017899829510563,0,0,0,0,0,0,0,0,0,0,0,0,0.265293761838737,0.025315162318398,0,0,0,0,0,0.0408311619615265,0,0,0.0614820921448575,0,0,0,0.0203412235801194,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.103096558595586,0,0,0.261920552151352,0,0,0.372948030809111,0,0,0,0.128649407845367,0,0,0.0383102021704696,-0.0158472064047263,0,0,0,0,0,0,0,0,0,0,0,0,0.0764515356508683,0,0,0,0,0,-0.259359193181008,0,0.0233597321924961,0,0.104863288602521,0,0,0,0,0.0514542950936306,0,0
X601939.CH.EQUITY,0.473978277806095,0,0,0,0,0.184222475114125,0,0,0,0,0,0,0,0.0612256410617003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370528125978495,-0.115394036833016,0,0,0.0490436549853867,0,0,-0.0446092838741169,0,0,0,0
X601288.CH.EQUITY,0.565657718149992,0,0.130004896554227,0,0.125528784099758,0.0697558118638992,0,0,0.0238382892682003,0,0,0,0,-0.0529692352344361,0,-0.0294228388179924,0,0,-0.0387182215989642,0,0,0,0,0,0,0,0.0583448127369911,0,0,0,0,0,0,0,0,0.0513567945486831,0,0.0269576981725763,0.211015665803478,0,0,0,0,0,0,0.020135981589838,0,0,0,0
X5.HK.EQUITY,0,-6.93889390390723e-18,0.217194800936377,0.0729117392772499,0,0,0,-0.108354012944343,0,0,0.100017571705391,0.229466225003264,0,0,0,0,0,0.625007836555339,0,0,0,0,-0.14830169082235,0.041032079160931,0,0,-0.159233272967217,0,0,0,0,0,0,0,0,0.0335468866738638,0,0,0,0,0,0,0,0,0,0.171689344586821,0,-0.0316128071302696,0,0
X601988.CH.EQUITY,0.0913434502768113,0,0.134217696914479,0.145917644149656,0,0,0,0,0.144032860504251,0.107984926286932,0.163059727837284,0,-0.325025456098847,0,0,0,0,0,0.000791520272740582,0,0,0.213861470108927,0,0,0,0,0.0698488103442067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247465458020021,0,0,0,0.01800938740682,0
X600036.CH.EQUITY,0,0.274961397146545,0,0,0,0,0,0,0,0,0,0.0880020177122981,0,0.180648843010644,0,0.106680833738692,0,0,0,0.00290655295465876,0,0,0,0.0818139148484415,0,0,0,0,0,0,0,0,0.166425417996723,0,0,0,0,0,0,0.0878374203098982,0,0,0,0,0,0,0.0635870703279117,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.12913212592453,0,0,0,0,-0.0165945008237575,0,-0.0323984880046216,0,0,0.225674555779958,0.259457369258053,0.19725125720202,0,0,0,0,0,0,0,0.095803772819913,0,0,0.0238069733431339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0
X601628.CH.EQUITY,0.439426921064001,0.250904461071345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151556211270862,0,0.051602718912692,0,0,0,0,0,0,0,0,0,-0.0673484676996145,0,-0.0698488803464131,0,0.0344401160243416,0,0,0,0,0,0,0,0,0,0,0,0.128508173090152,0,-0.175947361520332,0,0
X601166.CH.EQUITY,0.128708686504858,0,0,0,0,0.0988796171223129,0.313615496700394,0,0,0,0,0,0,0.0940975597524644,0,0.424604888451165,0,0,0,0,0,0,0,0,0.142526264869848,0,0,0.0118628463129453,0,0,0,0,-6.93889390390723e-18,0.0065189130223754,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
