,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.563653568195947,0.0480779933752113,0.0303051110037702,0,0.0664881034814247,0,0,0,0,0,0,0.0467468716162149,0,0,0,0.017873782257191,0.062052436118776,0,0,0,0,0,0.0686089043590272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.096484513916347,0,0,0,0,0,0,0,0,0,0,0.186039590614479,0.0406421094968501,0,0,0,0,0,0,0.0496986524428929,0.0902766118258607,0,0,0,0,0,0,0,0,0,0.168987809413582,0,0,0.328730507849055,0,0,0,0.0159587566323769,0,0.0274477227778214,0,0,0,0
X601939.CH.EQUITY,0.468137999726259,0,0,0.183438332030811,0,0.111249687518493,0,0,0,0.0171088163526843,0.134316388996078,0,0,0,0,0,0,0,0,0,0,0.000822962752173657,0,0,0,0,0.00119797048990968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444844144391525,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.436885254490467,0,0,0,0,0,0,0,0,0.176292453121607,0,0,0,0,0,0,0,0.127639621498591,0,0,0,0,0,0,0.0559376829191533,0.0424650724081439,0,0,0.086594044723351,0.117975284105512,0,0,0,0,0,0,0,0,-0.045964758530074,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.191406423893165,0,0,0,0,0,0,0,0,0,0,0.192302158257159,-0.164975177563138,0,0,0,0,0,0,0,0.389896743047179,0,0,0,0.0857333303803352,-0.340477769141407,0,0,0,0,0,0.38150327006486,0,0,0,0,0,0,-0.0413828081963344,2.77555756156289e-17,-0.353166512326239,0,0,0,-0.290578706701993
X601988.CH.EQUITY,3.46944695195361e-18,0,0.302601938012992,0,0,0,0,0,0.0292338931243668,0,0,0,0.0729281266564718,0.093159663804623,0,0,0,0.037293585859962,0,0,0,0,0,0.412538608638708,0,0,0,0,0,0,0,0,0,0.101898458380729,0,0,0,0,0,0.0511344858191713,0,0,0,0,0,0,0,0.00302721740767674,0,-0.0380923096438567
X600036.CH.EQUITY,0,0.0990691965182931,0,0,0,0,0,0,0,1.38777878078145e-17,0.100223123297185,0,0.289715407506059,0,0,0,-0.0542904157526151,0.00585000516615101,0.0957637927456106,0,0,0,0,0,0.347998965399228,0,0,0,0,0.0363947875852775,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034120336015932,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.011499883513589,0,0,0,0,0,0,0.107957162737754,0,-0.0644656428807342,0,0,0.249583817067999,0,0,0,0.0923002334701822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339363931219399,0,0,0
X601628.CH.EQUITY,0,0.0134781925232489,0,0.00352746476160267,0,-1.73472347597681e-18,0,0,0,0,0,0.0291986394763633,0.194494023687056,0,0,0.0228309564945219,0.0161932936724112,0,0,-0.0455185271774655,0,0,0,0,0,0,0.243946387648827,0,0,0,0,0,0,0.255150853463058,0,0,0,0,0,0,0,0.129758782246136,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.141861120048269,-6.93889390390723e-18,0,0,0,0.00961906915602258,0.000939168639309416,0,0,0,0,0.112401653504629,0,0,0,0,0,0,0.032602206087018,0.101821954775995,0.0188480128312776,0,0.0219081004797641,0,0,0.0784638881624523,0,0,0,0,0.112539045619259,0,0,0,0,0,-0.0217961265678662,0,0.164898929301964,0.224807330657792,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.228000428673209,0,0,0.140696962462509,0.0791453884558852,0,0.0736949260913285,0,0,0,0,0.012066192746639,0,0.048626211019376,0,0,0,0,0,-0.0377582372470031,0,0,0.193643417798286,0,0,0,0,-0.0246009842388903,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.1456972983734,0,0,0,0,-0.00578479289654193
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.293534586775119,0,0,0,0,0,0,0.106376418919789,0,0.0422676199437716,0,0,0,0,0,0.383562398097945,0,0,0,0.0103060259099718,-0.145635267343343,0,0.0135438606475119,0.62390624275983,0,0,0,0,0.0698968133996463,0,0.119180468047821,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.047171106088851,0,0,0,0,0.186668684843932,0.102131534587771,0,0.147095012012746,0.0314543947878423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172186730560473,0,0,0,0,0,0,0,0,0,0,0.014532864444611,0,0.0986671410464469,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.00542803954599688,0,0,0,-0.0210299466116108,0.293599836650843,0,0.400170182526078,0,-0.487097680364436,0,0,0,0,0,0,0.113805084936643,0,0,0,0.0380265824420805,0,0,0,0.207126922971473,0,0.13014551282468,0.12673997700025,0,0,0,0,0.139582326129417,-6.93889390390723e-18,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.154114109024477,0,0,0,0,0,0,0,0,0,0,0.121683811065863,-0.196807170461846,0,0,0,0,0,0,0.0785803852243548,0.0358171141280809,0.125803276365094,-0.00481449666068201,0.231360779012592,0,0,0,0.122613043819413,0,0.246129616455997,0,0,0,0,0,0,0.107153937113394,0.229339983133689,0,-0.0122472959638568,0,0
X000002.CH.EQUITY,0,0,0,0,-0.0108065454709327,0,0,0,0,0,0,0,0,0,0,0,-0.0417529128786584,0,-0.00284343613079967,-0.0591000034619722,0,0,0.0564228525970773,0,0,0.118751659622317,0,0.117021003255505,0,0,0,0,0,0,0,0.0643300567229506,0.737202050095993,0,0.0820419143460856,0,0,0,0,0,0,0,0,0,0,-0.0654912257309944
