,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.364564634841568,0.0220618046927358,0.121349695854524,0,0,0,0,0,0,0.216725356856632,0,0.00466084633293351,0,0,0,0,0,0,0,0,0.0994897048744657,-0.0309978946090447,0.0440712924023918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345971091465717,0,0,0,0,0.018571877321297,0,0.0442231010580986,0,-3.46944695195361e-18,-0.175781228462342
X601939.CH.EQUITY,0.393430470907108,0,0,0.173589494125983,0,0,-0.0053313531226048,0,-0.0369102723239647,0,0.154314001253626,0,0,0,-0.0755931632329788,0,0,0,0,0,0,0,0,0.178619242260476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974163604145964,0,0
X601318.CH.EQUITY,0,0,0,0,0.304738784913059,0.0831699950297301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18194567148926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760916599528725,0.10838344611901,0,0,0.0119512319558201,0.14347595220323,0,0,0,0,0,0
X601288.CH.EQUITY,0.377077637496956,0,0,0,0.214140102093853,0,0,0,0,0,0,0,0,0.146982501023212,0,0,0,0,0,0.091404492566935,0.0343296211688665,0,0,0,0,0,0,0,0,0,0,0,0.084360073545405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0332063045281443,0.562177475444954,0,0,0,0,0,0.26932833929721,0,0,0,0,0,0.0954462947019894,0.0939727987585704,0,0,0,0.0276130575734334,0,0,0,0,0,0.0922118239262736,0,0,0,0,0,0,0,0,-0.541375232402628,0,0,0,0,0,0,0,0.15941322196957,0,-0.081819183067026,-0.0972490333289455,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.269858914145593,-0.0445993714523922,0,0,0,0.132914379171665,0,0,0,0,0.114449877151122,0.00684601258820632,0,0,0,0,0,0,0,0,0.231242563133395,0,0,0,0,0,0,0,0.123816645085764,0,0.125491811443961,0,0,0,0.106251758800486,0,6.93889390390723e-18,0,0,0.0230391039515454
X1299.HK.EQUITY,0,0,0,0,0.0353269987301718,0,0,0,0,0,0.0348066729524657,0,0,0.187237719583878,0,0,0.0341611842133776,0.502058670557712,0,0,0,0,0.115532403549692,0,8.67361737988404e-19,0,0,0,0,0.0173692503656092,0,0,0,0,0,0,0,0,0,0.0849994223246193,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.00791775689371591,0,0,0,0,0,0,0,0,0,0,0,0,-0.153382166860608,0,-0.185038205803866,0,0,0,0,0,0.515424372910133,0,-0.259004410531759,0,0,0.760371465082246,0,0,0,0,0,0,0,0,0,0.399913758328149,0,6.93889390390723e-18,0,0,0,0,-0.263940869978742,0,0,0,0,0,-0.0155458088970745
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.173291727436665,0,0,0,0,0,0,0,0,0.270844158067942,0,0,0,0,0,0,0,0,0,0.0537370386299551,0,0,0.0785625346311055,0,0,0,0,0,0,0.272902146258118,0.0833745099864703,0,0,0,0,0.198721329880096,0,0,-0.0721218409791311
X601658.CH.Equity,0,0,0,0.135819698461833,0.154333129721077,0,0,0,0,0,0,0,0,0.125620190023669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175538731226758,0,0,0,0,0,0,0,0,0.219609125029033,0,0,0,0,0,0,0,0,0,0,0.352428578305154,0,0.0285812399198778
