,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.292280958484139,0.0283788836473585,0,0,0,0.461513998234527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100391612945919,0.0411519782948647,0,0,0,0,0,0,0,0,0,0,0.0789973293647251,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.106895294503957,0.0464612334700961,0,0.172937000451427,0,0,0.169357069543618,0,0,0,0.0846640577467688,0,0.118207289904688,0,0,0,0,0,0.263653170526232,0,0,0,0,0,0,0,0.133801821939317,0,0.111251555413671,0,0.00196649695670763,0,0,0,0.00639689384624158,-1.73472347597681e-18,0,0,0.0430988506182292,0,-0.150748525664135,0,0,0.063823564224806,0,0,0,0,0
X601939.CH.EQUITY,0.507620938263003,0.168847204283792,0,0,0,0,0.0168705077110725,0,0,0,0,0.0229005276916434,0,0,0,0,0.0837269338093202,0,0,0,0,-0.132364969577747,0,0,0,0,0,0,0.203029160059273,0,0,0,0.155079403955534,0,0,0,0,0,0,-0.120993823520357,0,0,0,0,0,0,0,0,0,0.148489464954136,0
X600036.CH.EQUITY,0,0,0,0,0,0.170563296966238,0,0.050562389136879,0,0,0,-0.135037512647688,0.182958855492417,0,0,0.116627496652266,0,0,0,0,0,0,0,0,0,0.120935574112469,0.154807771513694,0,0,0.0726817913571275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38296502881722,0.0482071153706308
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.542391735931291,0,0,-0.0788718829396815,0.0552823136292058,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0402042938943635,0.075388220369483,0,0,0.116957194216311,0,0,0.116070744688204,0,0,0,0.0437892163044854,0,0,0,0,0,0,0,0,0,0,0,0,0.0512421598556035,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.227217235852779,0.0219001034819246,0,0,0,0,0,0,0.122806678149424,0,0,0,0,0,0,0,0,0,0,0,0.107101039027357,0,0,0,0,0,0,0,0,0,0.197479322320991,0,0,0,0,0,0.0575111341775295,0.173849638309948,0.096415465569607,0,0.305766705739745,0,0,0,0.280600299776591,0,0,0,0
X601628.CH.EQUITY,0.079362314620212,0,0,0,0,0,0,0,0,0,0.0249518924192226,0,-0.0896175404230651,0,0,-0.234315508182472,0,0,0,0,-0.0129051872785517,0.174289500239494,0,0,0.115741616901883,0,-0.0804820695273937,0,0,0,0,0,0,0.577914070484674,0.0618610753358132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428296241487905
X601988.CH.EQUITY,0.0755416044151156,0,0.0945014201149925,0,0.355695138311812,0,0,0,0,0,0,0,0.211383686058934,0,0,0,0.1441130962151,0,0.00638318720393456,0,0,0,0.0063732537681165,0,0,0.0196615539137985,0,0,0,1.73472347597681e-18,0.126967758425733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123630797296314,0,0,0,0,0,0,0,0,0,0,0.00284809357140902,-0.094805313525465,0,0,0,0,0,0,0.234294807368636,0,0.189721979869051,0.140602261550067,0,0,0,0,0,0,0,0,0.0603880273047843,0,0,0,0,0,0.198165787014033,0.0625820984535082,0,-0.0628433115980164,0.259245756600797,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0334245403895374,0,0,0,0,0,0,0.0139254706735579,0.0841993315995307,0.20948280781284,0,0,0.12467607175457,0,0,0,0,0,0,0,0,0,0,0.184057455010277,0,0.32624281475069,0.0390323867589562,0,0,0,0.0413347368457059,0,0,0,0,0,0.0164936665602587,0,0,0,0,-1.73472347597681e-18,0,-0.022276682246145,-0.00149058607224011,0,0,0
X388.HK.EQUITY,0,0,0,-0.128036236774213,0,0.198573584303947,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412572850031069,0,0.524749235398986,0,0,0,0,0,0.00488714279002386,0,-0.0224975955168768,0,0,-0.107425984302233,0,0,0,0,0,0,0.126027994608114,0,0.149150757052777,0,0,-0.289231487151506,0,0.0692858940003647,0,0,0,-0.0796645094927195
