,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0071188162155211,0,0,0.132511410763017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646046506883233,0.429776050728811,0,0.728081958869921,-0.0732553128750068,0,0.163883036585526,0,0,0,0,0,0,0,0,-0.247569942402526,0,0,-0.000186786797575111,0,0,0,0,0,0,0,-0.358379588767336,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0545177334867914,0.182875047948687,0.0773336701667549,0,0,0,0.0574676009113884,0,0,0,0,0,0,0,0,0.284748850823536,0,0,0,0,0,0,0,0,0,0.155070173686642,0,0,0,0,0,0,0,0,0,0,0.189632774864582,0,0,0,0,0.0147128867849264,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.849034478489041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077338615221967,0,0,0,0,0,0.0172825779592004,0,0,0,0,0,0.122500271725386,-0.0929780259405342,0,0,0,0,0,0,-0.00673011565766112,0,0,0,0.0151356136710813,0,-0.0676106146463381,0,0.00422937941854325,0,0,0.0328561065734049,0,0
X601288.CH.EQUITY,0,0,0.870664687187355,0,0.0650596369567611,-0.0822514625810452,0,0,0,0,0,0,0,0.00943333008352411,0,0,0.0501182565432317,0.105564199067282,0,0,0,0,0,0,0,0,-0.0925158753490317,0.00807970917850388,0,0,0.0141193847749913,0,0,0,0,0,0,0,-0.111210204346409,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.684324737572746,0,0,0.245996094710779,0,0.0777524827073748,0,0,0,0.0273727717904775,0,0,0,0,0.0644125354062918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17532639969419,0,0,0,0,0,0.0494928432865717,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0148482782053717,0,0,0,0.281787932999709,0,0,0,-0.0396250888400833,0,0,0,0,0,0,0,0,0,0,0,0.0529653222992586,0,0,-3.46944695195361e-18,0,0.0320422233401971,0,0,0,0,0,0,0,0,0,0,0,0,0.185243315822264,0.164803021350243,0,-0.00167236014099105,0,0,0.102761272951228,0.126341907639705,0.0577758680900912,0,-0.0335374599234103
X600036.CH.EQUITY,0,0,0.192820490648339,0.257441882608224,0,0,0,0.0924234496227894,0.0500074384931294,0,-0.042003813912897,0,0,0,0,0.00841786713524395,0,0,0,0.0135047034083975,0,0,0,0,-0.0194488438140327,0,0,0.0649684095489852,0,0,0,0,0,0.277745920979824,0,0,0,0,0,0,0,-0.0591601771140541,0,0,0.021925380690624,0,0,0.0802545107858828,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.142530361912319,0,0,0,0,0,0,0,0,0,0,0.042449154747481,0,0,0,0.211456924690333,0,0,-0.0562009775648533,0,0.0124396917806685,0,0,0,0,0.143689999628264,0,0,0,0,0,0,0,0,0,0,0.183827317734379,0.0577815330835902,0,0,0,0,0.491634897693555,0,0,-0.048408254874531
X5.HK.EQUITY,0,0,0,0,0,-0.15572258733593,0,0,0,0,0.113168786160697,0,0,0,0,0,0.396440387914124,0,0,0,0,0.114441698530466,0,0,0,0.428125920131519,0,0,0.00519614380033634,0.160768696083331,0,0.00466502781809031,0,0,0,0,-0.203260591813186,0,0,0,0,0,0,0.165637501611324,0.104968861745165,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.22523671291898,0,0,0,0,0,0,0,0,0.0345299686036531,0,0,0,0,0.168042837481413,0.138377777288824,3.46944695195361e-18,-0.222770584784922,0,0,0,0,0,-0.141707800850229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467197025779157,0,0,0,0.0491332859487615,0,0,0,0
X388.HK.EQUITY,0,0.235691653495015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124947008642776,0,0,0,0,0.46750307112775,0.179707901996608,0.012519392042292,0,0,0,0,0.180771349468276,-0.177853293955062,0,0,0,0,0,0,0,0,0.0800743783910625,0.0300765684714626,0,0,0,-0.455361382599454,-0.000109478065027077,-0.168211417559426,0,0,0,0,0,-0.103830816376969
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00992122823090502,0,0,0,0,0,0.0649455622534512,0.25116565457031,0,0,0,0,0,0,0,0,0,0.052777904181288,-0.00958022779327546,0,0,0,0,0.0104103722470337,0,0.348908179181654,0,0.0374456872609349,0,0,0,0.0050005244251623,0,0.0621996541504987,0,0,0,0,0.0924333013230247,0,0,0,0,0
X601166.CH.EQUITY,0,0.173867518836013,0,0.128479272933594,0,0,0,0,0,0,0,0,0,0,0,0.379369965191071,0,0,0,0,0,0,0.00623247005475872,0.0468823137969673,0,0,0,0.0172077758285963,0.0230246865783955,0.002815229372974,0,0,0,0,0,0,0,0,0,0,0,0,0.0158141904994268,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0969668348726787,0,0,0.206930238518045,0,0,0,0,0,0,0,0,0,0,0,0.0329262511212047,0,0,0,0,0,0,0.295810789629756,0,0,0,0,0.0145333702534847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808135118634267,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0928441200352869,0,0,0.380703257326811,0,0,0,0,0,0,0,0,0,0,0,0,0.205301241704071,0,0,0,0,0,0,0,0,-0.0554710745170555,0.196268337004887,0.00636866645230568,0,0.00246181072942364,-0.00723954254324019,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.000941897449608134,0.131950369075774,0,0.0190381748947473,0.0155860507719736,0,0,0,0,0.439355504695362,0.179952361813585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523218814605626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0545555435608722,-3.46944695195361e-18,0,0,0,0,0.044024729913281,0,0,0,0,0,0,0,0,0.134563452923695,0,0,0,0,0,0,0.138880939185488,0,0.0374490797198239,0,0,0.0111215819171445,0.105247474901389,0.186487696429332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407458778292765,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.30283850526435,0,0,0,0,0,0,0,0,0,0,0,0,0.0157022357704728,0,0,0,0,0,0,0.0460647639696694,0,-0.0462340755816223,0,0,0,0,0,0,0.0242525115037884,-0.015445368144707,0,0,0,0,0,0.264842418286149,0,0,0,0,0,0,-0.0850497764335569,0,0,0.339096136619106,-0.06093553504662
X000001.CH.EQUITY,0,0.0911457258188285,0,0,0.161120541032337,0,0.0482384121996063,0,0.093791636892525,0,0,0,0,0,0,0,0,0,0,0.101859400716344,0,0,0,0,0,0.0243058601335405,1.0842021724855e-19,0,0,0,0,0,0,0.13275142800791,0,0,0,0,0,0,0.149944066533721,0,0,0,0,0,0,0,0,0,-0.038799589392247
X601601.CH.EQUITY,0,0.504047284865735,0,3.46944695195361e-18,0,0,0,0,0,0,0.171707312829732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115252725589817,0,0,0,0,0,0,0,0,0,0,0,0,0.0455347474843646,0,0.348829211287852,-0.103975784781595,0,0.215581978528589,0,0,0,0,0,0,0.0062865393592816
X16.HK.EQUITY,0,0,0,0,0.0594567760742671,0,0,0.224781204625539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616072369868122,0,0,0.0458684102643756,0.140749743995207,0,0.0424679592436477,0,0,0,0.0918783414620277,0.109215261605348,0,0,-0.237894306431111,0,0.428733843150756,0,0,0,0,0.11091556739233,0,0,0.17284007495409
X688.HK.EQUITY,0.161670495511887,0,0,0,0,0,0,0,0.00212312666843687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136893217309772,0,0,0.648003183427833,0.0309697275530622,0,0,0,0,0,0,0,0,0,0,0,0,0.103783435129576,0,0,0,0,0,0,-0.0250220083315917
X600016.CH.EQUITY,0,0,0.0536912463459247,0,0,0,0,0,-0.179857734225841,0,0.0343224832775629,0,0.0200008806258311,0.168000125101617,0,0,0,0,0,0,0.159073230015922,0,0,0,0,0,0.00688684568445359,0,0.109594476726472,0,0.0503766420469429,-3.46944695195361e-18,0,0.0978101549698026,0,0,0,0,0,0,0,0,0,0,0,-0.467001411060567,0,0,0,0.482639668300609,0
X601998.CH.EQUITY,0.100429329103272,0,0,0.105955863084895,0,0,0,0,0,0,0,0,0.0140770871260922,0,0,0,0,0.142917386805405,0.0403840627653363,0,0,0.104256437636999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911941756297562,0,0,-0.317765035005587,0,0,0.491105611809415,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406289996033149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170585793413262,0,0,0.0168741954493764,0,0,0,0,0,0,0,0.0263639035775394,0,0,0,0,0,0,0,0,0,0.28682178805726,0
X11.HK.EQUITY,-0.0736858335159216,0,0,0,0,0,0,0.119771392566893,0.304320571758565,0,-0.096400234041693,0,0,0,0,-0.108181970381447,0,0,0,0,0.253740682122943,-0.0488641729959712,0,0,0,0,0,0.0570273993842171,0,0,0,-0.0666635735122875,0,0.165214825179687,0,0,0,0.0759629034882782,0,0,0.186457052367292,0,0,0,0,0,0.026657201841752,0,0,0,-0.0691035403962375
X1109.HK.EQUITY,0.252688800476475,0,0,0,0,0.0518269554993135,0,0,0.278827029174207,0,0,0,0,-0.159814451062714,0,-0.0155760690951139,0,0.0932106354219466,0.247040778562461,0,0,-1.38777878078145e-17,0,-0.249842239586094,0,0,0,0,0,0.422461547282128,0,0,0,0.157137121896992,0,0,0,0.081263137140737,0,0,-0.0865772613757296,0,0,0,0,0,0.112643374062748,0,0,0,0.287866132624276
X2388.HK.EQUITY,0.0612945029115986,0,0,0.00920608522861183,0,0,0,0.0552880936485992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283526989140635,0,0,0,0,0,0,0,0,0,0,0,0.118969221911484,0,0,0,0,0,0.0543141146711752,0,0,0,0.416001729280222,0.0257599199359592,0,-0.0393612232422327
X2007.HK.EQUITY,0.101746233207324,0,0,0,0,0,0,0.218511092672076,0.0927592877437948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10451099989492,0,0.141103073769748,0.155931242369032,0,0.135309525258822,0,0,0,0.0739275958290083,0,0,0,0,0.0417786287093764,0,0.0474543002295979,0,0,0,0,0,0,0,0,0,0.102446062183147
X267.HK.EQUITY,0,0.0784776054561843,0,0,0,0,0,0.0136117597250512,0.0669675830519555,0,0.160832540152784,0,0,0,0.17163409118228,0,0,0,0,0,0.0479712833329148,0.181999871520653,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0334206592857003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370256978000521
X600048.CH.EQUITY,0,0,0,0,0,0.112316255711957,0,0,0,0.000840957374178188,0,0,0,0.0356495349998869,0,0,0.294690699348435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523074448274223,-0.027114354057764,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.072097182142844,0.291373918422979,0,0,0,0,0,0,0,0,0,0.0486728981613001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208500706575512,0.10711362193977,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.00677660550326005,0,0,0,0,0,0,0,0,0.0103546202453163,0,0,0,0,0.0356142497313376,0,0,0,-8.67361737988404e-19,0,0,0,4.33680868994202e-19,0,0,0,0,0.230459811975843,0,0.411840915305726,0,0.026658199184984,0,0,0.0597801475712684,0,0,0.00807588614931423,0,0,0,0,0.24498842307952,-0.0569845268320867
X002142.CH.EQUITY,0,0,0,0,0,0.0925025967554901,0.441420792780474,0,0,0,0.0520099073414914,0,0,0,0,0,0.13787989455296,0,0,0,0,0,0.153390950863451,0,0,0.133224820959917,0,0,0,0,0,0,-0.113581478293025,0,0,0.0154715537085265,0,0,0,0,0.159698481418835,0,-0.00845903006602093,0,0,0,0,-0.118967518157406,0,0,0.13783646490481
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.211234891677537,0,0,0,0.0338312865244392,0.0237560286839879,0,0,0,0,0.0590869800981813,0,0,0,0,0,0,0,0,0,0,0.388456908830703,0,0,0.114696778203102,0,0.048168265753146,0,0,0,0,0,0,0,0.153182029385934,0,0,0,0,-0.0106241613442559
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476755797823037,0,0,0,0,0,0,0,0.131903811667579,0,0.138369881432086,0,0,0,0.0358527512282237,0,8.67361737988404e-19,0.091882734645178,0,0,0,0,0,0,0,-0.488552796446842,0.0672432967013638,0,0,0,0,0,0.0541807549215947,0,0,0.0710345145781259,0.210342345082443,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0538097526350103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741949064574474,0,0,0,0,0,0,0.54675225043249,0,0,0,0,0.0235668237239348,0,0,0.0795351787791502,0,0,0,0,0,0,0,0.105449743644301,0.0834239703653811,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0196202224157069,0,0,0,0,0,0,0,0,0,0.411022172424286,0,0,0,0,0.0949969998501429,0,0,0.319804988883185,0,0,-0.0535049523493502,0,-0.0230829605798551,0,0,0,0,0,0,0,0.0699855365323226,0,0,0,0,0.0998542580992892,0.152877456731035,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0657393649511719,0,0,0.15978531115002,-0.034552272993087,0,-2.16840434497101e-19,0.150725407640895,0,0,-0.0154043037577213,0,0,0,0,0,0,0,0,0,0.349032433166134,0,0,-0.0611331867589169,0,0,0,0,0,0,0,0,0,-0.0171424760718344,0.14934187994598,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0.0238095937921684,0,0,0,0,-0.208916970866708,0,0,0,0,0,0.0793368582844587,0,0,0.0783727544315917,0,0,0,0,0,0,0.17707703720311,0,0,0.242293915477992,0,0,0,0.0207659284020142,0.256121674934401,0,0,0,0,0,0,0,0.124494023671439,0.000410572949672545,-0.00514275004213741,0,0,0,0,0,0.10862043933535,0,0
X601336.CH.EQUITY,0,0.102552732101585,0,0,0,0.33213237967248,0.0381830640746843,0,0,0,0,0,0,0,0,0,0,0,0.226279133533702,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118374877218106,0,0,0,0,0.0802942090380235,0.0804121462544547,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0352141543363598,0,0,-0.386452271335856,-0.0658886447994471,0,0,0,0,0.0469519227977705,0,0.149535262301973,0,-0.0303844356533037,0,0,0.302751688891225,0,0.012189600095953,0,0.121531577298835,0,0,-0.0144906681086474,0,0,0,0,0,0,0
X12.HK.EQUITY,-0.160677897952806,0,0,0,0,0.0680589866882098,0,0.0710863757205624,0,0.519166706071929,-0.0168299356359557,0,0,0,0,0,0,0,0,0,0.481658681087963,0.0564488581137813,0.0214961957865657,0,0.0060752680263584,0.153391296704629,0,0,0,0,0,0,-0.0125384899839689,0,0,0,0,0,0,-0.130801415383837,0,0,0,-0.0524461745600065,-0.139158735451041,0,0,0,0,0,-0.196569261630366
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.37747611267337,0.275984381734091,0,0.149014136994315,0,0,0,0,0,0,0,-0.0530892051422206,0.415720518211767,0,0.254317199388515,0,0,0,-0.162084836500444,0,0,0,0,-0.510465181887609,-0.133017330906304,0,-0.294680559281774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863121208668191,0,0,0
X601229.CH.EQUITY,0.419955117537257,0,0.190406949742629,0.0517970773340112,0,-0.299705672504354,0,0,0.227485555178383,0,-0.11430341367806,0,0,0.0214088768283661,0,0,0.159843451355746,0,0,0,0.0613278849640046,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.228996835679087,0,0,0,0.0592639322736079,0,0,0,0,0.102639294550241,0,0,0,0,0,0,0,-0.0931629885002552,0,-0.0297097127728919,0,0.0180221723827008
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192195235398814,0.0706398262607145,0,0,0,-0.0554035788715679,0,0.139561195032754,0,-0.170519061241215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104555428059609,0,0,0,0,-0.0151432904402635,0,-0.063239156193419,0,0,0.0431839370704442,0,0,0.293915585053994,-0.032627899120024
X601788.CH.EQUITY,0,0,0.0127260963259969,0,0,0,0,0,0,0,0,0.00828022877326435,0,0.0417861703581112,0,0,0,0.147646288651846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206275006379859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191632333724792,0.153203930753483,0
X823.HK.EQUITY,-0.0527427466529988,0,0,-0.217742117287875,0,0,0,0,0,0,0.0658135241902731,0,0,0,0,0,0,0,0.111335027936451,0,0,0,0,0,0,0,0,0.35158609287333,0,0,0,0,0,-0.129686152733944,0,0,0,0.375703519789337,0,0.0471562916874128,0.23758422356737,0,0,0.175307705978164,0,0,0,0,0,0,0
