,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.243794052430654,0,0.392882990950461,0,0,0,0,0.0943244217176154,0,0,0.124976536584919,0,0,0,0,0,0,0,0,0,0,-0.080329275510163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541865052851882,0.0199871087143139,0,-0.114287883481047
X601939.CH.EQUITY,0.375341315557936,0,0,0.270371397210769,0,0,-0.0806856025803902,0,0,0,0.0294224731250223,0,0.15469928441024,-0.0747548812458106,0,0,0,0,0,0,0,0,0,0,0,0.00879703679089804,0,0,0,0,0,0,0,0,0,0,0,-0.0120540733611974,0,0,0,0,0,0,0,0,0,0.197090774984692,0,0,0.015549870609958
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0167519824420949,0,0,0,0,0,0,0,0.0129363331689485,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386399595933052,0,0,0,0,0,0,0,0.10041342991591,0,0,0,0,0.248020962683729,0,0,0
X601288.CH.EQUITY,0.450001350694287,-8.67361737988404e-19,0,0,0.209321365083491,0,0,0,0,0,0,0,0.0159974658458338,0,0,0,0,0,0,0,0,0.170218798763022,0,0,0,0,0,0,0.0199329832615047,0,0,0,0.0264012061239215,0,0,0,0,0,0,0,0,0,0.0643330610733855,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.147598614729359,0,0.280647056785892,0,0,0,0,0,0.271194883574189,0,0,0,0,0,0,0.132918003558851,0,0,0,0,0,0,0,0,0,0,0,0,0.0983388573220039,0,0,0,0,0,0,0,0,0,0,0.109110554156568,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0404005679184535,0,0,0,-8.67361737988404e-19,0,0,0,0,0.38203403837677,0,0,0.00562181537761222,0,0,0,0,0,0,0,0.0518341576556834,0.124085897490815,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0825536646844928,0,0,0,0,0,0,0.0544309857725077,-1.73472347597681e-18,0,0,0,0,0,0,0.27338898669259,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.088246618399117,0,0,0,0,0,0,0,0,0,0.142081096621868,0,0,0,0,0,0,0,0,0,0,0,0.013580721553827,0.17694560675392,0,0,0.031344153433596,0,0,0,0.188424481330138,0,0,0,0,0,0,0,0.0234707476047798,0,0.225271222080225,0,0,0,0,0
X5.HK.EQUITY,0,-0.187281376237342,0,-0.088635965919542,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.1970424767337,0,-0.776200924884219,0,0.492399454443411,0,0,0,0,0,0,0,0,0,0,0,0,0.4334779233776,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0833581008442382
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0835230847365687,-6.93889390390723e-18,0,0,0,0,0,0.199361068418913,0.159472366956138,0,0.157510532277734,0,0,0,0.111890866248094,0,0,0.0477805859720189,0,0,0,0,0,0,0,0.0573667293753651,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0466134652601271
X601658.CH.Equity,0,0,0,0.16543982902185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138371848830967,0,0,0,0.141130705553735,0,0,0,0.294861354417428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0845871775844213,0,0,0.32359742679163,0,0,0,0,0,0,0,0,0.193549853709868,0,0,0,0,0,0,0,0.0200929172879175,0,0,0,0,0,0,0,0,0.0495307614028585,0,0,0,0,0.0411422790561941,0.0630508181621989,0.0514167314905147,0,0.140560779048668,0,0,0,0.0972558312962573,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0376417142421445,0.0704396769234163,0,0,0,0.270270981094919,0,0,0,0,0.098880138630261,0,0,0,0,0,0,0,0.124064658911169,0,0.0442558967752766,0,0,0,0,0,0,0,0,0,0.149979866853213,0,0,0,0,0,0,0.0250669753270922,0,0,0,0.00280233973933619,0,0,0.101095223752342,0,0,0.0643933036846318,0.032726793587165,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.332120004900536,0,0,0,0,0,0,0,0,0,0.165457674565622,0,0.00896596203573488,0,0,0.213550688035376,0,0,0,0,0,0,0.0221814646217978,0,0,0,0,0,0,0,0,0,0.123041562525915,0,0,0,0.113670426161763,0,0,0,0
