,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.141673704397798,0,0.059965383078915,0,0,0,0,0,0,0,0.373142356363286,0.133010881761487,0,0,-0.157112924818171,0,0,0,0,0,0,0,0,0,0,0,0,0.028343593924378,0,0,0,0,0,0,0,0.136547259044318,0,0,0,0,0,0.163562953773579,0,0,0,0.0436130973081846,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.042120156890983,0,0.130652060309627,0,0.0373790696847778,0,0,-0.149717385843797,0.0761080003552201,0.010790206473777,0,0,0,0,0,-0.0171072895691443,0,0,0,0,0,0,0,0,0,0,0.175052001443306,0,0,0,0,0,0,-0.230762078547362,0,0.373567540716563,0.101982813381004,0.196555516374156,0,0,0,0,0.187615950892918,0,0
X601939.CH.EQUITY,0.165864490253149,0,0,0.294796313354812,0,0.138138085785828,0,-0.0570566143664564,-0.0388736540334994,0,0,0,0,0,0.0414706478478557,0,0,0,0,0,-0.0135571713666485,0.0855455035070332,0,0,-0.0370208642916985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490281318125838,-0.0710865048659974,0,0,0,0,-0.022298673908333,0,0,0.0367809746713692,0,0
X601288.CH.EQUITY,0.450095320022266,0,0.173285420509373,0,0.0392589814543246,0.230982120101985,0,0,0,0,0,0,0,0.0422273157656165,-0.112744840859056,0,0,0,0,0,0,0,0,-0.0517038219677375,0,0,0,0,0,0,0,0,-0.045343419291375,0,0.156113826990119,0,0,0,0,0.00342267118775038,0,0,0,0,0,0,0,0,0,0.256550255449965,0
X5.HK.EQUITY,0,-0.0696093786512695,0.12766506295493,0.073658835929599,0,0.0694073279349462,0,-0.170618529375055,0,0,0,0,0.268130226158121,0,0,0,0,0,0,0.666532192009425,0,0,0,0,0.0830314648473782,0,0,-0.124283681668795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121235050054503,0,0,0,0
X601988.CH.EQUITY,0.205762017841616,0,0.0197226039479915,0.0443529845887942,0,0,0,0,0.0478912023794216,0,0.0545739172285557,0.113889576438904,0,-0.401121051505876,0,0,0,0,0,0,0,0,0.51387526420548,0.0338247972410255,0,0,0,0.0292468588865655,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.053854829162238,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0985801153205854,0,0,6.93889390390723e-18,0,0,0.132104554879771,0,0,0,0,0.0562686318312132,0,0.296005863062521,0.0639492818536764,0,-3.46944695195361e-18,0,0.0743125385226056,0,0,0,0,0,0,0.0521096492719569,0,0,0,0,0,0.120741390111353,0,-0.0700777018128589,0,0,0.178686487633443,0,0,-3.46944695195361e-18,0,0.111223357861004,0,0,0,0,-6.93889390390723e-18,0,0,-1.73472347597681e-18
X1299.HK.EQUITY,0,0,0,0,0,-0.0163600398205152,0.0160070267564004,0,0,0,0.213322596799724,0,0,0,-0.151604310223683,0,0,0,0.311784186145786,0.2556624152738,0,0,0,0.0510434628600052,0,0,0,0.119326431059112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314297478255805,0,0.125765608651972,0,0,-0.0231445777011917,0
X601628.CH.EQUITY,0.522657820794933,0.216247909784565,0,0,0,0,0,0,0,0,0.0408494546400043,0,0,0,0,0.0178681345047187,0,0.0351565454780129,0,0,0,0,0,0,0,0,0,0,0,-0.0963536850292415,0,0,0,0,0.11804905279168,0,-0.260677280119316,0,0,0,0,0,0,0,0,-0.122803116105905,0.0784946544562386,0,-0.131875814906682,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
