,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.484859182749939,0.0899756814653715,0,0,0,1.73472347597681e-18,0,-1.73472347597681e-18,0,0,0,0.0816407916274788,0.0668165351863882,0,0,0,0,-0.143775971013018,0,0,0,0,0,0,0,0,0.0247357645412187,0,0,0,0,0,0,0.0485288740376085,0,0,0,0,0,0,0,0,0,0,0.100371971925857,0.182410051192762,0.0392189914035509,0
X601318.CH.EQUITY,0,0,0.210127001976684,0.109194357665425,0,0,0,0,0,0,0,0,0,0,0.296311256463703,0.071049540363336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140467600597051,0,0,0,0,0,0,0,0.099704515110152,0,0,0,0,0,0,0,0.0238476133628049,0,0
X601939.CH.EQUITY,0.33171639682949,0,0,0,0,0,0,0,0,0,0,0,0,0.456195277813643,0,0,0,0,0.148646279612325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104728161734509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.347954030270133,0,0.0171245239830994,0,0.506036507760136,0,0,0,0,0,0.0105379644464578,0,0,0,0,0.0488375564583345,0,-0.0318636683121659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426825072248651,0,0,0,0,0,0,0,0.0857140958302247,0,0
X601988.CH.EQUITY,0,0,0,0.109233348156717,0,0,0,0,0,0,0,0.499992384775587,0,0,0,0,0,0,0,0,0,0,0.0208158864033585,0,0.00744009262321658,0,0,0,0,0,0,0,0,0,0.104781128672285,0,0,0,0,0,0.112211117580671,0,0,-6.93889390390723e-18,0,0.0312642446566462,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.240983719183464,0,0,-1.38777878078145e-17,0,0,0,0,0.251702089024299,0,0,0,0.522481364932405,0.181103695233689,-0.600951407560978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.319873472005614
X600036.CH.EQUITY,0.0937124102848482,0.0304329697784772,0,0,0,0,0,0,0,0,0.156468297772797,0,0,0,0.0502167250764452,0,0,0,0.0729461760051275,0,0,0,0,0,0,0,0,0,0,0,0.107841038500517,0,0,0.239498652039825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213287280949164,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121515412678,0.0260932601113056,0,0,0,0.0888879213646287,0.0843163626795741,0,0,0,0,0,0,0.070791335214863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313042536987467,0,0
X601628.CH.EQUITY,0,0,0.299877696222683,0.135002049994302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600230426078039,0.0499786673748045,-0.00745144300547333,0,0,0,0,0,0,0,0,0.202499722017591,0,0,0,0,0.00756363987023749,-4.33680868994202e-19,0,0,0,0,0,0,0.10458206506002,0,-1.38777878078145e-17,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.265905837273178,0,0,-0.0725740559208264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140594796925888,1.38777878078145e-17,0.395221571672916,-0.360691421455765,-0.0738940595051833,0,0,0,0.841274929758419,0,-0.0553359672544734,0,0
