,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.370169399146956,0,0,0.0995167934141012,0,0.319694583853233,0,0,0.0923542394544344,0,0,0,0,0,0.0891782386781899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162653316798189,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.00697823457932579,0,0,0,0
X601939.CH.EQUITY,0.423635022639271,0,0,0.0418059605285253,0,-1.73472347597681e-18,0,-0.11531922471652,0,0.0455213790224119,0,0,0.431140986772492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504304333291329,0,0,0,0,0,0,0,0.0482713049770536,0,0,0,0,0,0,0,0,0,0,0.0271113231130377,0,0,0.0390129392488917,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0700711493039319,0,0.0685534333369469,0,0,0.257847688203667,0,0,0,0,0,0,0,0,0,0,0,0,0.0963693411508488,0.00367078500395232,0,0,0,0,0,0,0,0,0,0,0.0474319933330758,0,0.0793206671332221,0.183090686391507,0,0,0,0,0,0.124980816940948,0,0,0,0,0
X601288.CH.EQUITY,0.414994610756538,0,0,0,0.399351723613441,0,0,0,0,0,0.0651521845684053,0,0,0,0,0.0696649929204997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340394418367387,0,0,0,0,0,-0.0144920789675497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.28075176155279,0,0,0,0,0,0.00354509811141268,0,0,0,0.00644772922239351,0,0,0,0.137535021714072,0,0.135411573497203,0,0,0,0,0,0,0,0,0,0,0.0682610074182364,0,0.00944750063016067,0,0,0,0.0419745807516877,0,0,0,0,0,0,0,0.172236037095367,0,0.13943237505812,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316500728437061,0,0.107603526325947,0,0,0,0,0.418057935935836,0,0.146013810195859,0,0,0.490044386258862,-0.556735808718729,0.132655817029116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117877361439568,0,0,0,0,0,0,0,-0.00222010146388595,-0.143931298409064
X600036.CH.EQUITY,0,0,0.0286161970884589,0,0,0.0498615264469764,0,0,0,0,0,0.327444915344159,0,0,0,0,0,0,0,0,0,0,0.0249804758592352,0,0,0,0,0.0919991419142122,0.00154400285886917,0,0,0,0,0.133287053993959,0,0,0,0,0,0,0.0719549359809768,0,0,0,0,0,0,0,0,0.27147264515909,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0180260488513735,0,0.0174238016454784,0,0,0,0,0,0,0.330892857258271,0.0069559195870374,0,0,0,0.097094630551538,0,0.0641582997024222,0,0,0,0.186822111786448,0,0,0,0,0,0,0,0,0,0.16803649519695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0584987113190277,0,0,0,0,0,0,0,0,0,0,0.0781048637786212,0,0,0,0,0,0.211748817359462,0,0,0,0,0,0.176533735513814,0,0,0,0,0,0,0.0337135931930007,0,0,0,0.0557575783420634,0,0,0,0,0.176021428612968,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.276504279273479,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719187117748429,0,0,0,0,0,0,0,0,0.0405900699750874,0,-0.356469823410772,0,0,0,0,0.224929885841268,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.265371922856939,0,0,0,0,0,0,0,0,0.26954213844967,0,0,0,0,0,0,0.281343157955576,0,0,0,0,0,0,0,0,0,0.00857536826129902,0,0,0,0,0.100486751935752,0,0,0.0686901187040739,0,0,0,0.054018112835409,0,0,0,0,0.0182682646874054,0,0,0,0.0247258615008285
