,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.310390796063421,0,0,0,0,0,0,0.118398619513385,0,0.203940725325851,0,0,0,0,0.148895002569836,0,-0.0160168036883328,0,0,0,0,0,0,0,0,0,0,0,-0.0253066294491823,0.332770412386776,0,0,0,0,0,0,0,0,0,-0.0672180448892215
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0367071643457138,0,0,0,0,0,0,0,-4.33680868994202e-19,0.286584049134316,0.0845120430954815,0,0,0,0.0375442069209191,0,0,0.101240219203878,0,-2.71050543121376e-20,0,0,-0.0100423442731091,0,0,0,0,0.225943523268132,0,0,0,0.222694832621831,0,0.0281661996385317,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.611100906264926,0,0,0,0,6.93889390390723e-18,0,0,0,0.0181759229654039,0,0,0,0,0,-0.0409815713430469,0,-0.054321439335818,0,0,0.213592326209446,0,0.0555959084085751,0,0,0,-0.548651557092666,0,0,-0.0194281110884821,0,0,0,0,-0.165855073419565,0,0,0,0,0,0.566620977833133,0,-0.0565147368234668,0,0,0,0.119398333265297,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.306299903297401,0,0.20819801659622,0,0.638563863709411,0,0.041296416642502,0,1.38777878078145e-17,0,0,0,0,-0.0162732931731319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384426470866057,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0
X5.HK.EQUITY,0,0.0584945885747413,0,0,0,0.173578746349614,0.367837445186024,0,0,0,0,0,0,0,0,0.0168277945901267,0,0,0,0,0,0,0,0,0,0.00166313726787977,0,-0.207367442446449,0,0,0,0,0,0,0,0,0.12014509091341,0,0,0.296172561699486,0,0,0,0,0,0,-0.0882777545681198,0,0.0485476333844936,0
X601988.CH.EQUITY,0,0,0,0,0.29126434546748,0,-1.73472347597681e-18,0,0.176164288546798,0,0.139234608857993,0,0,0,0.162689454333887,0,0,0,0,-0.0159434030243532,0,0,0,0,0.0307776514953125,0,0,0,0,0,-0.216845989861948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150040177327513,-0.0910017175409539
X1299.HK.EQUITY,0,0,0,0,0.199419172620513,0,0,0,0,0,0,0,0,0,0,0.0500774215565239,0.136588533324385,0,0,0,0,0,0,0,0,0.0622651931109503,0,0,-0.0188968939330621,0.112123264893771,0.0555923600690068,0,0,0,0,0,0.520724809706891,0,0,0,0,0,5.42101086242752e-20,-0.043899838266756,0,0,0,0,0,0
X600036.CH.EQUITY,0.0215656513249988,0,0,0,0,0,0,0,0,0.597723203596107,0,0.134421259404872,0.0759770908584462,0,0,0,0,0.13389767195149,0,0.0055116070281962,0,0,0,0,0,0,0,0,0,0.047123366787834,0,0,0,0,0,0.00601490986723772,0,0,0,0,0.106654758038849,-0.195638570405582,0,0.267975981658163,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.185224438161131,0,0.0783067809411786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135262453828091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183909999440006,0.132211207590389,0,0,0,0,0,0.150687543728021,0.0997170912031399,0.139612160925335,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.689691625297124,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.146493994555032,0,0,0,0,0,0,0.0571466996216352,0,0,0,0,0,1.73472347597681e-18,0,-0.0164228213144867,0,0,0,-0.00641919313071722,0,0,0.0293318202703069,0,0,0,0,-0.171424102825664,0,0,-0.0694337900325375
