,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.132458961438756,0,0,0,0,0,0,0,0,0.214838446685433,0,0,0,0,0.387885308309546,0,1.73472347597681e-18,0,0,0,-0.0199127307912962,0,0,0,0,0,0,0,-0.132030440914048,0.466938905822432,0,0,0,0,0,0,0,0,-0.0498275046484954,-0.112577637963539
X601318.CH.EQUITY,0,0,0,0,0,0,0.0219343663091964,0,0.171753468431318,0,0,0,0,0,0,0,0.0312584790998883,0,0.0695775308877363,0,0.0521739640992627,0,0,0,0,0.144564192337823,0,0.0612534604227967,0,0,0,0,0,0,0,0.207520427980809,0,0,0,0.147719949777408,0.0764494874417553,0,0,0,0.112082024133191,-0.0469693128730554,0,0,0,0
X601939.CH.EQUITY,0.210887105451269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539381678892645,0,0,0,-0.160813030414403,0,0,0,0,0,0,0,0,0,0,0,-0.0640453150273048,0,0.507874458237963,0,0,0.154686395298057,0,0,0,0,0,-0.0115251337933372
X601288.CH.EQUITY,0,0,0,0,-0.243670216526853,0,-0.238307244048563,0,0,0,0.817776279069921,0,0,0,0.047054791131712,0,0,0,0,-0.148653053903792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101193158627031,0,0,0.103397605127071,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135543108948519,0.403620392155391,0,0,0,0,0,0,0,0.18225072314729,0,0,0,0,0,0,0,0.060821065962317,0,0,1.73472347597681e-18,0.0351178607485715,-0.133449925219694,0,0,0,0,0,0,0,0,0,0.0692504146949727,0,0.158505395067658,0,0,0,0,0,-0.171524847973448,0,0,0.118248010035836,0
X601988.CH.EQUITY,0,0,0,0,0.241428877555518,0,0.0415679729854273,0,0.0539035772965912,0,0.0777678900475705,0,0,0,0.113075832192543,0,0,0.0239201234188159,0,0,0,0,0,0,0.00593114870070149,0,0,0,0,0,-0.239912046928893,0,0.239119620043792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465052089128722
X1299.HK.EQUITY,0,0,0,0,0.284764885117087,0,0,0,0,0,0,0,0,0,0,0,0,0.12904934160595,0,0,0.0601810219050705,0,0,0,0,0.0682818020575585,0,0.120647154304544,0,0.0946067641051207,0,0,0,0,0,0,0,0.311339706292872,0,0,0,0,0,-0.20245822958079,-1.73472347597681e-18,0,0,0,0,0
X600036.CH.EQUITY,0,0.266598025173054,0,0,0,0,-0.00681468237524328,0,0,0.395462272814257,0,0,0,0,0,0.0701883741675696,0,0,0,0.295319049883078,0,0,0,0,0,0,0,0,0.154491044539825,0,0,0,0,-0.124290700917946,0,0,-0.181984249130212,-0.0577054854678178,0,-0.0441187758774523,0,0,0,0.21835281475899,0,-0.0281554731499139,0,0,0,0
X601628.CH.EQUITY,0,0.181414858771571,0.0166011976547827,0.0831044512789919,0,0,0,0,0,0,0,0,0,0,0,0,0.212998193644576,0,0,0,0,0,0,0,0.0389195646847712,0,0,0,0,0,0,0,0,0,0.229306187400509,0.0192352925623409,0,0,0,0,0,0.0970762940012218,0,0.0930516463309144,0.112904177768903,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.7427810431657,0,0,0,0,0,0,0,0,0,0,0,0.15645610841538,0,0,0,0,0,0,0.05752709019615,0,0,0,0,0,0,0,0,0,0,0,-0.00984915253549552,0,0,0.0305071787292827,0,0,0,-0.189476446670489,0,-0.0139534251847639,0,-0.0732806287673192
