,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0332713843042839,0,0,0,0,0,0,0,0,0,0,0,0,0.510069032792893,0.763765666316694,0.0107400839112558,0,0,0,-0.11089905750578,0.217207089005472,-0.228267225116211,0,0,0,0,-0.322245830254181,0,0,0,-0.0454922935590288,0,-0.0608820871197878,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.209996691455993,0,0,0,-0.00915184718085611,0,0,0,0,0,0,0,0,0,0.0427388422048488,0,0,0,0,0,0,0,0.0578688773115507,0,0,0,0.0400852990225555,0,0,0,0,0.234599436259438,0,0,0,0,0,0,0,0,0,0.0927487486746389,0,0,0.342060149157745,0
X601939.CH.EQUITY,0,0,0,0.82511702686259,0,0,0,0,0,0.0217392335603824,0,-0.0458012325928424,0,0,0,0,0.073758557635931,0,0,0.0611280217858213,0,0.00894538257259929,0,0,0,0,0.0625647037915661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501449666111647,0.030122681812209,0
X601288.CH.EQUITY,0,0,0.885788467358427,0,-0.100115424737918,0,0,0,0,0,0,0,0,0,0.0159772974918356,0,0,0,0,0.15884097005156,0,0,0,0,-0.0386715419485691,0,0.064292970551722,0,0,0,0,0,0,0,0,0,0,0,0.0171067051061371,-0.107237346603221,0,0,0,0,0,0,0,0,0,0,0.0243911145164874
X601628.CH.EQUITY,0,0.0683196057491098,0,0,0,0,0,0,0,0.0369144755343532,0,0.0319123144009744,0.430284831711484,0,0,0,0,0,0,0,0,0.0755622437301591,-0.0653527730424027,0,0,0,0,0,0,0,0,0,0,0,0.291525729823593,-0.159191438318963,0.0438450772624391,0,0,0,0,0,0,0,0.165511380979413,0.196072473170828,0,0,0,0,0.0797535726527435
X600036.CH.EQUITY,0,0,0.408401353407487,0,0,0,0,0,0.0248237334938604,-0.00642764897880453,0,0,0,0,0,0,0.106566054244801,0,0.00488327421990674,0,0.0126828557303321,0,0,0,0,0,0.192378334468958,0,0,0.123021543815319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.14529786027377,0.0820689548858151,0,0.0280511739889978,0,0,0,0,-0.0008348040904086,0.0384104029701704,0,0,0,0,0,0,-0.0746410577229211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107146486961023,0,0,0.0110057372985955,0,0,0,0,0,0,1.01552477367407,0.0368348132617397
X1299.HK.EQUITY,0,0,0,0,0.17054723443458,0,0,0,0,0.132703120723875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248378430005777,0,0,0.39859756163709,0.28360829823204,0,0,0.209591547284155,0.0570950416410951,0,0,0,0,0,0.116525165548997,-1.38777878078145e-17,0,0,0,0.0372852622192363,-0.171441094076937,0.117470923152068,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327592590837703,0,0,-0.147908442931298,0,0,0,0,0.0453511123327746,0,0,0.373978895888744,0.17173355585579,0,0,0,0,0.173654651597493,0,0,-0.306411001104077,0,0,0,0.0307623073516592,0,0,0,0.0531011940708172,0,0,-0.169397947794257,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.219589588362116,0,0,0,0,0,0,0,0,0,0,0,0,-0.210448072802377,0,0,0,0,0,0,0.446536546220921,0,0,0,0.148826605172255,0,0.0327204027401154,0,0,0,0,-0.0526308583005388,0,0,0,0,0,0,-0.238703000953658,0,0.154943154656029,0.0623042816304477,0,0,0,0,0
