,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.279065452257751,0.052481873719657,0.0798596101348072,0,0,0,0,0,0,0,0,0,0,0.156886952369577,0,0,-0.115643453891568,0,-0.244367488293918,0,0,0,-0.336407688680482,0,0.117069433300877,0,0.774443595448268,-0.000536928524472235,0,-0.0805542169495308,0,0.19703070709232,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.100000346060604,0,0.18484585653702,0.00995406600135639,0,0,0,0.0752667885578301,0,0.0778618114111058,0,0,0.0981396058917366,0,0,0.0936207866206024,0,0,0.0343593266605974,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.1879454894964,0.0034167524030038,0.179997759178539,0,0,0.0327980473863884,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.152335271235233,0,0,0,0,0,0,0,0,0.250155126173257,0,0,0,0,0,0,0,0.127146409027371,0,0,0,0,0,0,0,0,0,0,0,0.113057980473239,0,0,0,-0.185099287934121,-0.173791870108289,0,0,0.133101807699515,0,0.481067679274049,0,0,0,0,0,0.0881810463625242,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.512662394721409,0,0.0411076304475981,0.593210752368287,0,0,0,0.420819873475088,0,0,0,0,0,0,0,0,0,-0.44960147998489,0,0,0,0,0,0,0,-0.707469284847527,0,0,0,0,0,0,-0.0682409207351198,0,0.530153948357395,0,0,0,0,0.17382560740615,0,0,-0.239277089443626
X5.HK.EQUITY,-0.0807227416774914,-0.103495842710128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600029064459394,0,0,0.423267895629171,0,-0.0358991456060226,0,0,0.147661953583549,-2.16840434497101e-19,0,0,0,0,0,0,-0.0431644314667565,0,-0.0163244698525208,0,0,0,0,-0.154383908493758,0,0,0,0.0736810407583596,0,0,0,0,-0.120318398246129,0,-0.00217210604523043
X601988.CH.EQUITY,-0.281444887296009,0,0,0,0.347924948238573,0,0,0,0,0,0,0,0,0,0,0,0,0.179172097184143,0,0,0.654161391812692,-0.0183642708751585,0,0,-0.0349823393646843,0,0,0,0,-0.480971137902535,0,0,0,0,0,0,0,0,0.0802749697084925,0,0,0,0,0,0,0.10508705782342,0,0,0,0
X600036.CH.EQUITY,0,0.476814149248261,-0.0487231364122391,0,0,0.0193780000253728,0,-0.114831213457643,0,0.476392400332565,0,0.109392046299287,0,0,0,0,0,0,0,0,0,-0.0807764786938116,0,0,0.304482889208907,0,0,0.101329247660017,0,0,0,0.0828325243362124,0,-0.285544182430153,0,0,0,0,0,0,0,0.10092123799104,0.118777044242988,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.174084383473792,0,0,0,0.0225791627440014,0,0,-0.164050268395348,0,0,0.0535997408379763,0.0322985162029073,0,0,0.0261164657739065,0,0,0.187539622977822,0,0,0,0.143261071324731,0,0,0.0207509515110052,0,0.189344107433733,0,0,0,0,0,0.0476330361387432,-0.0167483737949832,0,0,0,0,-0.165508680233572,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.178554190901705,0,0.0357739048042727,-0.0275422837663162,0,0,0,0,0,0.171647525935563,0,0,0.413061357194745,0,0,0,0,0,0,0.0162315915593785,0,0,0,0,0,0,-0.00310532122531904,0,0,0,-0.0743640983353083,0,0,0,0,0.173374450013556,0,0,0,0,0,0,0,-0.10825871522248,0.154086233512279,0,0,0,0
X601328.CH.EQUITY,0,0.118153960081174,0.066908603802042,0.0428956512765105,0,0,0.546119183845015,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.209702411774898,0.249522603004141,0,0,0,0,0,0,0,0,0,0,0,-0.0137615773183664,-0.0371307422590015,0,-0.0332695021254625,0,0,0,0,-0.361987741884514,0,0,-0.0273473227819176,0
