,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0449394348458265,0,0.0530834346975756,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333073545764839,0,-0.149594023395067,0,0,0,0,0,0,0,0.879367160670084,0,0,-0.0181218312908688,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.220748934237877,0.0173825498273915,0,0,0,0,0.0610284713210685,0,0,0,0,0,0.0249496000693716,0,0,0,0,0.0250558284767559,0,0,0.0763881371131931,0.0204454900721751,0,0,0,0,0,0.271718161060352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.13632357197482,0,0,0,0,0,0,0,0,0.261609765566479,0,0,-0.00633237727593645,0,0,0,0,0.128349229633046,0,0,0,0,0,0,0,0,0,0,0.0036544923910154,0.114505630803881,0,0,0,-0.209391629728811,-0.182757486246667,0,0,0.136126800325045,0,0.476515902635508,0,0,0.105685816978566,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.625768889395519,0.312630661911696,0.0641222870965164,0.507372555907257,0,0,0,0.186509431311363,0.347011832634599,0,0,0,0,0,0,0,0,-0.351570660818303,0,0,0,0,0,0,-0.675222212047288,0,0,0,0,0,0,0,-0.344241432730074,0,0.211251631553625,0,0,0,0,0.350945002400017,0,0,-0.141771497647574
X5.HK.EQUITY,-0.0652518432973514,-0.0670781561720862,0,0,0,0,0,0,0,0,0,0,0,0,0.51713595747721,0,0,0,0.40636790324632,0,0,0,0,0.0663275927575028,0.169808763852539,0,0,0,-0.0794877134135525,-0.111334376293151,-0.0927238358760908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234902515779168,0,0,-0.110177540381318,0,0
X601988.CH.EQUITY,-0.387104884842227,0,0,-0.0289224123028932,0.439125859356235,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0188158262184394,0,0,1.73472347597681e-18,0.840419389110858,0,0,-0.0441649775592615,0,0,-0.0392529084168175,0,-0.598710128320231,0,0,0,0,0,0,0,-0.074298327980576,0,0,0.0989916232593558,0,0.182867487956263,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.102041567001864,0.474354975178426,-0.041010676738871,0,0,0,0,-0.106786337222543,-0.0256486055344524,0.470310213614201,0,0.161109401139105,0,0,0,0,0,0,0,0,-0.105817027359238,0,0,0,0.27954193508401,0,0,0.0782039864904065,0,0,0.0945585569088972,0,0,-0.29412491106658,0,0,0,0,0,0,0,0.230691643670742,0,0,0.117575259512758,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0121800899745353,0,0,0.0807949219062292,0,0,-0.089241038332936,0,0,0.0515346014084102,0.106108894146536,0,0,0.165511205226067,0,-2.16840434497101e-19,0,0,0,0,0.146061802333894,0,0,0,0,0,0,0.181656974807147,0,0,0,0,-0.0405785899513812,0,0,0,0,0.149404816503024,0,0,0,0,0,0.0144784489641539,0
X601628.CH.EQUITY,0,0.147581991282975,0.0653354513279016,0.12176475364033,0,0,0,0,0,0,0.00228123023043222,0,0.361459167570594,0,0,0,0,0,-0.00736550549327311,0,0.0925368246083616,0.0186648725169714,0,0,0,0,0,0,0,0.0320610704047855,-0.0486552602158154,0,0,0,0,0.120547954029943,0.20255941432393,0,0,0,0,0,0.0676068491327118,0,0.0541026766461512,-0.232820839418083,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.577872231481411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848388436753419,0,0.126236915422312,0.282349578918701,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686013256456313,0,0,0,-0.129282480306034,0,0,0.0223797655101184,0,0,-0.0132259411506812,0
