,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.133822713472586,0,0.110769668858335,0,0.0698854399885328,0,0,0.333910202032971,0.0505203805154348,0,0,0,0,0,0,0,0,0.123668243813274,0,0,-0.0722454601067378,0,0,0,0,0,0,0,0,0.196122875905346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.308030085428643,0,0,0.071541883067121,0.172960945318383,0,-0.100020969779707,0,0,0.0167210270689491,0,0,0.381569356888907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550592327448907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888843535790495,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0421753457074601,0,0.0228730781609813,0.303971564326777,-2.16840434497101e-19,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978477074194681,0,0,0.112967162482402,0,0,0.0819791146277936,0.207968159977971,0,0,0,0
X601288.CH.EQUITY,0.344571121334713,0.0716368091692605,0,0,0.381600499771026,0,0,-0.0185822854845935,0,0,0.0806699402096788,0,0,0,0,0.107091578418148,0,0,0,0,0,0,0.000118792517861092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.358734436186168,0,0,0,0.0167668491811629,0,0,0.221718175057466,0.0990588693337574,0,0.102152644904442,0,0,0,0,0.166686254596904,0,0,0,0,0,0,0,-0.0306769374681133,0.0357820145602049,0,0,0,0,0,0,0,-0.0205231229058461,0,0,0,0,0.056909703897512,0,0,0,0,0,0,0,0.0179356719341003,8.67361737988404e-19,0
X600036.CH.EQUITY,0,0,0.0208627643024733,0,0,0,0,0,0,0,0,0.41351204566421,0,0,0,0,0,0,0,0,0,0.0528916386922198,0,0,0,0,0,0.131903969517757,0,0,0,0,0,0,0,0,0.0824452417401594,0,0,0,0.0590567091599964,0,0,0,0,0,0,0,0,0.259886581107176,0
X1299.HK.EQUITY,0,0,0,0,0,0.0130435705629024,0,0,0,0,0,0,3.46944695195361e-18,0,0.00865985522309446,0.324627357663823,0,0.0702379666559187,0,0,0,0.0641204873618631,0,-6.93889390390723e-18,0,0.196621983161554,0,0,0,0,0,0,0,0,0.1681503158598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320537150097721,0
X5.HK.EQUITY,0,0,0,-0.147937206932037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25639741578779,0,0,1.13328389312175,0,-0.757324731876579,0,0,0.574224815331793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335616001347119,0,0,0,0,0.114163038046129,0.0162163488129047,-0.0964733011122172
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.368163502985145,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0742659211172696,0,0.314035970080353,0,0,0,0,0,0,0,0,0,0,0.00560432135277886,0,0,-0.0558199380120009,0,0,0,0,0.107177636929974,0,0,6.93889390390723e-18,0,0,0,-0.0265711772281604
X601658.CH.Equity,0,0.0901906784869206,0,0.219229681847308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528320628427944,0,0.367349927966405,0.506028947295435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26684839692247,0,-0.638280732845412,0,0
