,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,6.93889390390723e-18,0,0.0567047142342946,0,0.138737030583807,0.176383880607329,0,0.351769746523316,0,0,0,0,0.000603100524586193,0.131826061950193,0,0,0,0,0,0,0,0,0,0.0118840904821112,0,0,0,0,0.104035615186154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.209359393412174,0,0,0,0,0,0,0,0.217046705700316,0,0,0,-3.46944695195361e-18,0,0.0746853673426145,0.14422512551405,0,0,0,0.213000398491982,0,0,0,0,0,0,0,0,0,0.0778555590281011,-0.0608366633337582,0,0,0,0,0,0.0682630628084832,0,0,0,0,0,0,0,0,0,0,0.0720878018587572,0,0,0
X601939.CH.EQUITY,0.263706438763608,0,0,0,0,0,0,0,0,0,0,0,0.425691855293362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191837438733846,0,0.106013335586784,0,0.00655500915968408,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.342780261441644,0,0.0423424673324978,0,0,0.467198819200123,0,0,0,0,0,0,0,0,0.0359616469109661,0,0,0,0,-0.0109498481086365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112859993058709,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.192713609695279,0,0.0548676807628325,0,0,0,0.318150507231603,0,0,0,0,0,0,0,0.0216237122316889,0.663634359148103,0,0,0,0.0460987837233301,0,0,0,0,0,0,0,0.0967478247443808,0,0,0,0,0,0,-0.21880181396924,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.136914161276632,0,0,0.0492514648207392,0,0,0,0,0.200898952021808,0,0,0,0.143544205287478,0,0,0,0,0,0.0211240031678036,0,0.168415040656718,0,0,0,0.0278564721265089,0,0,0,0,0.0495127982171986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186366579681139,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.196679038862066,0,0,0.220237727020861,0,0,0,0,0.1779478669897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149711685723843,0,0.00384347375884828,0.158236013040136,0,0,0.105481527187914,0,0,0,0,0,-3.46944695195361e-18,0.0489929089659992,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.148251652732295,0,0,0,0,0,0,0,0.359130843876417,0.0249223131039628,0,0,0,0,0.182319127729564,0.271540773591698,0,0,0,0,0,0,0.266984186183112,0,0,0,0,0,0,0,0.0124264974443817,0,0,0,0,0,0,0,0,0,0,0,0.0745741624448296,0,0
X601628.CH.EQUITY,0.325237567498526,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563778102021339,0.0260362554928776,0,0,0,0.118371188164019,0,0,0,0.0876579155747653,0,0.230500611131048,0,0,0,0,0.150182899307482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.163820867598294,0,0,0,0,0,0,0.19445217892629,-0.0639622419259509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805843667463104,0,-0.21239704639598,0,0,0,0,0,0,0,0.738535590833445,0,0,0,0,0,0.447499058725397,0,-0.182023692067641,0,0
