,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.147020777992189,0,0,0,0,0,-0.107350709770684,0,0,0,0,0,0,0,0,0,0,-0.0834265391159142,0,0,0.426275669135882,-0.125314171689117,0,0,0,0,0.472167688265664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296353273273919,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,8.67361737988404e-19,0.0252840010434275,0,0.0261852624688266,-0.061233418573065,0,0,0,0,0,0.121067623207108,0,0,2.16840434497101e-19,0.357087652099646,0,0,0,0,0.0569927197196377,0,0,0,0,0,0.123019112929743,0,0,0,0.258046918294487,0,0.127836065489444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0714072259987181,0,0.783416470951083,0,0,0.00438423978706557,0,0,0.0379630572081451,0.0577445795925304,0,0,-0.045252905488286,0,0.0761827410001166,0,0,0,3.46944695195361e-18,0,0.00377909632370338,0,0,0,0,0,0.0422184636242471,0,0,0,0,0,0,0.0795579253904524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.871661071630249,0,0,0,0,-0.0332255392316357,0,0,0,0,0,0,0,0,0.0208363438522953,0,0,0,0.00790496774949079,0,0,0.223272618515677,0,0.0468551313436391,0,0,0,0,0,0.00437639883904163,0,0,0,0,0,0,-0.109788483580059,0,0,-0.15417683018141,0,0,0,0.0475851769582781,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0668497988934308,0.211217979997745,0,0.299350891571218,0,0,0,0,0,0,0.210613092208638,0,0,0,0,0,0,0,0,-0.102374294143791,0,0,0,0,0,0,0.36931747109998,0.0657293111466717,0,0,0,0,0,0,0,0,0,0.0689484376693545,0,0,0,0,0.0730803532053505
X600036.CH.EQUITY,0,0,0,0.343013782545298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17810221874929,0,0,0,0,0,0,0,0.198004376937457,0,0.044535117735891,0,0,0,0,0,0,0,0,0.0699758699913262,0,0,0,0,0,0,0,0.0805026490731323,0,0,0,0,0.00206125942935646,0
X601988.CH.EQUITY,0,0,-1.38777878078145e-17,0.0691080322556872,0,0,0,0,-0.0269827946918553,-0.0730470447418387,0,0,0,0,0,0,0,0,0,0,0.00120833485328351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131626434436099,-0.0627061887011236,0,0.989874081882438,0,0
X1299.HK.EQUITY,0,0.0320298878903889,0,0,0.0925099032389391,0,0,0,0,0.153703298568267,0,0,0,0,0,0,0.010076268616677,0,0,0,0,0,0.307404866506592,0,0,0,0,0,0.0657145331872998,0,0.0121344138431302,0,0,0,0,0,0.0730003821797955,0.00261805132991654,0,0,0,0,0.130225049361356,0,0,0,0,0.185025788232891,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167417815488933,0,0,0,0,0,0,0,0,0.0490550716413772,0.503004450669249,0,-0.0605651483511045,0,0,0,0,0,0.101828331183636,0,0,0,0.118996003447206,0,0,0.128941799173439,0.268652041453093,0.210758178173389,0,0,0,0.365829111593467,0.0793014895904654
X388.HK.EQUITY,0,0,0,0,0.297869282004012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735116558781124,0,0,0,0,0,0,0,0,0,0,0,0.10586105092628,0,0,0,0,0,0.147442523195104,-0.167017431953444,0,0.323198090903008,0,0,0,-0.0198658277272839,0.181122931462672
