,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-0.21295996382061,0,0,-0.00663930561887587,0,0,0,0,0.566726084171722,0,0,0,0,0,0,0,0,0,0,0,-0.127357109658366,0,0,0,0,0,0,0,0,0,0,-0.285264620730518,0,0,0,0,0.681477126503373,0,-0.139645063510771,0,0,0,-0.0535718977086861,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.00594293322517051,0,0,0.163607213149346,0,0,0.0250007508051865,0,0,0,0,0,0,0.0615340200669324,0.122892491896409,0,0,0,0,0,0,0.038462652673629,0,0,0,0,0.0528769634106883,0,0,0,0,0,0,0,0.0108516793803162,0.601434656066691,0,0.015273433621962,-0.0794511955726643,0,0,0,0,0,-0.0482955959177519,0,0
X601939.CH.EQUITY,0.282201449548396,0,0,0,0,0,0,0,0.0521438711268096,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395690598418569,0,0,0,0,0.116487659804681,0,0.0206629228666905,0,0,0,-0.0834007465990124,0,0,0.383840846289907,0,0,-0.0206875830834972,0,0.110915014691053,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.277683553909309,0,3.46944695195361e-18,0.0603994594997772,0.0242289767202816,0,0.0665844186511654,0,0,0,0,0,0,0.180827946925917,0,0,0,0,0,-0.0642002687429662,0,0,0.0933804145397564,0,0,0,0,0,0,-0.113567688301591,0,0,0,0.118912227599599,0,0,0,0.215614210440656,0,0,0,0,0.12995017741574,0,0.00647454752471352
X5.HK.EQUITY,-0.147250153812363,-0.184691181166788,0,0,0,0,0,0,0,0,0.0619904471376087,0,0,0,-0.0540195264500802,0,0.189030205664898,0.0377092618423307,0,0,0.391976719799648,0,0,0.282410833863834,0,0,0,0,0,-0.00974781668838583,0,0,0,0,-0.102255516106535,0,-0.122987849655088,0,0,0,0.306195917057195,-0.0864817837349737,0,0,0,-0.0625331952955383,0,0,0,0
X601988.CH.EQUITY,0.233500774770323,0,0,0.576313363446055,0,0,0,0,0,0,0.106488076569134,0.113306113451243,0,0,0,0.0312108518675748,-0.0605502138178437,0,0,0,0,0,0.0106391634642824,0.0546931494572676,0,0,0.0249302898602217,0,0,0,0,0,0,0,0,0,0,0.0168123692787469,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.411240047972539,0,0,0,0,0,0,-0.03854744177999,0.358799114093783,0,0,0.323511899216664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351203248821448,0,0.205899878914846,0,0,0,0,-0.17928074012458,0,0,-0.296670049390104,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.186480373822286,0,0,0,0,0,0,0,0,-0.0926723395740683,0,0,0,0,0.262804631653514,0,-0.157809155264123,0.0723456600267469,0.0626424836124233,0,0,-0.0273924066544167,-0.00993408904443762,0.561973420522534,0,-0.0986577688653982,0,0,0,0,0,0,0,0,0,0,0,0,-0.088309841400175,0,0,0,0,-0.139719139168788,0,0,0,0,0
X601628.CH.EQUITY,0,0.0905792077849132,0,0,0,0,0,0,0,0,0,0,0,0.333205477466457,0,0,0,0.00916665062879186,0.0341551034133249,0,0,0,0,0,0.0960779500673974,0,0,0,0,-0.0542410856794767,0,0,0,0,0,0,0.0748262872429738,0,0.177495595199527,0,0,0,0,0,0,0,0,0,0.138575640903565,0
X601328.CH.EQUITY,0,0.286819856944486,0.11393657717658,0.381328768352436,0,0,0.194153955644974,0,0,0,0,0,0,0,0,0,0,0,0.0634903843175608,0.0350942678730592,0,0,0,0,0,0,0.249697646271261,0,0,0,-0.00926768185791866,0,-0.323556279293516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33030575195909,0
X601166.CH.EQUITY,0,0,0,0,0,0.290993510260424,0,0,0.104360398676073,0,0,0,0,0.459431308544693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289573201799243,0,-0.0702862261437824,0,0,0.346234367689596,0,0,-0.0685076903607316,0,-0.130318374552874,0,0,0,0,-0.0555726574690951,0,0
X601319.CH.EQUITY,0.108776372453724,0,0,0,0,0,0,0,0.21094133894383,0,0,0,0,0,0,-0.0249046232178906,0,0,0,0,0,0,0,0.199319161422018,0,0.0484170384816821,0,0.00439664288196847,0,-0.0526158308014585,0,0,0,0,0,0.251107772044969,0,0,0,0,0,0,0,0.124907386969706,0,0,0,0,0,0.110830148786052
X600000.CH.EQUITY,0,0,0,0,0,0.258579617139615,0.432153487776948,0,0,0.160185658725515,0,0,0,0.422013723804414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704862214760424,0,0,0.0884973425850157,0,0,0,0,0,-0.313246863222637,0,0,-0.0174665098282912,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.382872865396227,0,0,0,-0.220533352847793,0,0,0.28614705502642,0,0.0169416510725222,0,0,0,0,0,0.182468117980841,0.0560994729666945,-0.0778638843641377,0,0,0,0,0,0,0.0521309143690523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203401779832219
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0183922612804529,0,0,-0.0233361222873163,0,0,0,0,0,0,0,0.029481288189875,0,0,0,0,0,0,0.217685861347972,0,0,0,0.133164616116513,0.109734611881826,0.188360924759248,0,0,0.157057593471906,0,0,0,0,0,0,0.344436750970741,0,0,0,0,0,0,0,0
