,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0870690236922532,0,0,0.370283240252457,0,0,0,0,0,0.190589086843894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119010052647207,0,0,-0.154828381473093,0.0571944157269111,0,0,0,0,0.137775864689326,0,0.0533046140224188,0,0,0,0,-0.135891020316952,0,0,0,0.0270313216535125
X601318.CH.EQUITY,0,0,0,0,0,0,0.129320817020535,0,0,0,0.0186073743593833,0,0,0.21685096638771,0.0154736852764335,0.0279827532173224,0,0,0,0,0,0,0,0.054548133898328,0,0,0,0,0.0443906727568889,0,0,0,0,0,0,0.00534242651825204,0,0,0,0.516256815470639,-0.0679511293773644,0,0,0,0,0.0864810430620096,0,0,0,0
X601939.CH.EQUITY,0.236195511443733,0,0,0,0,0,0,1.73472347597681e-18,0.0399435036125236,0.0200040488848204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386686188953717,0,0,0,0,0,0,0.0956239061624263,0,0.0134670820443529,-0.0491797059936604,0,0,0.0215154640317174,0
X601288.CH.EQUITY,0,0,0,0,0,0.232835714758254,0,0,0,0,0.00874672317841563,0,0.0902980100706035,0,0,0,0,0,0,0,0.121760481430867,0,0,0,0,0.160711218333564,0,0,0,0,0,0,-0.0857511405729566,0,0,0.0225141266802095,0,0.0430150471122547,0,0.214404445138482,0,0.118762925131545,0,0,0,0,0,0.0596693685298735,0,0
X5.HK.EQUITY,0,-0.243937020580646,0,0.0417974914789306,0,0,0,0.124543629536173,0,0.104430616673211,0,0,0,0,0,0.285400686595697,0,0.211597563854367,0,0.260974654305823,0,0,0,-0.246401625194926,0.380982550821193,0,-0.0186707463673174,0,-0.204685406561227,0,0,0,-0.0543481091222808,0,0,0,0,0,0,0,0,0,0.163593149373381,0.222737135236839,0,-0.024569371933332,0,-0.191001269083587,0,-0.0823327980735733
X601988.CH.EQUITY,0.375931739863319,0,0,0.464497212784089,0,0,0,0,0,0.0850928594016558,0,-0.110194597290386,0.0453148926578762,-0.00861909663482445,0,-0.0573980705934775,0,0,0,0,0,0,0,0,0,0,-0.0743584984817127,0.145191287324294,0.0730806089340588,0.108774434971845,0,0,0,0,0,0,0,0,0,0.0364140692845546,0,0,0,0,0,0,0,0,0,-0.120135329172671
X600036.CH.EQUITY,0,0.651053109045004,0.0372740051770662,0,0,0,0,0,-0.179784170632987,0,0,0,-0.0154487588077787,0,0,0,0,0,0.144972995321486,0,0,0,0,0,0,0,0.0389904447890103,0,0.0301494364276359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238138264812667,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0774253245833288,0,0,0,-0.088156351316925,0,0,0,0.332176876174804,0.0865259328899898,0,0.198360233119199,-0.107122898303222,0,0.195252610235019,0,0,0.198543384139066,-0.0891483227432586,0,0,0,0,0,0,0,0.00708034407506079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.160773724979377,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.00329928008374241,0,0.273234028936215,0,0,0,0,0,0.00731734182126232,0,0,0.163856377812441,0,0,0,0,-0.0515694938484338,0,0,0,0,0,0,0,0,0.14036004889448,0,0.0983222509717228,0,0,0,0,0,0,0,0,0.109693514415673,0
X601166.CH.EQUITY,0,0,0,0,0,0.284136840146012,0.250747898566727,0,0,0,0,0,0,0,0.400890855576924,0,0,0,0,0,0,0,0,0,-0.0628310470060711,0,0,0.00705286706764258,0,0,0.377895407245652,0,-0.0737467279930546,0,0,0.325257180216253,0,0,0,0,0,0,-0.117964181582993,-0.192798878696986,0,0,0,-0.0352523551576967,0,0
X601328.CH.EQUITY,0.0317394697288219,0,0.0293135982485786,0.300621126814699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173946865310633,0.165511983143366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
