,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.144981898162956,0,0.0778737521183808,0,0,0,-0.0597537021898532,0,0,0,0.469785710737021,0,0,0,-0.0815779560845776,0,0,0,0,0,0,0,0,0,0,0,0,0.0893714769290075,0,0,0,0,0,0,0,0,0,0.136425611392524,0,0,0,0.186057847938041,0,0,0,0,-0.00604003701366042,0,-0.0443239883231649,0
X601318.CH.EQUITY,0,0,0,-0.102186838093737,0,0,0,0,0.174002423669399,0,0.20538571572395,0,0.0853414579491064,-0.0827500249044444,0.0586145043548572,0,0,0,0,-0.0656730353439273,0,-0.0869786879296006,0,0,0,0,0,0,0,0,0,0,0,0,0.173598497339799,0,0,0,0,-0.195281202684557,0.356175294904246,0,0.18483960564424,0.185321842658976,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218835658200347,-0.00416973309224126,0,0.279198067416644,0,0.0955364493000902,0,-0.0699610668572415,0,0,0,0,0,0,0.0960592315240261,0,0,-0.0226365060760736,0,0,0,0.060887816708246,0,0,0,-0.0481186554482979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470591542379661,0,-0.0226545292594819,0,0.023623096848378,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.386207374742015,0,0.187028169598288,0,0,0.213405074055363,0,0,0.0547559170159481,0,0,0,0,0,-0.0182128047452942,-0.0610156749824272,0.0448103857710845,0,0,0,0,0,0,-0.0629549750256222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101387226461214,0,-8.67361737988404e-19,0,0,0,0,0,0,0.22025046268534,0.0128621547119512,0
X5.HK.EQUITY,0,-0.12506719798938,0.0278949028814905,0.288946955508772,0,0,0,-0.252342877696842,0,0,0,0,0.147048924895806,0,0,0,0,0,0,0,0.543985999674729,0,0,0,0,0.30533737698313,0,-0.011113246851774,0,0,0,0,0,0.022563780442663,0,0,0,0,0,0,0,0,0,0,0,0,0.198607820831158,0,-0.0723513778739184,0,0
X601988.CH.EQUITY,0.182148121017072,0,0.241201004443857,0.0329160892522098,0,0,0,0,0.0728212075666454,0,0.125237944448492,0,0,-0.263056716931025,0,0,0,0,0,0,0,0,0,0.0558369894345041,0.217875685470068,-1.73472347597681e-18,0,0.0710178558144871,0,-0.0513068842939446,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0984991416836827,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0211181993858966,-0.0287210413083767,0,0.202389339854167,0,-0.0186068011206695,0.0184666615941306,0,0.392440499880905,0,0.221493523570158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127112711166975,0,0,0,0,0.0797234171922708,0,0,0,0,0.156677970663429,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0438993508357738,0.102013599772048,0,0,0,0.142059710188002,0,0,0,-0.132453752240323,6.93889390390723e-18,0,0,0.296900157099935,0,0.232121218597513,0,0,0.0821932012934923,0,0,0,0.149559567501089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545102142080901,0.0664075372255635,0,0,-0.00794294886917398,0
X601628.CH.EQUITY,0.231885685311197,0.214699694488639,0,0,-1.73472347597681e-18,0,0,0,0,0.0456536829337033,0.0193763516101868,0,0,0,0,0.0435379417709488,0,0,0,0.0375038562599521,0,0,0,0,0,0,0,0.0598350133204539,0.0800940627250217,-0.057258993219655,0,0,0,0,0,0,0,0,-0.363831233987728,0,0,0.00891977051270223,0.228271631688289,0,-0.103869898641725,0,0.121933892078222,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439887562582799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0372800529612344,0,0,0,0.468226332014286,0,0,0,0,0,0,0,0,0.214722726372772,0,0.0146652118694554,0,0,0,0,0,0,0,0,0,0,0.0437827215872667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191101063947116,0,0,0,0,0
X601328.CH.EQUITY,0.0353644347504517,0,0,0,0,0.0818302716036782,0,0,0,0,0,0,0.28309971236068,0,0,0,0,0,0,0,0,0.164045004469562,0,-0.140188810936563,0.0511453315308135,0.124241315993188,0,0,0,0,0,0,0.0268796937480466,0,0,0,0,0,0,0,0.0631725696641726,0,0,0.139357133924509,0.00127004319704111,0.109250833241796,0,0,0,0,-0.0441990780915596
X600000.CH.EQUITY,0,0.0399783092118578,0,0,0,0,0.297283041339788,-0.063636035774311,0,0,0,0.20099748216106,0,0,0.124500881228229,0,0,0,0,0,0,0,0,-0.0649054100226522,0.113773573773519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202302126821859,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0855786173945225,0,0,0,0.0479529909792286,0,0,0,0,0,0.143475293187489,0,0.00947856054766127,0.211950599329356,0,-0.126005142167029,0,0.061413937681049,0,0,0,0,0,0,0.191901952596391,0,0,0,0,0,0.264499676606903,0,0,0,0,0,0.0522135057327053,0.0613464233197452,0,0,0,0,0,0,0,0
