,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.0548459871379723,0,0.132118330954527,0.172602420612087,0,0.353282823867429,0,0,0,0,0,0.126672784060714,0,0,0,0,0,0,0,0,0,0.022990455059308,0,0,0,0,0.107683894352324,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.257020246723948,0,0,0,0,0,0,0,0.201872397953917,0,0,0,0,0,0.0860313269243535,0.207099493056006,0,0.218175245355187,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0602639718779314,0,0,0,0,0,0.0451195790401559,0.00639504968076453,0,0,0,0,0,0,0,0.0420205315398121,0,0,0,0,0
X601939.CH.EQUITY,0.269876816506367,0,0,0,0,0,0,0,0,0,0,0,0,0.415290693994982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184537948905278,0,0.10917269715832,0,0,0.0130116235120196,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.344348167113592,0,0.0229189930305479,0,0,0.490787723813769,0,0,0,0,0.00447218933627174,0,0,0,0.032924495340605,0,0,-0.0235869863029311,0,0,0,0,0.00949853512888114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103692073219955,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.103958044228184,0,0,0,0,0.190983931558218,0,0,0,2.77555756156289e-17,0,0,0,0,0,0.73425358314738,6.93889390390723e-18,0,0,0.161211102951605,0,0,0,0,0,0,0.123719604726598,0,0,0.103434900109598,0,0,0,0,0,-0.222141084619503,-0.126587826938909,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800760772904584,0,0.271035439108342,0,0,0,0.0790147284386455,0,0,0,0.413483999437576,0,0,0,0,0.00357837913666582,0,0,0.0536847657429565,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0113425923711618,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.135629812815608,0,0,0.276184272512047,0,0,0,0,0.143059889048744,0,0,0,0,0,0,0,0,0,0,0.023713986236167,0,0,0.148688510064762,0,0.0571604410280123,0.153259982143609,0,0,0,0,0,0.032261068692133,0,0,0,0,0,0,0,0,0.0379376384616542,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110439983953863,0,0,0,0.151636945895432,0,0,0,0,0.274474390672409,0,0.106122007793398,0,0,0,0,0,0,0.00361847559483702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.389402520305812,0.110858471823055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142271206087116,0,0.154294221856091,0,0,0,0.118547259553854,-0.0300063940556059,0,0,0,0,0.203172550306669,0,0,0,0,0.0782132000076241,-0.0637964498414327,0,0.0143608370990299,0,0,0,0,0.018492252896723,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.204625820551202,0,0,0,0,0,0.219226760579939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134280252673909,0,0,0,0,0,0,0,0,0.734043546718387,0,0,0,0,0,0.464283630821036,0,-0.206833558785817,0
