,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.551007367575583,0,0.0285091407196618,0,0.069143078675426,0,0,0,0,0.0942603983603724,0,0,0,0,0,0.126094406518069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200788626613029,0,0,0,0,0.0788650818262049,0,0,0.0751574282171007,-0.0496596247537038,-0.0169909290701159,0,0,-0.0279207325056373,0,-0.00193513255930861
X601318.CH.EQUITY,0,0,0,0.104708101168595,0,0,0,0,0.0433807821090412,0,0,0,0,0,0,0,0,0.234653438107085,0,0,0,0,0,0,0,0.0473918045206146,0,0,0.0648288862789846,0,0,0,0.103355579937038,0,0,0,0,0,0,0.194289507939526,0.0573030338933207,0,0,0,0,5.42101086242752e-20,0,0,0.0813963459900228,0
X601939.CH.EQUITY,0.104051877509058,0,0,0.34391579617155,0,0.132297475423197,0,0,0,0,0.102199661956304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572603285253544,0,0,0,0,0,0,0.114864028186295,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0555516892321537,0
X601288.CH.EQUITY,0.251015778505556,0,0,0,0,0.0376665462755671,0,0,0,0.124847804663683,0,0,0,0,0,0,0,0.0483070590800933,0,0,0,0,0,0,0.0556997222529887,0.172003496103258,0,0.00841832233019467,0,0.133132495210204,0,0,0,0,0,0,0,0,0,0,0,0.108891180593594,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.321255937097892,0,0,0.102728918715904,0,0,0,0,0.106080889311262,0.0973266191444365,0,0,0,0,0,0,0,0,0,0,0,0,0.263055640019978,0,0,0,0,0,0,0,0,0,0,0,0.129574951465503,0,0,-0.488164512178451,0,-0.0296629769114336,-0.0436281269982867,0,-0.242884676885587
X601988.CH.EQUITY,0.0731275192936088,0,0.0667021397986359,0,0.0144743133927489,0,0,0,0,0,0,0.0533770400429476,0,0,0,0,0,0,0,0,0,0,0.601932529081451,0,0,0,0,0,0,0.114692653376183,0,0,0,0,0,0,0,0,0,0.0832442737680071,0,0,0,0,0,0,0,0,0.0117566282841886,-0.097731488357907
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0392530669960945,0,0,0,-0.0192269099532917,0,0,0,0,0.05958940334798,0,0,3.46944695195361e-18,0,0,0,-0.00588338823358089,0.665886566275786,0,0,0.0442764328753025,0.100872041315839,0,0,0,0,0,0,1.73472347597681e-18,0,-1.0842021724855e-19,0,0,0,0.0676248830600809,0,0,0.044495691101917,0,0,0,0
X1299.HK.EQUITY,0,0.257288108623242,0,0,0,0,0,0,0,0,0,0.0853885780869431,0,0,0,0.00166099775175892,0.225498509267012,0,0,0,-0.106997535303618,0,0,0,0,0,0,0.219520269816005,0,0,0.0686866035653238,0,0,0,0.0471898473364159,0,0,0,0,0,0,0,0,0,0.00918868417064612,0,0,0,0,0
X601628.CH.EQUITY,0,0.162865204634462,0,0,0.0196244968913519,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418654395239499,0,-0.0189728704144326,0,0,0,0,0.15549295931171,0,0,0,0,0,0,0,0,0,0,0.371225430908551,0,0,0,0.224900676004097,0,0.0653135178198985,0,0,0.00552378399089257,0,0,0,0.0154421455448818
X601328.CH.EQUITY,0,0.0082106364612719,0.129762682378778,0,0,0,0.126717617108512,0,0,0,0,0.0217945530156863,0,0.241922654406961,0,0,0,0,0,0,0,0.232943076903129,0,0,0,0,0,0,0.0543411121010548,0,0,0.0136546953667592,0,-0.00896913364799157,0,0,0.00716462648546959,0,0,0.217076136443811,0,0,0,0,0,0.0186712887223633,0,0,0,0
