,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.182890576850976,0,0,0,0,0,0,0.177971215604543,0.138012622965253,0,0,0,-0.214765822816771,0,0,0,0,0,0.306685501107024,0,0,0,0,0,0.249137570263427,0,0.0421964452134109,0,0.123526793059885,0,0,0,0,0,0,0,0,0,0,0.110091067443539,0,0,-0.0412126786073645,0,-0.0997275788854302,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0
X601939.CH.EQUITY,0.473541641010123,0,0,0,0,0.183904239950428,0,0,0,0,0,0,0,0.0324248405795972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365915409843965,0,-0.157249008209367,0.0868808741356302,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.498484343387028,0.0303718729329282,0.154450933200006,0,0.171686321642956,0.0745207473378639,0,0,0.0127640168168529,0,0,0,0.029570868066787,-0.045997144236853,0,-0.0420315396452337,0,0,0,0,0,-0.0554451387026644,0,0,0,0,0.0516068293167452,0,0,0,0,0,0,0.0291784204728393,0,0,0,0.15881303034308,0.163262797011591,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.133641325361389,0,-4.33680868994202e-19,0,0,0,-0.357242650115185,0,0,0.142994307903675,0,0.082711943624247,0,0,0,0,0.533413353439894,-0.0536583444959369,0,0,0,0,0.0356145595253573,0,0,0,0,0,0,0,0,0,0,-0.072716800145196,0,0,0,0.0131577342879279,0,0.19497654116862,0,0,0.234226895913697,-0.112488855224864,0,0,0,0,-0.359503262512542
X601988.CH.EQUITY,0.114614929581117,0,0.102773065931903,0.183970800805052,0.014907556241862,0,0,-0.0119468929880231,0.164956501820953,0.0777535644401653,0.236504042679051,0,-0.370806127819382,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0871248915730391,0,0,0,0.092409328724229,0,0,0,0,0,0,0,0.0418544863627223,0,0,0,0,0,0,0,0,0,0.0534348377237785,0,0,0,0,0
X600036.CH.EQUITY,0,0.377671963772031,0,0,0,0,0,0.0336991276987986,-0.0112713659238782,0,0,0,0,0.288252235455389,0,3.46944695195361e-18,0.0201819678057925,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0,0.0930827317188558,0,-0.0400548263580319,0.000541621263224844,0,0,0,0,0,0.16740006638086,0,0,0,0,0,0.0164489977782773,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0427776006079033,0,0,0.0563010550257195,0,0,0,-0.0197916050639225,0,0,0.193144737659057,0.252927415516314,0,0,0,0.160251031150899,0,0,0,0,0.166967465280606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168223852685119,0
X601628.CH.EQUITY,0.0794351465166216,0.422931876994395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225032454798283,0,0,0.0368763693214019,0,0,0,0,0,0.0708383473504966,0,0,-0.136916361548424,0,0,-0.0204078075346142,0.0252578296779032,0,0,0,0,0,0,0,0,0,0,0,0.222241661973551,0,-0.175724482372109,0.113018743417392,0
X601166.CH.EQUITY,0.131429016662061,0,0,0,0,0.0499475734298925,0.500937244485267,0,0,0,0,0,0,0.0645153770404017,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0.0575302410633924,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
