,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.125451184149953,0,0,0.093679048645921,0,0,0,0,0,0.0757061906495168,0,0,0,0,0,0,0,0,0,0,0,0,0.20299398597883,0,0.292558668089248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137088808844355,-0.0432004629443223,0,-0.231016333467124
X601939.CH.EQUITY,0.145753035437091,0,0,0.396162906871263,0,0,0,0,0,0,0,0,0,0.115957764688901,-0.0407318607846329,0,0,0,0,0,0.0068867321881973,0,0,0,-0.101845920277168,0.314546631133197,0,0,0,0,-0.130248450388205,0,0,0,0,0,0,0,-0.0190785505856797,0,-0.0424423223925553,0,0,0,0,0,0,0.172451961529299,0,0,0
X601318.CH.EQUITY,0.0577067832034747,0,0,0,0.246165620864151,0.187319736645458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107947030275179,0,0,0,0.136947664666332,0.0121640315085939,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0650026797560654,0,0,0,0,0.0466660122334368,0,0,0,0,0,0,0,0,0,0,-0.0213552176202958
X601288.CH.EQUITY,0,0.261690797018671,0.0777365303636921,0,0.226063175601848,0,0,0,0,0,0.370496439687861,0,0.174909421054836,0.0437964420120722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176138095737983,0,0,0,0,0,0,-0.0427117562463894,0,0,0,0,0,0,-0.123670616410931,0,-0.0600151942520288,0
X601988.CH.EQUITY,0,0.122461263389763,0,0.370385736406253,0,0,0.00368453345904109,0,0,0.277414395057644,0,0,0,0,0,0.106244178451747,0,0.102359600459305,0,0,0,0,0,0,0.178311278538551,0,0.0863877056833366,0,0,0,0,0,0,0,0,0,0,0,-0.587586985513806,0,0,0,0,0,0.0748531031294524,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.175172362723901,0,0,0,0,0,0,0.0971955111814489,0,0,0,0.0354337133183522,0,0,0,0,0.175244388548152,-0.00178734620418135,0,0,0,0,0.181172859762953,0,0,0,0,0,0,0,0,0.370009871167566,0,0,0,0,0,0,0,0,0,0.042992601667921,0.00832031317436712,0,0.0893629739282746,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131097448261174,0,0,0.373020989319932,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,0.00749409220919766,0,0,0,0,0,0,0,0.0441561952304549,0,0,0,0,-2.16840434497101e-19,0,0,0,0.291457275168127,0,0,0.0289319712121197,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104584495896772,0,0,-0.0110928829628606,0,0,0,-0.356866284359103,0.563570849260943,0,0,0,0,0.640181357930469,0,0.105666774494631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245346772954286,0.0126136678183734,0,0
X601628.CH.EQUITY,0,0,0.00265093744786793,0,0,0.265154548088948,0,0,0,0,0,-0.113667850826,0,0,0,0,0.147454312479731,0,0,0,0,0.13881382250827,0,0,0,0,0,0,0.0626302997784206,0,0.0408422827372178,0,0,-0.199041657232877,0.0586785846818571,0,0,0,0,0,0,0.208263929247399,0,-0.162836696083416,0,0,-0.125641139394805,0.23054535922534,-0.0302395748150552,0.185511465383282,-0.112898878295117
X601658.CH.Equity,0,0.145500804466988,0,0,0.0151747063041012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394241204928002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187779772791869,0,0,0.111773875489325,0,0,0,-3.46944695195361e-18,0,0,0.00877385221844441,0,0,0,0,0
