,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.375933821677452,0,0,0.0552311338424648,0,0,0,0,0,0,0,0,0.0356396257163562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420590939295392,0,0,0.18210137235367,0,0,0,0.0638201469300377,0,0,0,0,0,0,0,0,0.194984668053884,0.0305144360299491,0.0192460844844475,0.0126446907915545
X601318.CH.EQUITY,0,0,0,0,0.113214297482309,0,0,0.0525876631696387,0.116687655215585,0,0.0120000496674356,0,0.105139691697867,0,0,0,0,0.0291127256867701,0.233469276657188,0,0.244693374962982,0,0,0,0,0,0,-0.0443281479104492,0,0.153621011722621,0,0,0,0,0,0,0,0.0597964365309165,0,0,0,0,0,0.00299243349483433,0,0,0,0,0.0523559964597988,0,0
X601939.CH.EQUITY,0,0,0,0.257991515480917,0,-0.0155295311292016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702232732371254,0,0.753784833688462,0.0234085448969402,-0.266761172534108,-0.17704304407084,0,0,0.0195116743092823,0,0.133538956728117,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,-0.0975217266400832,0,0,0,0,0,0,0,0,0,-0.0581227546677914
X601288.CH.EQUITY,0.180000946303407,0,0,0,0.0558154275730363,0,0.363520333984815,-0.0614143995591296,0,0,0,0,0,0,0,0.0416710714465852,0,0,0,0,0,0.0805221435501073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197218893390295,0,0,0,0,0,0,-0.0964897574631975
X601628.CH.EQUITY,0.0244682613777883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250159944416394,0,0,0,0,0.00987054199670853,0.19503217323961,-0.128305663923507,0,0,0,0,0.00638303161062073,0.0852658323586228,0,0.48868926842099,0,0.110939667279229,0,-0.0456414771432436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.173306352872948,0,0,0.100824656002552,0,0.0680499423000864,0.0816229181522708,0,0,0,0,0.267422729692106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258284403942414,0,0,0,0.0362570892397858,0.0885643677869095,0,0,0,0,0,0,0.105387028726176,0,0,0,0,0,0,0,0.0273826763654562,0,-0.0484653959654544,0,0
X601988.CH.EQUITY,0.323755047273977,0,0.00565276475139671,0,0,0.414590508155795,0,0,0,0,0,0,0.0200272063785775,0,0,0,0,0,0,0.0161135514278453,0,0,0,0,0,0,0,-0.0311369505420034,0,0.100229814993761,0,0,-0.0317355392351036,0,0,0,0,0,0,0,0,-0.0920260369266912,0,0,0,-0.146877926660222,0,0,0,0.398136013137036,0.060759393171016
X1299.HK.EQUITY,0,0,0,-0.0149085501360276,0,0.024104371217278,0,0,0,0.301464175397998,0,0,0,0,0,0,0.0955032363457131,0,0,-0.0296779371416106,0,0,0,0,0,0.114637586118019,0,0.0569891430605546,0,0,0.0106395313967931,0,0,0,0,0,0,0,0,0,0.136118850897476,0,0.119469794091083,0,-0.0721074479057719,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837833018953398,0,0,0,0,0.153231443578029,0,0,0,0,0.641852075884189,0.0638444792344409,0,0,0,0,0.0133670783594584,0.0704425215557207,0,0,0,0,0,-4.33680868994202e-19,0,0,0.141789827429365,0.064614155422759,-0.156501912178822,0,0.119940081147248,0,0.089499656126021,0,0.211205526976359,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0494633854947821,0,0,0,0,0,0,0,0,-0.0272319293019699,0,0,-0.128667116854672,0,0,0,0.452302868768124,0.291494453028718,0,-3.46944695195361e-18,0,0,0,0,0.176999234144616,0.306505615955624,0,0,0,0,0.20785725247798,0,0,0.0110286734744231,0,0,-5.9014222659956e-05,-0.431247477638498,0,0.0246721219768946,0,0,0,0
