,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0804323338093557,0.0509503372017011,0,0,0,0,0,-0.00460096563372004,0,0,0,0,0,0,0,0,0,0,-0.151777977570507,0,0.0259707276142366,0.605700446907554,-0.293137289981764,0,0.484964927751317,0,-4.33680868994202e-19,-0.100754579372579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101601655515123
X601318.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.213710945951523,0,0,0,-0.071714788861025,0,0,0.0999489377112247,0,0,0,0.0842972367906913,0,0,0,0.0120958599973794,0,0,0,0,0,0,0,0,0.015129329213969,0.153610017232648,0,0,0,0,0.244672234729226,0,0.068624835871644,0,0,0,0,0,0,0,0,0,0,0,0,0.0462212230057811
X601939.CH.EQUITY,0,0.0819424206011907,0,0.801939829591714,0,0,0,0.00153762792950269,0,0.0440734150618544,0,0,0.0144721808707072,-0.0105003684879066,0,0,0.0805631611512976,0,0,0,0,0,0,0,0,0.0255461368913937,0,0,0,0,0,0,0,0,0,0,0,0.0707117395787801,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.887007736070628,0,-0.0618298507121936,0,-0.0851416855282563,0,0,0.00896860776115863,0,0,0,0,0,0.018277161472226,0,0,0.0488280114459277,0,0,0,0,0.161622873920545,0,0.0733733710725808,0,0,0.0144051508260859,0,0,0,0,0,0,0,0,0,0,-0.0476949759970329,-0.122201057885899,0,0,0,0,0,0,0,0,0,0.0190271587503086
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.273194383890271,0,0.0825605522051767,0,0,0,0,0,0,0,0.419599435630352,0,0,0,0,0,-0.0504647347751435,0,0,0,0,0,0,0,0,0,0.10864261453875,0,0,0,0,0,0,0,0,0,0.109105815904641,0,0.189739892273228,0,0,0.03943935604062
X600036.CH.EQUITY,0,0,0.0439241228688901,0.279062989446906,0,0,0,0.00493100897313505,0.0288348449121485,-0.00473868464876689,0,0,0,0,0,0,0,0.178267126958934,0,0.0323478062995857,0,0,0,0,0,0.0437764447565105,0,0,0.18372320603896,0,0.129554348568322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518295726114543,0,0,0,0,0.0342078287851034,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0649138961826651,0,0,0,0,0,0,0,0,0,0,0,0,0.299455510096083,0,0,0,0,0.0730203773801848,0,0,0,0,0.14992808488218,0,0,0,0.122022314574337,0,0.136815687772455,0,0,0,0.0464122651708032,0,0,0,0,0.104285731516908,0,0,0
X601988.CH.EQUITY,0,0,0,0.0871976803838736,-0.045517716824903,0,0,0,-0.0202787210712048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017551492517859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,1.73472347597681e-18,0,-0.125523599999626,0,1.00115991367196,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155693736226634,0,0,0,0,0,0.13128739519001,0.240480595359001,0.32705607781184,0,-0.191307709181821,0,0,0,0,0,0,0,0,0.0139789812887351,0,0,0,0,0.248602440830911,0.145223557470854,0,0,-0.221497593134736,0,0.022047830433457,0.0580227472089321
X388.HK.EQUITY,0,0,0,0,0.224173054714287,0,0.108680185093924,0,0,0,-0.0130087125937316,0,0,0,0,0,0,0,0,0,0.134844118063911,0,0.271151838505521,0,0.129801447838849,0,0,0,0,0,0,0,0.080124727539217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2493065263376,0.185790270709951
