,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0503335776783994,0.463061779055134,0,0,0,0,0,0,0.159177395656638,0.118914394605587,0,0,0.200509077377276,-0.00963239541344126,0,0.0816277704302168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171770732405272,0,0,0,0,0,0.0589552270086548,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0368326415384139,0,0.0550096467450262,0,0,0,0,0,0,0,0.266480162974074,0.0935131069388847,0,0,0.0109524774497309,0,0,0,0.0975458550734547,0,0,0,0,0,0,0,0,0.108776093458385,0,0,0,0,0.248405459935745,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0704567984902464,0
X601939.CH.EQUITY,0.158670475058448,0,0,0.525651575175743,0,0.0774326499076492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599371874708501,0,-0.0152983868005609,0,0,0,0.103624339590239,0,0,0,0,0,0,0,0,0,0,0,0,0.0229994921116981,0,0,-0.016285691789482
X601288.CH.EQUITY,0.102588544601429,0,0.306264768872679,0,-0.0240779199597638,0,0,0,0,0.115949058263836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198051474965143,0,0,0.181932488829034,0,0,0,0.0604792867781938,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-2.77555756156289e-17,0
X5.HK.EQUITY,0,0,0.068659382339853,0,0,0.193842339770154,0,0.258544675136238,0,0,0,0,0.276148262097192,0,0,0,0,0.115308828728703,0.0640951270265483,0.00245383792646631,-0.262914688147946,0,0,0,0,0.187942035735963,0,0,-0.185721467112093,0,0,0,0,0,0.129617197112214,0,0,0,0,0,0,0,0,0,0,0,0.0999952583708724,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.11055175441927,0,0,0.216441755601847,0.136246766261703,0,0,0,0,0.03268101413428,0,0,0,0,0,0,0,0,0,0,0.01017037790352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287644623266953,0.191706863934496,0,0,0,0,0,0.0151261992706687,-0.0672580640254687
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317040675069451,0,0,0,0,0,0,0,0,0,0.626644317679429,0,0,0.144414494681071,0,0,0,0,0,0,0,0,0.0185349941602483,0,0,0,0,0,0.125790018726907,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.252642131327644,0,0,0,0,0,0,0,0,0.0595668967245419,0,0,0,0,0,0.0840494942728979,0,0,0,0,0,0,0.0582930676239051,0,0.114458687327822,0,0.0199461077473086,0.287102204718119,0.0307968969107695,0,0.160901174343064,0,0,0,0,0,0,0,-0.0666485598984555,-0.0607236011991799,0,0.0572385051777873,0,0,0,0
X601628.CH.EQUITY,0,0.158827505577581,0,0.0227138809494056,0,0,0,0,0,0,0,0,0,0,0,0,0.0748598809299044,0,0,0,0,0,0,0,0.150578650464277,0,0,0,0,0,0,0,0,0,0,0,0.363417501351152,0,0,0,0.138958823948124,0,0.0640018952480696,0.0102504067281501,0,0,0,0,0,0
X601328.CH.EQUITY,0.121570744876964,0,0.0579048148753068,0.0815805528517992,0,0,0.074232192834144,0,0,0,0,0,0.224950426695786,0,0,0,0,0,0,0,0,0,0.28679896960544,0,0,0,0,0,0,0,0,0,-0.0279000538708697,0.0139841269270082,-8.67361737988404e-19,0,0,0,0.158145329886599,0,0,0,0.00285497913639993,0,0,0,0.087879941045588,0,0,0
X601166.CH.EQUITY,0.117881275916547,0,0.166719339232067,0,0,0,0.171360905905873,0,0,0,0,0,0.241098577932801,0,0,0.0450014545040107,-0.00264220509399323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713089200687553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.422778577272921,0,0,0,0,0.34175320116585,0,0,0,-0.108066700969181,0,0,0,0,0,0,0.28575013973646,0,0,0.204914935782088,0,-0.0647109821567207,0,0.113688243258298,0,0.44130815429687,0,0,0,0,0.153899828403417,0,0,0,0,-0.11691037243292,-0.0658250368727709,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.00946972773790807,0,0.263926582898581,0,0,0,0.304542941780048,0,0,0.0960517890964969,0,0,0,0.114831219583824,0.0734725987575891,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167702760990704,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.256327793732566,0,0,0,-0.0358536367041373,0,0,0,0,0,0,0.121449200116856,0,0.42591203047508,0,0,0,0,0,0,0.0227896711935344,0,0,0.265967130207993,0.290178622133813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20544951112628,0,0.0254617200806509,0.0625315202319323,0,0
X16.HK.EQUITY,0,-0.220215565635967,0,0,0,0,0,0,0,0,0,-0.13606136642676,0,0.0479244642462397,0,0,-0.168888580669541,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.234178491109309,0.363512626161974,0,0,0.202911811681825,0.335237001910362,0,0,0,0,0,0,0,0,0,0,0.337338401518358,-0.0510249768855375,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.00484713235496959,0,0,0,0,0,0,-0.045437020294499,0,0,0,0,0,0,0,0,0,0,0.0276907652521868,0,0,0,0,0.0374784095190634,0,0,0,0.05421905007378,0.732639165597756,0,0,0,0,0,0.0614284083853092,0,0,0,0.035630335512492,0,0,0.0147821546409134,0,0,-0.0521812227726333
X601601.CH.EQUITY,1.73472347597681e-18,0.158226881507001,0,0,0,0,0.0331121588408642,0,0,0,0,0,0,0,0,0,0,0,0,0.00560712996335906,0,0,0,0,0.171035576155577,0,0,0,0,0,0.0191094074231926,0.0109997907155849,0,0.0585355530758861,0,0,0,0,0,0,0,0,0,0,0,0.0270402293701234,0,0,0.118597740282708,-0.0514009272975682
X2388.HK.EQUITY,0,0,0,0,0.324333015021981,-0.423434124982832,0,0,0,0,0,-0.18291954457007,0,0,0,0,0,0,0,0.323693834502348,0,0,0,0,0,0.276147333002489,0.220110731335328,0,0,-0.158978751374876,0,-0.046223216448282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135361372190047,0
X267.HK.EQUITY,0,0,0,0,0.154641437181803,0,-0.391389376925459,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.116491761163532,0,0,0.214618468917129,0,0,0,0,0,0,0,0,0.10835679921922,0.191392170352008,0.0174515116189674,0,0,0,0.157288567155024,0,0,0,0.239698834103189,0,0.152414669077858,0,0,0,0,0.388391367669539,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0203111296078274,0,0,0.292422455586597,0,0,0,0,0.304435891199489,0,0,0,0.129276893961421,0.0507259299160711,0,0,0,0,0,0,0,0.189917319294149,0.10329574739539,0,0,0.0714734331923157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117196961946744,0,0,0,0
X688.HK.EQUITY,0,0,0.0407957565489602,0.0717003653152446,0,0,0,0,0,0.057128809279942,0,0,0,-0.0335784888591715,0,0,0,0,0,0,0,0,0.0928426247071082,-0.0444824889308993,0,0,0.447615672421494,0,0.0858348378332318,0,-1.73472347597681e-18,0,0,-8.67361737988404e-19,-0.0410362827534846,0,-0.117238845538744,0,0,0,0,0,0,0,0,0.146968091662354,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0624489852443699,0,0,0,0,0,0.135360362776495,0.134508124582755,0,0.234307910815975,0,0,0,0.116713091574936,0,0,0,0,0,0,0,0,0,0,0.0125007678054833,0,0,0,0,0,0,0,0,0,0,0.0777745867487458,0,0.0944305305897193,0.0267777677093884,0.197333604288497,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0978137808614863,3.46944695195361e-18,0,0,0,0,0,0.40121657923145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642126179593073,0,0,0,0,-0.0058913172087372,0,0,0,0.000160302061817367,0,0,0,0.29794184487155,0,0,0,0,0,0,-0.00288121958270079
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0422404109789126,0,0,0,0.0984240402958533,0,0,0.0662072192133836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680257315212267,0,0,0,0.0612772337763658,0,-0.0363824587608452,0,0,0.0777929388914927,0,0.0436523299644077,0.0163300190059015,0,0
X000001.CH.EQUITY,0,0.0249967890849829,0,0,0,0.0789952098030337,0,0,0.194627682625495,0,0,0,0,0,0,0,0,0,0,0.0108160226714053,0,0.0977001569100254,0,0,0,0,0,0,0,0,0,0.128003162467639,0,0,0,0,0.0739899571457401,-8.67361737988404e-19,0,0,0,0.17122155793744,0.0556463112349162,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0.0452998911649627,0.00372217594568571,0,0,0,0,0,0,0,0.0981495664061729,0,0,0,0,0,0,0,0,0,0,0,0,0.296517250130708,0,0.0376929383454191,0.0234231131887343,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102965631812091,0,0.136142438425102,0,-0.105902655404014,0.3668372070738,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0764860283039577,0,0,0,0,0.0542116819964561,-0.0493327323790949,0,0,0,0,0,0,0.182164718672067,0.222817735418492,0,0,0,0,0.0501896008973319,0,0.0501288368448407,0.0980682744160307,0,-0.0829808946241491,0.0626579780746822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137108726855241,0,0.159169699153627,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.203563842384601,0,0,0.243800583210273,0,0,0,-0.0039838336269259,0,0,0,0,0,0,0,0.299031361291281,0,0,0,0,0.0688724041463744,0,0,0,0,0.0568906287312902,0,0,0,0,0,0,0,0,0,0.0837243876552152,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.34351588978239,0,0,0.302638254825652,0.1838812123067,0,0,0,0.163313251171199,-0.083878035371938,0,0,0,0,0,0.100080208160558,0,0,0,0,0.0631171103736697,0,0,0,0.0838261090204464,0,0,0,0.0394428875715077,0,0,0,0,0,0,0,0,0,0.0117635646803806,0
X823.HK.EQUITY,0,0,0,0,-0.0401505928437445,-0.0427305196275913,0,0,0,0,0,0,-0.117012040863288,0,0.188709534364115,0,0,0,0.259418408412897,0.153204762477979,0,0,0,0,0,0,0,0,0,0,0.117059358415112,0,0.226892611722908,0,0,0,0,0,0,0,0,-0.0488714130832768,0.0809858826510837,-0.0312707923566103,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.180185437630588,0.135355305834517,0.446931701919201,0,0,0,0.133589840748135,0,0,0,0,0,-0.310861649981068,-0.107564206124706,0,0,0,0,0,0,0,0,0,0.371629108462561,0.195137278731367,0,0.16416181137305,0,0,0,0.049449761353934,0.306549669528747,0,0,0,0,0,0,0,0,0.183345249297285,-0.22222947012475,0,0,0
X001979.CH.EQUITY,0,0,0,0.182946823071797,0,0,0,0,0.0886807479639332,0,0,0,0,0,0,0.34607091087075,0,0,0,0,0,0,0,0.0362184382581009,0.046532398932735,0.077016919573461,0,0,0.0254429381076641,0,0,0,0,0,0,0,0,0.0612499200703857,0,0.0960270468127611,0,0,0,0,0,0,-0.0506201636617705,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.553622434053058,-0.101649538850006,0,0,0,0,0,0.104198914554077,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611861278642704,0,-0.231246649157401,0,0,0,0,0,0,0,0,0.109307891585317,0,0.18437717011466,0,0,0,0,0
X600048.CH.EQUITY,0,0,0.0621131136476659,0,0,0,0,0,0,0,0.125462978658554,0,0,0,0,0.102667516962339,0,0,0.0135833768362072,0,0,0,0.128354822690914,0,0,0,0,0,0,0,0,0.182914008483112,0,0,0,0,0,0,0,0,0,0,0,0.0555851478095266,0,0,0,4.33680868994202e-19,0,-0.179791769095419
X1997.HK.EQUITY,0,0,0,0.363422408926758,0.0760964819759669,0,-0.101498257146292,0,0,0,-0.221038860241766,0,0,0,0.302543608384148,0,0,0,0,-0.0171189703595921,0,0,0,0,0,0,0.0550400920211998,0,0.0679108144854264,0.119211113094943,0.145063824021661,0,0,0,0,0,0,0,0,0,0,0,0,-0.131111178135479,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0.00689322293487311,-0.0191859640120728,0,0,0,0,0,0,0,0.0362526672466245,0,0,0,0,0,0,0.0453266359280841,0,0,0,0.365128836775972,0,-0.0442227567075693,0,0,0,0,0.034423153184791,0.000967158842656767,0,0,0,0,0.0808685182807975,0,0,0,0,0.0311989492310282,0.0346037115274796,0,0.340012409654544,0,0,0.0151457286533926,0.0931887557026913,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.131009522275981,0,0.0687955824789344,0,0,0,0,0,0.0793378517608422,0,0,0,0.00974079056050997,0,0,0,0,0.32617848952122,0,0,0,0,0,0,0,0,0.0101636758615357,0,0.346757980669026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.145737040104424,0,0,0,0,0,0,0,0.0254806371683328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402645938513393,0,0,0,0,0,0,0,0,0,0.210201571479736,0,0,0,0,0.107113746125766,0,0,0.117039664856754,0.450165198859405,0
X601229.CH.EQUITY,0.177338666434134,0,0,0,0,0,0,0,0,0.0676016975059281,0,0,0.321990901753368,0,0,0,0,0,0,0,0,0,0,0,0,0.0502216601068831,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.048802186268787,0,0.188084607037057,0,0.123008286977118,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705845372796242,0.0328147320113083,0,0,0,0,0,0,0.276982158000661,0,-0.105289188500304,0,0,0,-0.00736504253999521,0,0,0,0,0,0,0,0.283411678582608,0,0,0,0.0305038832162814,0,0,0.0950617760502485,0,0,0.0388164237025205,0.0552976666028054,0
X601169.CH.EQUITY,0,0,0,0.251641474932879,0,0,0.184774993229501,0.0570150807094864,0.0354412492868415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4014147493803,0,0,-0.0834554228143995,0.148781871278282,0.0533346623965802,0,0,0,0,0,0.0505900225488413
X002142.CH.EQUITY,0,0,0,0,0,0.0915172919557989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153957260146952,0,0,0,0,0,0,0,0,0,0,0.31101482812979,0,0,0.197593096837283,0.0377677037564013,0,0,0.0214183960469523,0,0,0,0,0,0.0101265812024414,0
X600015.CH.EQUITY,0,-0.0834578262933878,0.467931960891313,0,-0.0590149815389184,0,0.243058158430294,0,0,0,0,0,-0.480944238371071,0,0,-0.17808726592029,0,0,0,0,0,0.441845409706628,0.291115276478702,0.0158999526700525,0,0,0,0,0,0,0,0,0.0999746119541085,0,0,0,0,0,0.0699373266120165,0,0,0,0,0,0.0404337824361636,0,0,0,0,0
X2882.TT.EQUITY,0.0964505562872448,0,0,0.170660159865829,0,0,0,0,0,0,0,0,0,0,0,0,0.00113489974256684,0,-0.0135213895946017,0,0,0,0,0,0,0,0,0,0,-0.210553577423924,0,-0.327765947271004,0,0,0,0,0,0,0,0,0.195363694231433,0,0,0,0,0,0.894409790319249,0.0393243944877837,0,-0.141295397865481
X000166.CH.EQUITY,0,-0.0242595333658141,0,0,0,0,-0.0629877982884808,0,0,0,0,0,0,0.0406494943272293,0,0,0,0,0,0,-0.082804208346332,-0.0197731888051914,0,0,0,0,0,0,0,-0.0514852923810185,0,0,0.102919544114324,0,0,0.393273252627066,0,0.652568521385291,0,0,0,0,0,0,0,0,0,0.0300351443934318,0,0
X17.HK.EQUITY,0,0.0718930797413282,0,0,0.277936617211199,0,0,0,0,0,0,-0.0758328684659887,0,0.0433033475650028,0,0,0.000813903795116477,0,0,0.148189790526464,0.178383942818033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167518134592629,0,0,0,0,0,-0.0984654568548988,0,0,0,0,0,0,0,0.200971963970443,0
X2881.TT.EQUITY,0,0,0,0,0.0514185252934472,0,-0.0558161649458325,0,0,0,0,0,0,-0.0602988273690949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447530022001282,0,0,0,0,0,0,0,0,0.923265514563229,0,-0.0687850609431792,0,0,0.00411235200351259,0.140328374361071
X002736.CH.EQUITY,0,-0.0477258038959034,0,0,0.0212288376442264,0,0,0,0,0,0,0.208971931060322,0.0663758281389708,0,0,0,0,0,0,0,0,0,0,0.149643447900794,0,0,0,0.0043886074127568,0,0,0,0,0,0,0,0,0,0.196428336437432,0,0.333832939105174,0,0,0,0,0,0,-0.0562749592144228,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00659999181362869,0,0,0,0.0115649293830811,0,0,0,0,0,0.366923885737334,0,0.0484882962276686,-0.0119094505488301,0,-0.0344911333603293,0,0,-0.00223332420502743,0,0,0,0,0,0.322629337019249,0,0.0449022093080058,0,-4.33680868994202e-19,0,0,0.207101622324733,0,0,0,0,0
macro_return_add,0,-0.193892290397407,0,0,0.0305876378341248,-0.135595029925665,0,0,0,0,0,0,0,0,0,0,-0.37634474920027,0,0,0,-0.0401533484387762,0,0.225270422840065,0,0,0,0,0,0,0,0,0,-0.304472032929686,0,0,0,0,0,0,0,0.394612083223992,0,0.139866324065955,0.111536746759198,0,0,0,0,0.0728823392511476,0
