,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00292852033289555,0,0.260286183008119,0,0,0,0,0,-0.159166317587545,0,0,0,0,0,0,0,0,0,0,0.465893906998667,0,0.467012285924392,0,0,0.156785138253979,0,0,0,0,0,-0.14616024306882,0,0,-0.247783723284633,0,0,-0.906953850288348,0,0,0,0.0434061271995208,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.278366353382838,0,0,0,-0.0654261920843019,0.209881182910099,0,0,0.00206312770854863,0,0,0.246913990590572,0,0,0,0.00595846435481652,0,0,0,0,0,0,0,-0.0964199018964979,-0.0725553408931702,0,0,0,0,0,0,0,0,0,0,0,-0.0749465879774197,0,0,0,-0.00964821510628802,0,0,0.137319195328345,0.444624870916229,0,0,0.10221837616874
X601318.CH.EQUITY,0,0,0,0,0,0.388965203878977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15699737005648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330372910342054,0,0,0.0180019770683655,0,0,0,0.0323738395451904,0,0
X601288.CH.EQUITY,0,0.394363576767081,0,0,0.226085078897547,0,0.0561142289858955,0,0,0,0,0.204053022075042,0,0,0,-0.0553747315986823,0,0,0,0,0,0,0.211741247128775,0,0,0,0,0,0,0,0,-0.00935664176198472,0,0,0,0,0,0,0,0,0,0,0,-0.0537614266672751,0,0,-0.0917745762315642,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.331573760703348,0,0,0,0,0,0.156194269019707,0,0,3.46944695195361e-18,0,0,0.240212915997509,0.277299573171905,0,0.0680753301636159,0,0,0,0.0315049471343458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.634395425943556,0.03617576313312,0,0,0.075016318203729,0,0,0,0,0,0,-0.000452082311360293
X600036.CH.EQUITY,0,0.0716599097828795,0,0,0,0,0.0810757176208481,0.038886408134179,0,0,0,0,0.105500302252795,0,0,0,0,0,0,0.00100952463385136,0.141850588336866,0,0,0,0,0.0161711238401926,0,0,0,0,0,0,0,0.425208236529501,0,0,0.00590691384943134,0,0,0,0,0,0,0,0.0916033315237204,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0156358484098522,0,0,0,0.00971865874902566,0,0,0,0,0,0.150104302469377,0,0,0,0.141209077098537,0,0,0,0.297552194692757,0,1.38777878078145e-17,0,-0.0764817531762352,0,0,0,0.0654715028928293,0,0,0.0191884333637224,0,0,0,0,0,0.110301143247165,0.0418057637075073,0,0,0,0,0,0,0.27845845484199,0,0.0240687868024514,-1.73472347597681e-18,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.291248029815639,0,0,0,0,-0.129595380683439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153427868168496,0.104575765119698,0,0.105802341991008,0.00905431632741453,0.119849617903309,-0.00916065745124283,0,0.0112363771853372,0,1.73472347597681e-18,0,0.0993119385858881,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01453820616281,0,0,0.0873237100213491,0.834225054401058,-0.593761053632333,0,0,0.655293422074862,0.0505312678290801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15061092142255,0
X601658.CH.Equity,0,0,0,0.101952251545863,0,0,0,0,0,0,0,0,0.144940380191261,0,0,0,0,0.145607899334415,0.219004173050035,-0.343068208233698,0,-0.160390731925468,0.063872847055803,0,0,0,-0.194767441274758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715218061912588,0,0,0,0,0,0,0,0,0,-0.083861174912007
