,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.05140670900101,0.398894131310413,0,0,0,0,0,0,0.0720424835145689,0.193840842762792,0,0,0.182964289080244,-0.0135724210631922,0,0,0.0248300691881586,0,0,0,0,0,0,0,0,0,0,0,0,0.0286225463388096,0,0,0,0,0,0,0,0,0,0,0,0.0682643184879719,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.10205704016725,0.276404900783637,0,0,0,0,0,0,8.67361737988404e-19,0,0.333943584899782,0.0887338639383231,0,0.0795387155511229,0,0,0,0.0632030771340519,0,0,0,0,-0.035360546808835,0,0,0,0,0,0,0.0206449342964838,0,0,0.0499411941366387,0,0.000427957758132997,0,0,0,0,0,0.000936048617028537,0,0
X601939.CH.EQUITY,0.157732306858249,0,0,0.484864819356897,0.0653724055485592,0.089952942610158,0,0,0,0.0625159305758258,0,0,0,-0.0294781669118555,0,6.93889390390723e-18,0,-0.0166402883309024,0,0,0,0,0,0,0,0,0,0.182708899395191,0,-0.00573586640894906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.212343272316746,0,0,0,0,0,0.0119711529553286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27336971922259,0,0.195452251477349,0,0,0,0.0476089394819872,0,0,0,0,0,0,0,0,0,0,0.0983482939233204,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0307257957616401,0,0,0.197205752835802,0,0.223573017769647,0,0,0,0,0.165089273689907,0,0,0,0,0,0.171250376757655,0,-0.238182395516381,0,0,0,0.046346984704363,0,0,0,-0.0874748257347929,0,0,0,0,0,0.1834154921958,0,0,0,0,0.152293780827678,0,0,0,0,0,0,0,0,0.146117245430521,0
X601988.CH.EQUITY,0,0,0,0,0.35955291714461,0,0,0,0.124535324565832,0,0,0,0,0,0,0,0,0,0,-0.0038565322278939,0,0,0,0,0,0.106554253417506,0,0,0,-0.245180226056013,0,0.0603411814564693,0.058864494082356,0,0,0,0,0,0,0,0,0.0690206757372929,0,0,0,0,0,0,0,-0.144395607748956
X600036.CH.EQUITY,0,0,0,0,-0.0228458295788462,0,0,0,0,0,0,0.157550582011404,0,-0.0670037851580206,-0.0147985739412437,-0.0191756400137033,0.0907617551487327,0.014680560366521,-0.0959409922606459,0,0,0,0,0,-0.0332806732409724,0.598140518605054,0,0.0703984197831311,0,0,0.116686751838489,0,0,0,0,0,0,0,0,0,0,0,0.214151464773421,0,0.0350557695750812,0,0,0,0.0777517831447835,0
X1299.HK.EQUITY,0,0,0,0,0.274200514129507,0,0,0,0,0,0,0,0,0.0498266187530949,0,0,0.0874543865695775,0,0,0,0,0,0,0,0,0,0.0745770040486391,0,0.229166959311074,0,0.000353803781164033,0.260144096786091,0,0,0.011161880157242,0,0,0,0,0,0,0,0,0,-0.0723016931117567,0.0191174511803129,0,0,0,0
X601628.CH.EQUITY,0,0.167829881924236,0,0.0165033887200164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110760952566698,0,0,0,0,0,0,0,0.139746845890727,0,0,0,0,0,0,0,0,0,0,0,0.394344709848012,0,0,0.173372362866006,0,0.0210216679958799,0,0.0394887407442245,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.391970949286917,0,0,0,0,0,0,0,0,0,0.40068418943462,0,0,0,0,0,0,0,0.00892538933831601,0.0570741380442488,0.0848919850260401,0,0,0,0,0,0,0,-0.0114699992823838,0,0,0.0256102380802124,0,0,0,0,0,0.104010027432829,0,-0.0139546775768149,0.227257275459316,0,0,0,0,0,0.0693167467616166,0
