,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.243987427280057,0.182624633749246,0,0.227380692822169,0,-0.147499560984876,0,0,0.11539835639602,0,0,0,0,-0.0165573047625918,0,0.0433993274522578,0,0,0,0,0,0,0,0.117650535711877,0,0,-0.0978927799715091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325471573288325,0,-0.0268520613985751,0,0.0519050814882322
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.185836936020554,0,0,0,0.29338061733701,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0674342427333655,0,0,0,0,0,0,0,-0.249496321681554,0.274039088813655,0,0.190008943309349,0,-0.00144959280125076,0,0,0,0.063519400982738,0,0
X601939.CH.EQUITY,0.425901684907149,0,0,0.0869125990894384,0.107532551500365,0,0,0,0,0,0,0,0.141615853726431,0,0,0,0,0,0,0.0136925814735811,0.128143031487628,0.0123057035554626,0,0.0302696926425052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321647899191942,0,0,0,0,0,0,-0.170915003801726,0,0,0,0
X601288.CH.EQUITY,0.441059097137714,0.0348187826571937,0.127070385862705,0,0.0356308615848486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137598078286862,0,0,-0.0367529215041071,0,0.0418577747597928,0.0753624082356127,0,0,0.234686600439344,0,0,0,0,0,0,0.106816286164141,0
X5.HK.EQUITY,0,-0.237207858990636,0,0.00492649441834219,0,0,0,0,-0.321815560012022,0,0.292452042602636,0,0,0,0.0737750031322963,0,0,0.101361643108437,0,0.0026560026526299,0,0,-0.0889269000825602,0.609073132358089,0,0,0,-0.00222219861914189,0,0,0,0,0,0,0,0,0,0,0.0315426515373831,0,0.0947234340647366,0,0,0,0,0,0,0,0,-0.291227773495652
X601988.CH.EQUITY,0.019953330635131,0,0.120326772795226,0.292168601351842,0,0,0,0.107491554441764,0,0.131068098454041,0.142247086706488,0,0,0,-0.314187897408236,0,0,0,0,0,-8.67361737988404e-19,0.148339978671215,0,0,0,0,0,0,0,0,-0.0149858923602254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398682746167065,0.0392441224690989,0,0,0,-0.126258344836121
X600036.CH.EQUITY,0,0.350677792074596,0,0,0,0,0,-0.0267611155084241,0,0,0,0,0.185810109771384,0,0,0,0,0,0.0607074223860386,0,0.0224373349089139,0,0,0.267697827892951,0,0,0,-0.0051649070454763,0,-0.00111750625071848,0.218936942885084,0,0,0,0,0,0,0,0,0,0.0623681688047444,0,0,0,0,0,0.0191560477376094,0,0,0
X601628.CH.EQUITY,0,0,0,0.389774021416218,0,0,0,0,0,0,0,0,0,0.273875103444554,0,0,0,-0.0156467930490079,0,0,4.33680868994202e-19,0,0.049001881370096,0,0,0,0,0.088567159360244,0,0,-0.041008224229155,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.14672292588847,0,0,0,0,0,0,-0.00998134765925009,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390238342746564,0,0,0,0,0,0.188601249259918,-0.0107548242597895,0.137857580689783,0,0.177567087576336,0,0,0,0,0.0198453284341591,0.370981371550723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570011659873399,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.153015874049479,0,0,0,0,0,0,0,0,0,0.265111466936125,0,0,0,0,0,0,0,0,0,0,0,0.0346792267466046,0,0,0.507026165220258,0,0.183869437329625,0,0,-0.067172579419378,0,0,0,0.193812465870666,0,-0.131026868169068,0,0,0,0,-0.0154152460708872,0,0,0
