,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.205835277998702,0,0.0997997385284813,0,0.025106488184326,0,-0.0757603556018544,0,0,0,0.433726163522092,0,0,0,-0.109328262302487,0,0,0,0,0,0,0,0,0,0,0,0,0.0768892757617049,0.0235854240196095,0,0,-3.46944695195361e-18,0,0,-0.0879140940223658,0,0.147177289933053,0,0,0,0,0,0.111250142418556,0,0,0.069441643452428,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00255091284019427,0,0.103702075595264,0,0.0152227318226145,0,0,-0.155903891648827,0,0.0794144948410486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218927086980223,0,0,0,0,-0.251825054344469,0,0.433661412180735,0.109207742401945,0.0340028445327985,0,0,0,0,0,0.180761825438723,0
X601939.CH.EQUITY,0.138275800151794,0,0,0.363772256643161,0,0.0718557672365352,0,-0.0783898467784601,0,0,0,0,0,0,0.0889822443414807,0,0,0,0,-0.0197947082930229,0,0.102217657057913,0,0,0,-0.0883334253376028,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154255972062233,0.491689640006788,0,0,0,0,0,0,0,0,0,0.00175490209454559,0
X601288.CH.EQUITY,0.416089702397052,0,0.156636871026283,0,0,0.156489538652068,0,0,0.0392980961643289,0,0,0,0,0.0266410402018674,0,-0.124243299442478,0.0447354462837698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012956328698061,0,0,0,-0.00243555918444888,0,0,0,0,0.174578342144551,0,0,0,0,0,0,0,0,0.198737286106147,0,0
X5.HK.EQUITY,0,-0.127676839562257,0.0274430491624219,0.286143846983974,0,0,0,-0.250269932102099,0,0,0,0,0.144582634957125,0,0,0,0,0,0,0,0.540079472985559,0,0,0,0,0.303892746833177,0,-0.0108718803105046,0,0,0,0,0,0.0221801720743226,0,0,0,0,0,0,0,0,0,0,0,0,0.201552094624003,0,-0.0718398018768139,0,0
X601988.CH.EQUITY,0.205619909720537,0,0.0223410277660411,0.112499364796008,0,0,0,0,0.0915043727370737,0,0.0661721071245374,0.117614999665659,0,-0.37650422753661,0,0,0,0,0,0,0,0,0.047382654938754,0.377887675195352,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0745993712206627,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0807983531866523,0,0,0,0,0.00699232085405381,0,0.291946594161287,0.223814970185193,0,0.0365486094362589,0,0,0.0830423135666826,0,0.000672342959523699,0,0,0,0,0,0,0,0,0.0792333350851358,0,0,0.0369390540297683,0,0,0,0,0,0,0,0,0,0,0,0,0.117826446736934,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.033543129043828,0.0695979425025341,0,0,0,0.138506135578833,0,0,0,-0.145104503620594,0,0,0,0.370197408747268,0,0.251917317256848,0,0.0424745039484818,0,0,0,0,0.103122822910102,0,0,-0.00418307970450679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.124444256567105,0.2503905096956,0,0,0,0,0,0,0,0,0.0741504504670737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939743610199514,0,0,0,0,0,0,0,0,0,-0.348280397355586,0,0,0.0276582862381894,0,0,0.198950763667419,-0.0269736119771812,0,0.217155013904843,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127267158431534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
