,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0.117678117923849,0.0365453990997834,0,0,0.0274923118965665,0.380123005800835,0,0,0,0,0,0,0,0,0,0,0,0,0.012583051584251,0,0,0,0,0,0,0,0,0,0.0749166759439782,0,0,0,0,0,3.46944695195361e-18,0,0.0574856469689212,0,0.0257195037457953,0.0570976516487088,0,0,0,0,0.0528509589753837,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.167245186030897,0,0,0,0.32660532102226,0,0,0.0211249842905121,0,0,0,0,0.194918712018796,0,0,0,0.0136165958181431,0,0,0,0,0,0,0,0,0,0,-0.0994310027105308,0,0,0,0,0,0,0,0,0,0.259102869300792,0,0.0267162784122949,0.0285589038220436,0,0,0.0985115132616881,-0.0194960737206817,0
X600000.CH.EQUITY,0,0,0,0.129598596679374,0,0.0120511211787789,0.0290268005449616,0,0,0,0,0.367090122668501,-1.73472347597681e-18,0,0.208532313819392,-0.0563981092842607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180012615708793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167263963486068,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0512471153959119,0,0,0,0,0,0.129297757500513,0.290407894005083,0,0,0,0,0,0,0.0509157180121148,0,0.0955456321797718,0,0,0,0.433340420968611,0,0.039297371993858,0,0,0.0611130469584328,0,0,0,0,0,0,0,0,0,0,0,0.0488438342999566,0,0,0,0,0,0,0,-0.1366863589208,-0.0552547092579525
X600016.CH.EQUITY,0.0223700378042587,0,0,0.239346263701898,0,0,0,0,0,0,0,0,0,0,0,0.387709503950426,0,0.0401655026819794,0,0,0,0,0,0.229376609143935,0,0,0,0,0,0,0.0236961327176521,0,0.0299570329393504,0,0,0,0,0,0,0,0.0499460652237289,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.439093801245432,0.0932259875754878,0,0,0.0332999714230528,0,0,0,0,0,0,0,0,0,0,0,0.0918709205549092,0,0,0,0,0,0,0,0,0,0.220829289175312,-0.110770310479464,0,0,0.131961109498952,0,0,0,0,0,0,0,0,-0.0188174354525263,1.38777878078145e-17,0,0,0,0.0767110582769828,0.0108396750340778,0,0,0,0.0792147594083094,0
X600919.CH.EQUITY,0,0.0797223006706237,0,0.229500270850812,0,0,0,0.441762588866367,0.0749008776534869,0,0,0,0.0805758603657682,0.158659229234219,0,0,0,0,0,0.0127092522414596,0,0,0,0,0,-0.0442875149563324,0.0370813629548052,-0.0800565229436645,0,0,-0.0182672095091189,0,0,0,0,0,0,0,0,0,0,-0.203522758011258,0,0,0,0,-0.00197724812643088,0.0523279748255478,0.0660178901368597,0,0
X600926.CH.EQUITY,0,0.00532215861637502,0,0,0,0.201063366821596,0.388070599115857,0,0,0,0,0,0.0881761919225158,0.192648900774966,0,0,0,0,0,0,-0.0238739739637531,0,0,0,0,0,0,0,0.0267307456148492,0,-0.0692154630919049,0,0,0.187965086741084,0.00562644653666729,0,0,0,0,0,0,0,0.0674180135086166,0,0,-1.73472347597681e-18,-0.178080399704497,-0.0726286128487519,0,0,0
X601009.CH.EQUITY,0,0,0,0,-0.317922571176395,0,0.200285299098721,0.382012629391244,0,0,0,0,0,0,0,0,0,0,0.211397719891589,0.113249432216419,0,0,0,0,-6.93889390390723e-18,0,0,0,0.316862679475142,0,0,0,0,0,0,0,0,0,0,0,0.0901492585177886,0.324447596061831,0,0,0,0,0,0,0,0,-0.218979196401215
X601166.CH.EQUITY,0.0963074322027646,0.312374023466918,0.169530074375288,0,0,0,0,0,0.0360555709399404,0,0,0,0,0,0,0,0,0.0891916874869176,0,0,0.220617647135008,0,0,0,0,0,0,0,0,0.0147290389389029,0,0,0,0,0,0.160441428853451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
