,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.345555914825213,0,0,0,0,0,0.0774639811369013,0,0,0,0,0,0,0,0,-0.0438381690838976,0,0,0,0,0,0,0,0,0.0663665660141463,0,1.38777878078145e-17,0,0,0.134726433003484,0,0,0,0,0,0,0.127082760282317,0,0,0.135404118050474,0.0900206681891006,0,0,0,0.209262036908106,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.444924119708888,0,0,0.269980575787373,0,-0.120176694582086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114902122387352,0,0.156989462837862,0,0,0.108752891683247,0,0,0,0,-0.0766678807474332,0.211296087185276,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.296885205617501,0,-0.00727848125497485,0.166450339976749,0,0,0,-8.67361737988404e-19,0.0660045343364167,0.0567554253969721,0,0,0,0,0.0699818670738456,0,0,0,0,0,0,0,0,0,0,0.0524808884920261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154535798228022,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.245258730576484,0.0024694729382668,0.0343775395684717,0,0.339090533878734,0,0,0.0105987913422458,0.00938819306511453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120532813950769,0,0,0,0,0,0,0,0,0,0,0.0746482779674003,0,0,0,0.141423223147768,0,0,0,0,0,0
X600036.CH.EQUITY,0.179260735085479,0.368727578727227,0,0,0,0.033262788021649,0.0892729707324774,0,0,0,0,0,0.174418522099963,0,0,0,0,0,0,0,0,0,0,0.0425942195335407,0,0,0,0,0,0,0,0,0,0.181846080256074,0.097100813470707,0,0.00755110830806899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0218893126389894,0,0.0270767919976665,0.117020299688202,0.236241080395993,0,0,0,0,0.0549373161133484,0.0398059099727752,0.263292470903822,0,0,0,0.01376537423001,0,0,0,0.10498327227713,0,0,0,0,0,0,0,0,0,0,0.12528021358313,0,0,0,0,0,0,0,0.0391337996068843,0,0,0,0,0,0,0,0,0,0,0,0.00824618710687704
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.260517236586612,0,0.0631016349047325,0.181833365925905,0,0,0,0,0,0,0,0.0340767667210259,0,0,0.301590985318727,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119277002759455,0,0
X601229.CH.EQUITY,-3.46944695195361e-18,0.226332725526428,0,0.160514178831025,0,0,0,0,0,-0.125099885112968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377813139263231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193224929084924,0,0,0,0.0498267522797823,0.0277529843979458
X601288.CH.EQUITY,0,0,0.0272500131063113,0,0,0.273423265562121,2.16840434497101e-19,-0.0785386625361288,0,0.294543749062867,0,0,0.135072192170828,0.304998818451679,0,0,0,0,0,-0.0497339693278418,0,0,0,0,0,0,0.0355032570369623,0,-0.045408684429453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.195924609732061,0,0.409780066991883,0.230085719678213,0,0,0.0420667190195153,0,0,0,-0.0566240116723908,0,0.0242228968663617,0,0.163012436691124,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.011163654159322,0,0,0,0.0066204621603405,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,-0.0940801263219901,0.152573121481867,0.275978894358749,0,0.178440971300908,0.123345350917561,0,0.0674102973658968,0,0,0,0,0.0128531175204407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300468355280274,0,0,0,0,0,0,0,0,0,0.0196649315420068,0,0.204806159727931
X601818.CH.EQUITY,0.0397498390482538,0,0,0,0,0.26617800485921,0,0,0.157650534416916,0.160585521448279,0.191416263262001,0,0.0474600407474651,0,0,0,0,0,0,0,0,0,0,0,0.0331714611223781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102573832017411
