,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.27959397300642,0,0.0813627086011066,0,0.281036631197724,-3.46944695195361e-18,0,0,0,0,0,0.252241764047151,0,0,0.0598492567061736,0,0,0,0,0,0,0,0,0,0.147987988702697,0,0,0,0.0766079214996147,0,0.0866856107680116,0,0,-0.0141391612411328,0,0,0,0,0.0137054535306938,0,0.129240702660901,0,-0.116690235707292,0,0,0,0,0,-0.195678807327927,0
X002142.CH.EQUITY,0.444222633735731,0,0,-0.0239470098654317,0,0.13984144176375,0,0,0,0,0,0,0,0,0,-0.149704235232203,0,0,0,-0.0375352525824125,0,0,0,0,0,-0.224745657258379,0,0,0,0,0.237340793457597,0,0.391838703071286,0,0,0,0,-0.108602429828012,-0.0249892205133964,-0.0742387322445441,0,-0.00793812794047914,0.102419903548499,0,0,0,0,0,0,0.0125706855055861,-0.0957116000223335
X600000.CH.EQUITY,0.0529835255683071,0,0,0.247217704637779,0,0.224993709065687,0,0.0261944182850095,0,0,0.231978737341867,0,0,0,0,0,0,0,0,0.047894819187529,0,0,0,0,0,0.0942597398467114,0,0,0,0,0.103830301419086,0,0,-0.0233896865281218,0,-0.0781486073409745,0,0.0070822419949431,0,0,1.73472347597681e-18,0,0,0,-8.67361737988404e-19,0,0,-0.0193210673012507,0,0,0
X600015.CH.EQUITY,0,-0.0332426620502716,0,0,0.131954272647298,0,0,0.0867727527732767,0.0619532132794943,0,0,0,0.28170391225303,0,0,0.0372527044419571,0,0.00444249310893909,0.0127953010135918,0,0,-3.46944695195361e-18,0.0552203207138817,0,0,0,0.0713978801988135,0,0,0,0,0,0.202828784414577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0838061629179336,0,0.147371909306702,0,0,0.196990580794258,0,0.139183729097768,0,0.209957225678885,0,0,0,0,0,0.0156232056485972,0,0,0,0,0,0,0,-6.93889390390723e-18,0.356030679010998,0,0,0,-0.0104762032308711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337244511415822,0,0,0,0,0,0.0350939828547227,0
X600036.CH.EQUITY,0.260466438030607,0.0959556026726245,0.315220731534872,0,0,0,0.0310268831452662,0,0,0,0,0,0,0,0,0,-0.0316313503333161,0,0,0,0,0,0,0,0.0438589690381268,0,0.042225042387514,0,0.031231519145744,0,0,0,0,0,0,0.176939344086604,0,0.0517249375208987,0,0,0,0,0.0513086206333958,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0476777085745477,0,0,0,0,0.448073855436889,0,0.0241837437483674,0,0,0,0,0.287612419486043,0.0785518340325674,0,0,0,0,0,0,0,0,0,-0.0299111203012363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125426163137923,0,0,0,0
X601169.CH.EQUITY,0,0,0.238990901998838,0.329765473562568,0,0,0.0685512927897525,0,0,0,0.245833111933482,0,0,0,0.0236464742289203,0,0,0,0,0.0440502675332985,0,1.38777878078145e-17,0,0,0,0,0.0169411736610621,0,0,0,0.0691168090696875,0,-1.73472347597681e-18,0.224650487201831,0,0,0,0,0,0,0,-0.0341534766768351,0,-0.0316081015879541,0,0,0,0,-0.0567540192138151,0,-0.015558196677207
X601229.CH.EQUITY,0,0,0,0.0517512390316708,0,0,0,0,0,0.149039122581416,0,0.10417624116298,0,0.311203643533901,0,0,0,0,0,0.0185320246611721,0,0,0.474535907887646,0,0,0,0,0.0997841608035005,0,0,0,0,0,0.0894525574705285,0,0,0,-0.115030071551255,0,0,0,0,-0.0558199867215939,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,-0.122133455924936,0,0,0,0,0.12653954842977,0,0.211437124824447,0,0,0.276976094060725,0,0.0613098202892228,0.355169414853205,0,0,0.0398762105795801,0,0,0,0,-0.000352907537268705,-0.051369021974112,0,0,0,0,0,0.0894724372291883,0,0,0,0,0,0,0.0810523854373482,0,0,0,0,0,0,0,0,0,0,-0.0611992155089099,0,0,0
