,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.222425400962493,0,0,0.104913708912103,6.93889390390723e-18,0,0,0,0,0,0,0.11677987659092,0,0,0,0,0.0245257451565264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121654750276449,-4.33680868994202e-19,0.08081708831508,0.0939272412218436,0,0,0,0,0,0,0,0.0800119506807459,0,0.0442583057423714,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.2091490307678,0.720195262355915,0,-0.132872948380299,0,0,0,0,0,0,0,0,0.122172774757692,0,0,0,-0.0244003674194868,0,0,0,0,0,0.000872311707318171,0,0,0,0,0,0.083978518085165,0,0,0.0391151448442911,0,0,0,0,0,0,0,0,0,-0.115945668200553,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0972920250392032,0.423944129594764,0,0.0299177922232537,0.172021765592908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017605364218674,0,0,0,0,0.0559124353249065,0,0,0,0.00472889764940777,0.0510233344410797,0,0,0
X600016.CH.EQUITY,0,0.0219020733360498,0,0,0,0.172109471466284,0,0,0.159314973351815,0,0.0648150320334119,0.0587290058792864,0,0,0,0,0,-0.0921218368437114,0,0,0.119664150025386,-0.314392051499583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118560301225103,0.0754989893783091,0,0,0.0504456279943525,0.113238551178354,0,0,0,0
X600036.CH.EQUITY,0,0.448134087433938,0,0,0,0,0.0548551712734952,0.0778861609534564,2.71050543121376e-20,0,0,0.297964082579193,0,0,0,0,0,0.093723024687039,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199119801089355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389429615866122,0,0,0.0738727573622442,0.0246265795033272
X601166.CH.EQUITY,0,0.0392083473342395,0.107737128737206,0.048337132339759,0,0,0,0,0,0,0,-3.46944695195361e-18,0.529437992610345,0.0702771913374061,0.0586864604323488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394623644324673,-0.0303588335306416,0,0.0259141307364936,0,0.00974508224225786,0,0,0,0,0.0331649849976354,0,0,0.0718603637985507,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.778974943744501,0,0,0,0,0,0,0,0.170583777599171,0,0,0,0,0,0,0,0.04631772130935,0,0,0.387947288440675,-0.386532311471192,0,0,0,0,-0.014141270191078,0,0,0,0,0,0,0,-0.0358970796361239,0,0,0,0,-0.158710324723763,0,0,0.153637158132239
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.910946002950861,0,0,0,0,0.0597451327404566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114318121026766,0,0,-0.066791751710406,0,0,0,-0.0929166610693823,0,-0.0144637260089806,0,0,0,0,0,0,0,-0.0486061545865138
X601328.CH.EQUITY,0,0,0.0859360305539629,0.330104345499827,0,0,0.145279970519167,0.10874806258339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490025827597892,0,0,0,0,0,0,0,0,0,0,0,0.0129487871677219,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.859039878722524,0,0,0,0,0,0,0,0,-0.121677279574154,0,0,-0.314358525879595,0,0,0,0,0,-0.0327488141462903,0,0,0,0,0,0,0,0,-0.00299058782455408,-0.195039885889931,0.069789411665562,0,0,-0.050542665058884,0,0,0.565222003676978,0,0
