,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0,0.0417747868518142,0,0,0,0,0,0,0,0.151371391693306,0,0,0,0,-0.0254869347756554,0,0,0,0,0,0,0.225909434993284,0,0,0.209996982868562,0,0.0354591925527251,0,0,0,0,0,0.0290481689027183,0,0,0,0,0.0290663291945302,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.200418400532755,0,0,0,0,2.16840434497101e-19,0,0,0.057642747858199,0,0,-0.0862131250995746,0,0.247554011096464,0.00627356927846076,0,0,0,0,0.0113370120891778,0,0,0,0,0,0,0,0,0,0.30474893516629,0,0.134998226388464,0,0,0,0,-0.0847994479100586,0.0241848267823443,0,0,-0.218916831113663,0,0,0,0,0,0,0.0261295610943085,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.270958306313826,0.440220888022168,0,0,0,0.123085683312864,0,0,0.20119923079491,0,0.0572857116679264,0,0,0,0.308863809254044,0,0,0,-0.226788999267167,0,-0.0548361713074508,0,0,-0.0780035433961533,0,0,0,0,0,0,-0.00142864860375536,-0.0345324394963415,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.17886256827775,0,0.0705219700986608,0,0,0.469846472318632,0,0,0,0,0,0,0,0.0671813389602293,0,0,0,0,0.025946737311213,0,0.197970696453354,0,0.0495688299196218,0,0,0,0,0,0,0,0,0,0,0,0,0.0161268389032786,0,0.101202297987767,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0754140265030749,0.502684459322848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206105081304304,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.195577991011903,0,0,0,0,0,0,0,0.403236760029239,0,0.123283417153259,-0.0280520945936528,0,0,0.148925094512795,0,0,0,0,-0.0448132958094159,0,0,0,0,0,0,0,0.203824358143178,0,0,0,0,-0.135366944190151,0,0,0,-0.0145649457539765,0,0,-0.118633033168583,0,0,0,0,0.397572777962758,0,0,-3.46944695195361e-18
X601166.CH.EQUITY,0,0,0.0925758452506056,0,0,0.00341953112137263,0,0,0,0.141995018053984,0,0.0545872740361359,0,0,0,0,0,0,0,-0.149090757146617,0,0,0,0,0,-0.17808079566004,0,0,0,0,-0.0508070544630257,0,0,0.145876499558277,0,0,0,0.0446590030862123,0,0.280382285717248,0,0.0827454413326523,0,0,0,0,0,0,0,-0.135734030132973
X601169.CH.EQUITY,0,-0.0278952896861966,0,0.95088592880173,0,-0.127137490181701,0,0,0,0,0,0,0,0,-0.10855086377542,0,0,0,-0.0355777727032952,0,0,-0.0563358092504918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401821240736597,0,0,0,0,0,0,0,0,0,0.0765486286328252,0
X601229.CH.EQUITY,0,0.149622857060502,0,0,0,0,0,0,0,0,0,0.414523058058477,0,0,0,0.0135034616798853,0,0,0,-0.0195391280187569,0.0181834996393682,0,0,0,0.381910422880605,0,0,0,0,0,0,0,0.0880680332543592,0,0,0.130205326111459,0,0,0,0,0,0,0,0,0,0,0,0,-0.101768531957506,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.482226617346749,0,0,0,0,0,0,0,0,0,-0.385111798724294,0,0,0,0.260252689458665,0,0,0,0.286061820388184,0,0,-0.520512548187938,0,0,0,0,0,0.0996392897764684,-0.500304326829035,0,0,0.413446654273443,0,0,0,0,0,0.28431712055204,0.0496198941079749,0,-0.230368468677459,0,0,0
X601328.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0.637686922518454,0,0.0203867387025337,-0.0937881872538169,0.04495188337167,0,0,0,0.0884402598661965,0,0,0,0,0,0,0,-0.37171628613102,0,0,0,-3.46944695195361e-18,0,0,0.0257803303718559,0,0,0,0,0,0,0,0,0,0,0,0.229044387003665,0,0,0,0,0,0.217234677068625,0,0,0
X601398.CH.EQUITY,0,0,-0.166478868538164,0,-0.121637530499922,0,0,0,0.847671390265693,0,0,0,-0.146112173378368,0,0,-0.0746212413780127,0.12895283591012,0,0,0,0,0,0,0,0,-0.120817968440357,0,0,0,0,0.278572033029254,0,0,0,0.142630269982459,0,0,0,-0.204550986119281,0,0,0,0,0,-0.00173999493057364,0,0.227164073259435,0,-0.24434965334244,0
X601818.CH.EQUITY,0,0,0,0,0,0.160321411711654,0,0,0,0.289774362696538,0,0,0,0,0,0,0,0,0,0,0.331654276312204,0,0,8.67361737988404e-19,-0.527782934927905,0.496139492820935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188973569511368,0.22677038949039,0.0431454558798316,0.307950824091261,0,0,0,0,-0.192254696257174,0
X601939.CH.EQUITY,0,0.571530499145702,0,0,0,0,0,0,0.20252935249771,0,0.169927154576237,0.293450936288145,0,0,0,0.0159112705404174,0,0,0,0,0,0.0991284477188473,0,0,0,0,-0.235667103006538,0,0,-0.0682044138254386,0,0,0,0,0,0,0,0,-0.133985645224865,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.272092256005895,0,0,0,0,0,0,0,0,-0.00884799234050056,0,-0.0575103599592839,0,0,0,0,0,0,0.514130554550014,0,0,0.0890232674773105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169877632962383,0,0,0,0,0,0,0,0,-0.0954260454150807,-0.152020821319925,-0.323245339963915,0
X601998.CH.EQUITY,0,0,0.0413133095686711,0,0,0,0,0.259002955712356,0,0,0,0,0,0.0136954839030347,0,0,0,0,0,0,0.063660735379125,0,0,0,0,0,0,0,0.056242218660022,0,0.230187295818026,0,0,0,0,0,0,0,0,0,0,0,0,0.268413762104886,0,0,0,0,0,0
X11.HK.EQUITY,0.0989390286030826,0,0,0,0,0.0161032406964027,0,0,0.191495951916053,0,0,0,0,0.00453877294709035,0.0167947905776523,0,0,0.324754440500121,0.222003620515747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211939230491364,0,0,0,0,0,0,0,0,0,0,0,0,0.420035222921782,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0528933741671023,0,0,0,0,-0.302369702100508,0,0,0,0.00209268135113021,0,0,-0.0355250627871625,0,0,0,0,0,0,0.680597821659787,0.361438729568757,0,0,0,0,0,0,-0.0346482804173237,0,-0.285293824899869,0.224999620731296,0,0,0,0,0,0,0,0.286840770587643,-0.369342956221595,0
X5.HK.EQUITY,0,0,0,0.125210691589738,0,0,0,0,0,0,0,0,0,0,0.119493624802857,0.0799901208467895,0.119356177069794,0.00453183386853906,0,0,0,0,0,0,0,0,0,0,0.0997303365750392,0,-0.0294648695169989,0,0,0,0.211290122106127,0.194934638177947,0,0.127886428744563,0,0,0,0,0,0,0,0,-0.0856774737322712,0,-0.0621030188054662,0
X2886.TT.EQUITY,0,0,0.207516658341664,0,0,0,0,0,0,0,0,0.0429060273449925,0,0.158249788628786,0,0,4.33680868994202e-19,0,0.040094259055883,0,0,-0.00143778082344264,0,0,0,0,0,-0.543028573932981,0,0,0,0,0,0,0,0,0,0,-0.172514206926643,0.106030690156222,0,0,0,0.163577817049942,0.46627166160931,0,0,0,0,0
