,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.222770069107774,0,0,0,0,0.103825859498604,0,0.161405209807264,0,0,0,0,0,0,0,-0.0236186037627045,0,0,0,0.249385465983666,0,0,0,0.256638586648708,0,0,-0.169462860573041,0,0,0,0,0,0,0.105944434750935,0,0,0,0.127471877832609,0,0.028736285319394,0,0,0,0,0,0,0,-0.210588398308709,0
X002142.CH.EQUITY,0.20465229186377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148730716428218,0,-0.162751963183604,0,0,0,0.0468222030083571,0,0,0,-0.00180938661661944,0,0,0,0,0.258034848786964,0,0.0584308052505432,0,-0.0238011124666146,-0.039460538897302,0,-0.175364644732798,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0645051991572642,0.0345015643550138,0,0,0,0.251840348763555,0,0,0,0,0.384368747880344,0,0.222035694099238,0,0,0,0,0,0,0,0.162619566634615,0,0,0,0.0321733541079945,0,0,0,0,0.0650332396981799,0,0,-0.106202706433776,0,-0.031167638903359,0,0,0,0,0,0,-0.00146712329647299,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.01194209930221,0,0,0.31203290362243,0,0,0,0,0.302021751990032,0.035117256629143,0,0,0,0,0,0.0577366914065317,0,0,0,0.0609299978549821,0,0,0,0,0,0,0,0.161471816107968,0,0,0,0.0548720098634681,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0560128794497056,0,0,0,0
X600016.CH.EQUITY,0,0.0616652148651587,0.147507554490134,0.137418918639544,0,0,0,0.0500772767724558,0.0402569145173199,0,0.257133067583709,0,0,0,0,0,0,0,0,0,0,0.0926165832261489,0,0,0.166372316726515,-6.93889390390723e-18,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.16157560758931,0.0933593015712583,0.183991379948337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389517992326894,0,0.0138902648802175,0,0,0.35977079165202,0,0,0.050785618648973,0,0,0,0.0934151491327253,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0113573402370732,0,0,0,0,0.432564877292668,0,0,0,0,0,0.232958592038375,0.0363465752655399,0,0.106727387901133,0,0,0,0,0,0,0,0,0,0,0.0375239647828767,0,0,0,0,-8.67361737988404e-19,0,0.391120962937568,0,0,0,0,0,0,0,-0.131881569648949,0,0,0,0,0.0483800662526288,0,0,0,0
X601169.CH.EQUITY,0,0,0.220240446331549,0.60764851699417,0,0,0,0,0,0,0.00852296179479373,0,0,0,0.135775698142091,0,-0.0580652784085522,0,0,0,0,0,0,0,0,0,0,0,0,0.134881247771666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148377188966974,0,0,0
X601229.CH.EQUITY,0,0.00581318943975903,-0.180600056361968,0.319450048220499,0,0,0,0,0,0.317829385317514,0,0,0,0.173656374031149,0,0,0,0,0,0.219901007480934,-0.0429585957125879,0,0,0,0,0.22854862572179,0.11801935730493,0,0,0,0,0,0.129783103764421,0,0,0,0,0,0,0.0655528458209385,0,0,0,0,0.0966341415431307,-0.334922670864685,0,0,0,-0.0953785974772676
X601288.CH.EQUITY,-0.0217143294750991,0,0,0,0,0,0,0,0.175975968373883,0,0,0.579228113435463,0,0.0631723683190619,0.0813173034561356,0,0,0,0,0.0711879034433564,0,0,0,0.135288244449099,0,0.0817814853193222,0,0,0,0.0584515932122285,0,0,0,0,0,-6.93889390390723e-18,0,0.0371234552935376,0,0,0,0,0,0,0,0.0501462458047097,-0.0168678834296833,0,0,0
