,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0176119161534718,0,0,-0.153050798329784,0,0.108524798049187,0.00472214996159773,0,0.504579692618227,0,0,-0.0517769125115294,0,0,0,0,-0.0162331226205406,0,0,0,0,0,0,0,0.049764876164308,0,0.00881794880100416,0,0,0,0,0,0,0,0,0.22406613526354,0,0,0,0,0,0,0.181669744213352,0,0,0,0,0,0.0475301933296327,0
X002142.CH.EQUITY,0.138632435416728,0,0,0,0,0.243304301375826,0,0,0,0,0,0,0,0.215517888861498,0.270882430656021,0,0,-0.0691293744216455,0,0,0,0,0.0210265499875613,0,0,0,0,0.11888115428798,0,0,0,0,-0.0924986453780666,-0.183209109360005,0,0,0,0,0,0,0,0,0,0,0.036100068007308,0,0,0,0,0,0.0954771460105653
X600000.CH.EQUITY,0.023563556986358,0.170519060616628,0,0.000940984451875851,0,0.173888308469295,0,0.0888762343105461,0.11355917202642,0,0,0.15753289253404,0,0,0,0,0,-0.0665987182299112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287462389772244,0.301390492647683,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.153586557713124,0,0,0,0.0246163319958337,0,0,0,0,0,0,0.222754142337,0,0.171602695278085,0,0,0,0,0,0.00696662067511031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156262318024109,0,0,0,0,0,0.00346553915952676,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.173807432109621,0,0,0,0,0,0,0.0451111074930563,0.147810514934848,0,0,0,0.250090822345062,0,0,0,0,0.257790021878114,0,-0.140220310844031,0,0,-0.161326145717226,0,0,0,0,0,0,0,0,0,0.0590330543255338,0,0,-0.248041244721474,0,0,0.255425106213185,0,-0.208831484632313,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.4241571552656,-0.0913976452726793,0,0,0,0,0,0,0,0.41025128130401,0,0,0,0,0,0,0,0.0862549832187872,0,0,0,0,0,0,0.231061191658405,0,0,0,0,0,0,0,0.123717083192903,0,0,0,0,0,0,0,0.0144518175702454,0.0497230647693811
X600919.CH.EQUITY,0.240567981626213,0.214708064354597,0,0,0,0,0,0.228668827063205,0,0,0,0,0,0.402290266652689,0,0,0.0232833926834939,0,0,0.107501665324633,0,0,0,0,0.081046629871862,0.157894776314056,0,0,0,0,0,-0.115208411122348,0,0,0,0,0,0,0,-0.189165595914172,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0.0493578828881854,0.24249280996603,0,0,0,1.38777878078145e-17,0.317262746486715,0,0.00597477810313062,0.012358691005721,0,0,0,0,0,0,0,0,0,0,0,0,0.231885872161237,0,0,0,0,0,0.0250149673567335,0,0.0820535856665815,0,0,0,0,0,0,0,0,0,0,0,0.00103702491683549,0,0,0,-3.46944695195361e-18,0,0,0,0
X601009.CH.EQUITY,0,0.400610704107162,0.0265459216701945,0,0,-0.769053137753321,0,0.143613848546578,0,0,0,0,0,0.116167445071764,0,0.228061455791657,0,0,0,0.107749943594613,0,0.116447833845719,0,0.244634217458611,0,0,0,0,0,0.383349577503917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22980261029453,0,0,0
X601166.CH.EQUITY,0.431293205173971,0,0,0,0,0,0,0,0.359850538143761,0,0,0,0,0,0,0,0,0.118564866988787,0,0.133963962585989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228804267743773,0.0115611254731776,0,0,-0.180666464667312,0,0,0,-0.107673351206332
