,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.105025360761392,0,0,0,0.0290362478053749,0.214591576198454,0,0,0,0,0,0,0.0935926309236475,0,0,0,0.177707389905571,0,0,0,0,0,0,0,0.296071297494658,0.0858408332872764,0,0,0,0.103255613118778,0,0,0.0105440306991553,-0.00222330123820737,0,0,0,0,0.0360102915704721,0,0.195737537862762,0,-0.224020813877993,0,0,0,0,0,-0.114227312030221,-0.0125138170149987
X002142.CH.EQUITY,0.355072314006488,0,0,0,0,0.111207824192129,0,0,0,0,0,0,0,0,0,-0.15503994931818,0,0,0,0,0,0,0.041584225060424,0,0,-0.150599315435678,0,0,0,0,0.241771143310273,0,0.224454639533083,0,0,0,0,-0.0719350658618602,0,-0.0613657330396148,0,0,0.117520782381273,0,0,0,0,0,0,0,-0.0492235666028012
X600000.CH.EQUITY,0.0745750104244888,0,0,0,0.0316989160053033,0.177778445473442,0,8.67361737988404e-19,0,0,0.333304331970951,0,0.144857784883352,0,0.0681440599496562,0,0,-0.0586458046504966,0,0,0.197421981604389,0,0,0,0,0.0279405093010123,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0319545155571132,0,0,-0.0527474902780318,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,-8.67361737988404e-19,0,0,0,0.0325942513807522,0,0,0.0488829232506004,-3.46944695195361e-18,0,0,0,0.240328930370004,0.0838927226465833,0,0.0998871266895147,0,0,0,0,0,0,0,0.0650031706024417,0.0776120097319757,0,0.0498081394879258,0,0,0,0,0,0.163095413387364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0647370338990576,0,0,0,0,0,0,0.209042913774087,0,0.306256163284898,0,0,0,0,0,0,0,0,0,0,0.0486975312203865,0,0,0,0.459044051370443,0,0,0,-0.0132550992368629,0.0356742510922932,0,0,0,0,0,0,0,0,0,0,0,0,0.0546086633585079,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.33839434292483,0.0311490293295864,0.162456581295788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14278948902772,0,0,0,0,0,0,0.0897154410731876,0.00946938666882029,0,-6.93889390390723e-18,0,0,0,0,0,0.100916510454885,0,0.144007917706277,0,0.0109196459583241,0,0,0,0,0.0976529464505616,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.195126382774448,0,0.47581255378558,0,-1.38777878078145e-17,0,0,0,0,0.0302285460638837,0.0395937520675393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396183692749767,0.206945678761483,0,0,0.0064516280539364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.19534406967874,0.281199656266225,0,0,0.0647038892208092,0,0,0,0.223250257206199,0,0,0,0.121833229267257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119323250845268,0,0.0714667063878748,0,0.0477912379738337,0.173736509875077,0,0,0,0,0,-0.0541519401104765,0,0,0,-0.10393683128511,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0544493340509234,0,0,0,0,0.1501095032989,0,0,0,0.366694135889073,0,0,0,0,0,0,-0.115141602949598,0,0.492073841174849,0,0,0.0169619390577537,0,0.000507202208726769,0,0,0,0,0,0.0712885701451575,0,0,0,-0.0964414718092929,0,0,0.0811733491168975,0,-0.0805052106654192,0,0,0.000621839004236664,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.159876252419516,0,0,0.419573569314405,0,0.104830692974589,0.208615442657103,0,0,0,0,0,0,0,0.176801739353135,0,0,0,0,0,0,0,0,0,0,-0.0471473096710525,0.0737687892080147,0,0,0,0,0,0,0,0,0,0.0573940586152011,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.318803079369119,0.0635487664959119,0.0271713340087442,0,0,0.153985498488823,0.066625063685898,0,0,0.0305196055195327,0,0,0.0816646988442938,0.169201857488078,0,0,0.138072691521461,0,0,0,0,0,0,0,0,0,0,0,0.0215021891329221,0,0.0596522636537756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130080273991578,0,0,0.0356561369364465
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0508457660434455,0.496009027201964,0,0.0561455473414812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113011049806904,0,0,-0.0722162076987251,0,-0.0755970337056195,0,0,0,0,0,0,0,0,0,0.216242772691261,0,0,0,0.0887740361174697,0
X601818.CH.EQUITY,0.191283559013683,0,0.0787795839170041,0.106549100028976,0,0,0,0,0,0,0,0,0,0,0,0.125345782321424,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.184313411088817,0,0,0.206078471624527,0,0,0,0,-0.0845012473189174,0,0.0466499268556784,0.221816468225239,0,0,0,0,0,0,0,0,0,0.0363353226068985
X601939.CH.EQUITY,0.140822366724928,0,0,0,0.0696535092816721,0,0,0,0.320405839243575,0.288731561430856,0,0.337114500224356,0,0,0.0969834052170553,0,0,0,-0.0741606794337309,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.037569193476806,0,-0.038138036958348,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981976750186674,0
X601988.CH.EQUITY,0,0,0,0,0.197365108911785,0,0.125779322028335,0.11490771869173,0,0.0372629810025398,0,0.164541352611712,0,0.258533166814026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111843749130359,0,0,0,-0.222829043106024,0,-0.0513295684347384,0,0,0,0,0,0.0316212617392027,0.0482791901551121,0,0.0325855610898732,0
X601998.CH.EQUITY,0,0,0.0810611913992617,0.0496637127893319,0.463310738683514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157435341698182,0,0,0,0,0,0,0.0533248706948406,0.0139226673688438,0,-0.149257845806942,0,0,0,0,0,-0.0200690165254658,-0.0196589022788109,-0.0134869523965885
X601658.CH.Equity,0,0,0,0,0,-0.0528906373806733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611131652093824,0,0,0,0,0,-0.190248387008038,0.0773929169284593,0,0,0,0,0,0.118828331284129,0,0,0,0,0,0,0,0.0420650968710322,0,-0.0517764914191389
