,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.26174125802486,0,0,0,0,0,0,0.325707276238635,-0.0446631444266144,0,0,-0.142890456677792,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101207603777626,0,0,0,0,0,0,0,0,0,-0.108003155253532,0.281478390505266,0,0.0815279948377214,0,0,0,0,0,-0.0770751635552605,0.119431935488719,0.0257348825388227,0,0
X002142.CH.EQUITY,0.243090559127401,0,0,0,0,0.0106015283718082,0.0747668193816973,0,0,0,0,0.017745341381222,0,0.0437551037644807,0.0997292779594165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115358886626715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0215381089124438,0,0,0,0.03792544078885,0.216386548053319,0,0,0,0,0.370203384933417,0.036989624825654,0.0663038077253159,0,0.00275855022753841,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527142846966412,0.128041530778457,0,0,0,0,0,0.0602281344663298,0,0,0.123232364016948,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,1.38777878078145e-17,0,0,0.287566879348394,0.0408103992610497,0,0,0,0.35291210204642,0.00817208221693933,0,0,0.0289629624730516,6.93889390390723e-18,0.201583244898383,0,0,0,0,0,0,0,0,0,0,0,0.163952361282141,0,0,0,0.0250761424376314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0488671671061887,0,0.47305161366832,0,0,0,0,0.100051606065921,0,0,0,0,0,0.20353768345818,0,0,0,0,0.0850868371564944,0,0,0,0,0,0,0,0,0,0.12960110116431,0.0272594168652871,0,0,0,0,0,0,0,0.0582535053797896,0,0,0,0,0.00931166500872947,0,0,0,0,0,0
X600036.CH.EQUITY,0.18703536840873,0.273457508855607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258467283289782,0,0,0,0,0,0.157251631141578,-0.0437415907531269,0,0,0.0449091130881457,0.0902908257105622,0,0.0583088127064183,0.0816300030373084,0,0,0,0,0,0,0,0,0,0,0,0.274158971447729,0,-0.0434294197272242,0,0,0,0.136183735728987
X601166.CH.EQUITY,0,0.495446452018442,0,0,0,0,0,-0.279463724829854,0,0,0,0,0,0,0.151284466832778,0,0,0,0,0,0,0,0,-0.0655475960404599,0.166495112548762,0,0,0,0,0,0.192075483912842,0.32390462189418,0,0,0,0,0,-0.036154880515714,0,0,0,0,0,0,0,0.0775891515074023,0,0,0,0
X601169.CH.EQUITY,0,0,0.151161726154977,0.330394367715568,0,0,0,0,0,0,0.43906756149261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148071557818273,0,0,0.0229997240989303,0,0,0,0,0,-0.0900568236955604,0,0,0,0,0,0,0,0,0,0.110081326129559,0,0,0.106580385916814
X601229.CH.EQUITY,0,0,0,0.115057254922259,0,0,0,0,0,0.202868249569239,0,0,0,0.43813961161397,0,0,0,0,0.0500039305420747,0,0.426062850849747,0,0,0,0,0,0,0,0,0,-0.0458719559279628,0,0,0,0,0,0,0,0,0,0,0,0,-0.00272900966566115,0,-0.125824937416597,0,0,0,-0.107409125712431
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.20251048116499,0.103720589313614,0,0,0.428008072492183,0,0.102841410541322,0,0,0,0,0.0523827192861688,0,0.10842332633299,0,0.0647832808083304,0,0.0551954513599828,0,0,0,0.0132350222475258,0,0.0563437099364737,0,0,0,0,0,0,-0.047522547608655,0,0,0,0,0,0,0,0,0.0397438566726891,0,0,0
X601328.CH.EQUITY,0,0,0.153423892198507,0,0.177659843529957,0,0,0.0766798126154571,0,0,0,0,0,0.0358859974031836,0.288476067120129,0.148754962595992,0,0,0.0753064869255131,0,0,0.117870189236242,0,0,0,0,0,0.0263072896794086,0.0184708296290105,0,0,0.00521666313241114,0,0,0,0,0,0,0,0.0101057242027903,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X601398.CH.EQUITY,0,0,0.0867968361798205,0,0.0402387595026336,0,0,0,0,0.111749284521072,0.0465586567948082,0,0.143426054754824,0.271679618753874,0.263895090920082,0,0.0699030776001727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491388436072298,-0.130997432626812,0,-0.0447996978088892,0,0,0,0,0,-0.11645934562807,0,0,0,0,0,0,0,0,-0.0575860469705532
X601818.CH.EQUITY,0.0117981478529444,0,0,0.378389358446548,0,0,0,0,0,0,0,0,0,0,0,0.147835355001228,0,0,0,0,0,0,0,0,0,0,-0.131614419817269,-0.15603711838965,0,0.23898017437334,0,0,-0.129519961103272,0,0.0850041272308629,-0.157851589565781,0,0,0.142578334162322,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.168408599756511,0,0,0,0,0,0,0,0.316367730498332,0,0,0.476950471079129,0,0,0.0376181859091071,0.0149273940333795,0,0.0209561556651932,0.104192449929991,0,-0.026614148633959,0,0,0,0,0,0,0,0,0,0,0,0.074288649864348,0,-0.163233241676157,0,0,0,0,0,0,0,0,0,0,0,0.131563247232188,0,0,0
X601988.CH.EQUITY,-0.0522478307144674,-0.0211401163061481,0,0,0.542867018688646,-0.116693921995727,0.246215577962742,0,0,0.0497622102126445,0.237347348968151,0,-0.146546025956139,0.169856427854462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038584790372254,0,0,0,-0.127079295454615,-0.00672754148923446,0,0,0,0,0,0.0520179438002789,0,0,0,0,0,0.029216581826565
X601998.CH.EQUITY,0,0,0,0.164178891948837,0,0,0,0,0,0,0.263937815563181,0.0212951546974334,0.146584602507902,0,0,0,0,0,0.0290984178562046,0,0,0,0,0,-0.0353820854056953,0,0,0,0,0,0,0,0,0,0.011594888021166,0.0495680658653078,0,0,0.040824202557605,0,0,0.144207937787303,0,0.0189909888891006,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0639543953499957,0,0,0.299833536666281,-0.233707571044967,0,0,0,0,0.541647058860802,0.0329587190560458,0,0,0,0,0,0,0,0.0256658269093676,0,0,0,0,0,0,0.202829871700502,-0.0701107799998431,0,0,0,0,0,0,0,0,-0.0878514255835101,0,0,0,0,0,-0.0376097650442616
X2388.HK.EQUITY,-0.038901161432045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802963098206915,0,0.525530052100932,0,0,0,0,0,-0.028916252411965,0,0,0,0,0,0,0,0.0708659951443258,0.0466259073510789,0,0,0,0,0,0,0,0,0.144911187907829,0,0,0,-0.0522693385584753,0.401661977976936,0.0670531533287736,0
