,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0.169047906315659,0,0,0,0,0,0.389393626108962,0,0.0120388959874488,0.0259036807612678,0,0.251031637296248,0,0,0,0,0,0,0.00347274945651807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328725716245741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0135168226958235,0,0,0,0,0.115680779398621,0,0,0,0,0,0,0.172944823175963,0,0,0,0,0,0,0,0,0,0,0,-0.0222159713116259,0,0,0,0,-0.115046901961659,0,0,0,0.283556561519135,0,0.357145729643625,0,-0.0669508801821678,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0297282287032887
X600000.CH.EQUITY,0,0,0,0.321000026214021,0.390980952242056,0,0,0,0,0,0.128082861019612,0,0,0,6.93889390390723e-18,0,0,0,0.0739471371971135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.228886694393358,0,3.46944695195361e-18,0,0,0.352110989974577,0,0,0,0,0.0496321108079846,0.0220055818513906,0,0.137014381841726,0,0,0,0,0,0,0,0,0,0,0.0482972274463809,0,0,0,0,0,0,0,0,0.0800069966293624,0,0,0,0,0.0495465457876947,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.286598527187861,0,-4.33680868994202e-19,0.165007255674914,0,0,0.141171854841891,0.178349065411493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103298491322782,0,0,0.0528753777420296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609780365966851,0,0,0,0
X600036.CH.EQUITY,0,0,-3.46944695195361e-18,-1.73472347597681e-18,0,0,0.0713624513221965,0,0,0.0407680047472239,0,0.120643167232439,0.08820693737326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908868475417657,0,0,0,0,0.0931302961218201,0,0.00317506656391537,0.0766688693455447,0,0,0,0,0,0.21164836014808,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.231318065273986,0,0,0.0504291419812047,0,0.163795600588437,0,0.040975353545268,0,4.33680868994202e-19,0.368468455558866,0.0668155729937257,0,0,0,0,0,0,0,0,0,0.0948828288313349,-0.0872209197748904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451465097207403,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.191939091666811,0.34715005920164,0,0,0,0,0.0742682145036686,0,0,0,0,0,0.0670241611962798,0.149126044419287,0,0,0,0,0,0,0.0664110763265121,0,0,0.0413603177747845,0,0,0,0,0,0,0.0328272652160224,0,0,0,0,0,0,0,0,0.0157260376474881,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.175645857808736,0.184382685794206,0,0.269715198329632,0,0,0,0,0,0,0,0.0446631955055554,0.0872771892061822,0,0,0.032591365248633,0,0,0,0,0,0,0,0,0,0.0969492677722017,0,0,0.0829306509849961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399129112697694,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.111478367208803,0.37787381958461,0,0.0840053709989964,0.313232181256813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478486647615814,0,0,0,0,0,0,0,0.0153651013050603,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.390054365083046,0,0.275705147609953,0,0,0,0,0.144604980943177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154062406984605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270207549474648,0,0,0,0
X601398.CH.EQUITY,0.365229847450383,0,0,0,0,0,0,0.00468063278150725,0,0.426799546682612,0,0,0,0,0,0,0.00331871602120159,0,0,0,0,0.111274536460133,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.000824517758204804,0.0758102178059518,0,0,0,0,0,0,-0.0458187149858402,0,0
X601818.CH.EQUITY,0,0.0468112804423571,0,0,0,0.0359645368831825,0.3424185858925,0,0,0,0,0,0,0,0,0.495073528421709,0,0,0,0,0,0,0,0,-0.0439906887336488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611658783001371
X601939.CH.EQUITY,0.297061576698145,0.116490880515813,0.263106414088345,0.132302119590016,0,0,0.0262575599210344,0,0,0,0,0.143657579516476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0606137409545913,0,0.0323103509020624,0,0,0.119239375077787,0.120342480365066,0.184610669123572,0.186071019015042,0,0,0,0,0,0,0,0.136918709904305,0,0,0,0,0,0,0,0,0,0.0652050341782278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166896708765271,0,0,0,0
X601998.CH.EQUITY,0,0.167995777096874,0,0.0979806511577601,0,0,0,0.0669346204321927,0,0,0.318843090244758,0,0.233272122871305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300772757232329,0,0.107942253608103,0,0,0,0,0,-0.0205915764334512,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.238608854115435,0,1.12496307040607,0,-0.110942265856891,0,0,0.414118706002189,-0.0394925526046901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710458750314029,0,0,0,0,0,0,0,0,-0.427757214706884,0,0.149648245879978,0,0.122726857313516,0,-0.341723759576966,0,0,0,0,0,0,0
X11.HK.EQUITY,0,-0.0170598766054843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101637178120737,0,1.04152713834031,0.0140062555398274,0,0,0,0,0,0,0,0,0,0,-0.148957878671502,0,0,0.185874330148776,-3.46944695195361e-18,0,0.145636774317814,0,-0.332883051494189,-0.0753187133078116,-0.28534921399252,0.170036064748524,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.00339894563389497,0,0,0.13904900745545,0,0,0,0.476597590607247,0,0.0176684358763313,0.0470813683117797,0,0,0,0,0,0,0,0,0,0.0117949868685874,0,0,0,0,0,0,0,0,0,0,0,0,0.253653765495234,0,0,0,0.0658170389396497,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449422695310484,0,0,0,0,0,0,0,0,0,0,0.151063128441866,0.221577283119305,0,0.0545749581982192,0,0.017314350572024,0,0,0,3.46944695195361e-18,0.194057701080652,-0.125480611420622,0.208600954171838,-0.711918157290329,0,0,0,0,0,0.711778478598926,0,0.18644013807309
X000166.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0709841745685756,-0.0297426105058398,0,0,0,0.0124599989336996,0,0,0,0,0,0.225464669691974,0.114219847238854,0.347334757861072,0.185264483439416,0,0,0.0642103182413277,0,0,0.0669466561746899,0,0,0,0,0,0,0,0.00923802541711533,0,0,0,0,0,0,0,0,0.00358928212223566,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119145114417656,0.0529337374938473,0,0.0532827950133499,0,0.0842866350651481,0.199205692747249,0.351727550660674,0.0666483197099373,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0248859542399359,0.148696587591849,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0.129586832216024,0,0,0,0,0,0,0,0.0446016047772489,0,0,0,0,0,0,0,-0.0374144734075978,0,0,0,0.0908550635541839,0.293277249163045,0,0,0,0,0,0.0262712434497307,0,0.297441476100572,0,0,0.0338715442104561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928130501853642,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928968953329472,0.333517822067014,0.0431054025717297,0,0,0.281068344548557,0,0,0.0232548605410899,0,0.0599878407580966,0.163239748629851,0,0,0,0,0,0.0243879570433737,0,0,0,0,-0.0498945244300933,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0123536223790116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047795716436287,0,0,0,0,0.299529836962198,0.0526133409471959,0.0994126239204613,0,0,0,0,0,0.334755042681935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150697203171273,0,0,0.015341730077867,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280916259528665,0.191089132631976,0.235675877768754,0.0155794517918088,0.00949537832210328,0,0,0.0054407375920697,0,0.146405469965427,0.246854307579899,0,0,0,0,0,0,0,0,0.0937194250409753,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.0321076574191933,0.0956373121023967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286148563912155,0.0896185637844741,0,0,0.293652018135002,0,0,0.0901627246918015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093920057380006,0,0,0,0.0196122482504555,0
X601066.CH.EQUITY,0,-0.122057694242963,0,0,0,0.0467856928319741,0,0,0,0,0,0,0,0,0,0,0.0317579229855136,0,0,0.0755246727385219,0,0.115600115619119,0.370943966099152,0.0916371479581479,0,0.333948011723326,0,0,0,0,0,0,0,0,0.0771447045050288,0,0,0.0394591653362846,0,0,0,0,0.193349177159405,0,0,0.0643539169042539,0,0,0,0.025300636843255,-0.244809630301381
X601211.CH.EQUITY,0,0,0,0,0.0922400346070119,0,0,0.35561629835426,0,0,0.146026854376917,0,0,0,0,0,0,0,0,0,0.0852248014356395,0,0.146146076631945,0,0,0.09304384533993,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0.299759706694057,0,0,0,0,0,0.176971864826967,0,0,0,0,0,0,0,0,0,0.028256401632679,0,0.213818859666418,0,0,0,0,0,0.0238180258956886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446491541043917,0.00456022032332589,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0.117752171057704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540098205905778,0,0.0720748252471575,0.129217729512479,0.264174609266296,0,0,0,0,0,0,0.129119441908523,0,0,0,0,0
X601318.CH.EQUITY,0.239884551192559,0.0360338286561363,0,0,0,0,0,0,0.236609432155239,0.0884246193312928,0,0,0,0.0852644646054619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598377556819693,0,0,0.0701228235533663,0,0,0,0,0,0,0,0,0,0,0.100208632429558,0.0274971888241719,0,0,0,0,0
X601319.CH.EQUITY,0.141899651234601,0,0,0,0,0,0,0,0,0,0,0.0508632188025972,0,0,0,0,0,0,0,0,0.160093195850788,3.46944695195361e-18,0,0,0,0,0,0.100708208479577,0,0,0,0,0,0.527944214593169,0,0,0,0,0,0,0,0.021809923054179,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.00910677563114274,0.241732731690294,0.0141418220771562,0.0615891028884562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230417675364339,0,0,0,0,0,0,0,0,0.149334617233706,0.036632446878894,0,0.124593016193263,0.0588681490278075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,-3.46944695195361e-18,0,0,0,0,0,0.0253390674750671,0,0,0.311427586369415,0,0,0,0.0857484469124308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303001976959502,0,0,0.130100003678182,0,0.0341772432481399,0,0,0,0.000640872256606605,0,0,0,0.0125755781557681,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0489436110818247,0.113932271357279,0,0,0,0,0.0410992735356901,4.33680868994202e-19,0,0,0.416319992506277,0.179353007695219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100649007618633,0.0778111255253114,0.0643929432202729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364337798882279,0,0,0,0,0.0785177846137956,0,0,0,0,0,0.174511967183354,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169868964386994,0,0,0.318060655963623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371407443600627,0.225856268151737,0,0.194284072408285,0,0,0,0,0,0,0.0594023210049359,0,0,0.259359011459487,-0.0100072084284659,0
