,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,2.77555756156289e-17,0.28317153169765,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0224486280425965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433772485760739,0,0,0,0,0,0,0.130334877495691,-4.33680868994202e-19,0,0.0611516333903761,0,0.0168288990249947,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408167858970754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165783610074227,0,0,-0.106564700206672,0.171353594568875,0.0991552933876705,0,0,0,0,0,-3.46944695195361e-18,0.188722157812971,0,0,-0.00946258381572209
X600000.CH.EQUITY,0,0,0,0,0.239283447475491,0,0,0.0822074470871143,0,0,0.31761464688056,0,0,0,0,0.182585659575136,0,0,0.0223421734504752,0,0,0.0583492162156694,0,0,0,0.0685603632256466,0,0,-8.67361737988404e-19,0.019503422888384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.00242389415709945,0,0,0,0,0.503163510465011,-3.46944695195361e-18,0,0,0,0.0851104644581746,0,0.14021922856201,0,0,0,0,0,0,0,0,0,-0.0171785899445969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599806212408833,0,0,0,0,0,0.342214708072846,0,0,0,0,0,0.0472620953270614
X600016.CH.EQUITY,0,0,0.163125168972687,0,0,0,0,0.174399165865716,0.158047483122132,0.118202984241794,0.283365956120207,0,0.0378820102888115,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523610101836942,0,0,0,0,0
X600036.CH.EQUITY,0,0.0886589028732108,0,0,0,0,0.408319082047599,0,0,0,0,0,0,0,0,0,0,0.0524468409696975,0.013602203924828,0,0.269072196896657,0,0,0.057228124076407,0,0,0,0.124989805906682,0,0,0,0.0196970423990305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0455164216254303,0,0,0.125041138324266,0,0.260830272056092,0,0.0567999386588652,0,0.0161099385960983,0.0997098899781597,0,0.160323023446289,0.0212996943372233,0.0795048248138759,0,0.0291967180724332,0,0,0,0.056871749881698,0,0,0.0482636881503679,0,0,0,0,0,0,0,0,0,0.0299995804928955,0,0.0166097181373704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174200831153908,0.012439925584409
X601169.CH.EQUITY,0,0.0498501710320312,0.0526331577727421,0.388243808922773,0.115287720244085,0,0,0,0,0,0,0,0,0.0315721880604623,0,0.0601085379305276,0.00307700940650751,0,0,0,0,0,0,0,0,0.209210062415878,0.0349180658096988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789892630473179,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0206351390279432
X601229.CH.EQUITY,0,0,0.148081734696316,0,0,0,0,0,0,0,0,0,0.0711985292096349,0,0,0.364156143373503,0.270547668419348,0,0,0,-0.101878857934469,0.0310501243494856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168882490735267,0,0,0,0,0.0105212855386208,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0262488908053809,0,0,0,0,0,0.0636622705735963,0,0,0.454273091310404,0,0,0.200322919253724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292578522871357,0,0,0.168799006246051,0,0,0,0,0,0.00674014525741791,0,0,0,0.0184355577716788,0,0,0,0,0,0,0,0
