,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.365987623193229,0,0.036418724501547,0,0,-0.00884814113095241,0,0,0.0611305098902456,0,0,0,0.109190910760868,0,0.159249475412352,0,0,0,0,0,0,0,0.116379615189059,0,0,0,0,0,0,0.0592566475639848,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.000412215515228384,0,0,0,-0.145986913250624,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14202131204688,0,0,0,0.471528902483872,0,0,0,0,0,0,0,0,0,0,0.0421687064153563,0,0.00680001659692748,0,1.73472347597681e-18,0.0511722105079974,0,0.0762788436252664,0,0,0,0,0,0,0.0634519064264163,0,0,0,0,0,0,0,-0.124069054765203
X601939.CH.EQUITY,0,0,0,0,0.675045368774569,0,0,0,0,0,0,0.235505322935075,0,-0.0214197487340158,0.0998399152616897,0,0,0,0,0.0495542669946865,0,0,0,0.0240401286956421,0,0,0.0019634877215502,0,0,0,0,0,0,0,0,0.00518606612000534,0,0,0,0,0,0.067821255128877,0,0,0,0,0,0,0,0,0,0,0.0313476485037784
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.131026031725528,0.165298288873917,0,0,0,0,0,0,0.300785631068468,0,0,0,0,0.18052194089302,0.0934606733186955,0,0,0,0,0,0,0,0,0.118649783165826,0.0182219242088681,0.0715227518606283,0,0,0,0,0,0,0,0,0,0,0,0.13913312157305,0,0,0,0,0,0
X601288.CH.EQUITY,0.170853541229263,0,0.834340736992902,0,0,0,0,-0.0795476262157361,0,0,0,0,0,0,0,0,0.0206527894730124,0,0,0,0.0238938310738426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706624047291893,0,0,0,-0.0119137256511924,0.00952612645952403,-0.172984952279745,0,0,0,0,0,0,0,0,0,-0.00526342227140943,0,0
X600036.CH.EQUITY,0,0.211329738686615,0.0796343317781334,0,0.155352308029562,0,0,0.0957211108749415,0,0,0,0,0,0,0,0.26415696830864,0,0,0.0864313775632897,0,0,0,0,0,0,0.212830893306376,0,0,0.0588398008480848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.142485917734943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105203878713848,0.00191351720476347,0,0,0,0,0,0,-0.00833383115417613,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311498589350759,-0.0593891693530002,0,0,0,-0.0932537705707462,0.908895623671782,0,-0.0903193238619312,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.259445816548085,0,0,0,0.0405685771886446,0,0,0,0,0,0,0,0.19344056921945,0,0,0,0.105407484638062,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.07298287535576,0,0,0,0,0.0445427067641459,0.0746434051510554,-0.0386097122424931,0,0,0.121893846590329,0,0,0,-0.0924776975016386,-0.114954310224503
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.251889448787522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637595833423539,0.365408623384247,0.0234376547259022,0.112883881441139,0,0,0,0,-0.065094356635856,0,0,0.0846810625541678,0,0,0,0,0.147032198052477,0.323224541322909,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0.11703876325185,0,0.163531453943383,0,0,0,0.0310768106755593,0,0,0,0,0,0,0,0,0,0,0,0,0.125390529066749,0.233605413857021,0.0284170200225232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118566469505973,0.287567995580078,0,-0.309166774877704,0,0,0.0212196779308024,0,0,0.156088278541364,-6.93889390390723e-18,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0.0212529569546775,0,0,0,0,0,0,0,0,0,0.418097048670479,0,0,0.00732534397998611,0,0,0.12833799083166,-0.00104846713848719,0,0,0,0,0,0,0,0,0,0,0,0.249002313626496,0.0101829194690598,0,0,0,0,0.197663485203994,0,0,-0.0178422004906785,0,0.0384993977648649,0,0,-0.0877245179389076,0.111683823215106,0,0,0,0,0
X601658.CH.Equity,0.115974424071949,0.0371766107497988,0.328480727255625,0,0.011200280296694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190690552390195,0,0,0.181060897446787,0,0,0,0,0.0465658082083029,0,0,0.0108141043870559,0,0,-0.0387361467356605,0,0,0.07424868179917,0,0,0,0.0591373861625676,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0475865195726586,0,0.0811672776356306,0,0,0,0,0,0,0,0.00274661974601545,0.0257515279567143,0,0,0,0,0,0.0306985511361537,0,0.0616179382842405,0.482048976077263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356582553871125,0,0.0255634915465765,0,0,0,0.205205067468488,0,0.0295999473980797,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.669385258135958,0,0,0,0.0565372337952202,0,0,-0.0138738267109322,0,-0.075699890221193,0,0.0312912392616306,0,0,0,0,0,0,-0.00245254141529545,0,0,0,0,0,0,0,-0.0197330829370014,0,0.198339352384785,0,0,0,0,0,0,0,0,0,0,-0.0104680346152146,0,0,0
X000002.CH.EQUITY,0,0,0,-0.257900407086196,0.173132075432396,0,0,0,0.279882134069853,0.0280223371269684,0,0,0.150069391679125,0.387245854566791,0,0,0,0,0,0,0.0541111680091368,0,0,0,0,0,0,0,0,-0.0480222547703936,0.0587266486469658,0,0,0,0,0,0,0,0,0,0,0,0,0.000422129324908542,0,0,0,0,0,0,0.022054826263089,0,0.0160655342702049
X000001.CH.EQUITY,0,0.0946202992227842,0,0,0,0.657215892770364,0,0,0,0,0,0,0.0442047399606312,0,0,0,0,0,0,0,0,0,0,0,0,0.0553912966564167,0,0.111103661173005,0,0,-0.0712782642032132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190307630014891,0
X601328.CH.EQUITY,0.324185598216289,0,0.0105525619058573,0,0,0,0,0,0,0,0,0.00437509015696987,0,0,0,0,0,0,0.108870101650404,0,0,0,0,0,0.00733230281141544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474054814973172,0,0,0,0,0,0.161553661111865,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.288414631405316,0,0.281230352401105,0.0345643845494428,0,0,0,0.0759033705862428,0,0,0,0.0332426011477825,0.00614808389398846,0,0,0,0,0,0.19171284592042,0,0,0,0,0,0.0428641257702856,0,0,0,0,-0.138250199355465,0,0,0,0,0.293461936466111,0,0,0,0,0,0,-0.0315094622024015,0,0,0,0,0,0,0,0,-0.0943995733200149,0
X600000.CH.EQUITY,0.207370092346498,0,0,0,0,0,0,0,0,0,0,0.52449737225538,0,0,0,0,0,0,0,0,0.110293114480652,-0.000143305875337824,0,0,0,-0.0809515977385083,0,0,0,0,0,0,0,0.010973455193297,0,0,0,0,0,0,0.634090239624497,0,0,0,0,0,0,0.0188602243209925,0,0.281211519135611,0,0,0
X601319.CH.EQUITY,0,0,0.204037808035345,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0318103967504818,0,0,0,0.171298185863233,0,0,0,0,0,0,0,0,0,0,0,0,0.0220848382292333,0,0,0.0316307217348166,0,0,0,0.116006149383125,0,0,0,0,-0.0668737520579366,-0.0290073097889083,0,0,0.195465398240816,0,0,0.0631590486927308,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106053396802585,0,0,0,0,0,0,0,0,0,0,0,0,0.00813545836539165,0,0,0.202873348554027,0,0,0,0,0.294452008325799,0,0,0.0558040818740059,0,0,0.029517279145891,0.0708372075062675,0.194152325112798,0,0,-0.388102057681431,0.307722891552351,0,0,0,0.169023910968723,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0371350987072265,0,0,0.115312130900859,0,0,0,0,-0.0568999350544793,0,0,0,0,0,0.0361023850815124,0,0,0,0,0,0,0,0,0.226273176624807,4.33680868994202e-19,0,0,0,0,0,0,0.167230117941435,3.46944695195361e-18,0,0,0.24150328623244,0,0,0,0,0.067929433179104,0,0,0,0.119808683337066,-0.0432056032734745,0
X300059.CH.EQUITY,0,0,0,0,0.00739763196788715,0,0,0,0,0.087132063100595,0,0,0,0,0,0,0,0,0,0,-0.0576000613877861,0,0,0,0,0,0,0,0,0,0,0,0.437150612486674,0,0,0,0,-0.0112286152802576,0.00353156833752609,0.0952292814942129,0,0,0,0,0,0,0,0.221007019876635,0,0,0,0,0
X600016.CH.EQUITY,0.242115229507337,0,0,0,0,0,0,0,0,0,0,0,0.031990243038727,0,0,0,0.0800317253954098,0,0,0,0,0.0388394684894138,0,0,0,0.139205873798861,0,0,0.154668270661083,0,0,0,0,0,0,0,0,0,-0.0839574711235796,0,0,0,0,-0.0746189833267253,0,0.0973893046180799,0.0554690772411318,0,0,0,0,0,0.0892604702475252
